blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_05_24_abb09,lick,12549,12238,1,spout01,1,311,abb,2,5/24/2022,sucrose30,sucrose,30
2022_05_24_abb09,lick,12847,12238,1,spout01,1,609,abb,2,5/24/2022,sucrose30,sucrose,30
2022_05_24_abb09,lick,13009,12238,1,spout01,1,771,abb,2,5/24/2022,sucrose30,sucrose,30
2022_05_24_abb09,lick,13149,12238,1,spout01,1,911,abb,2,5/24/2022,sucrose30,sucrose,30
2022_05_24_abb09,lick,13481,12238,1,spout01,1,1243,abb,2,5/24/2022,sucrose30,sucrose,30
2022_05_24_abb09,lick,13613,12238,1,spout01,1,1375,abb,2,5/24/2022,sucrose30,sucrose,30
2022_05_24_abb09,lick,13898,12238,1,spout01,1,1660,abb,2,5/24/2022,sucrose30,sucrose,30
2022_05_24_abb09,lick,14072,12238,1,spout01,1,1834,abb,2,5/24/2022,sucrose30,sucrose,30
2022_05_24_abb09,lick,14188,12238,1,spout01,1,1950,abb,2,5/24/2022,sucrose30,sucrose,30
2022_05_24_abb09,lick,14638,12238,1,spout01,1,2400,abb,2,5/24/2022,sucrose30,sucrose,30
2022_05_24_abb09,lick,14769,12238,1,spout01,1,2531,abb,2,5/24/2022,sucrose30,sucrose,30
2022_05_24_abb09,lick,15050,12238,1,spout01,1,2812,abb,2,5/24/2022,sucrose30,sucrose,30
2022_05_24_abb09,lick,15205,12238,1,spout01,1,2967,abb,2,5/24/2022,sucrose30,sucrose,30
2022_05_24_abb09,lick_04,23560,23425,2,spout04,1,135,abb,2,5/24/2022,sucrose00,sucrose,0
2022_05_24_abb09,lick_04,23815,23425,2,spout04,1,390,abb,2,5/24/2022,sucrose00,sucrose,0
2022_05_24_abb09,lick_04,23927,23425,2,spout04,1,502,abb,2,5/24/2022,sucrose00,sucrose,0
2022_05_24_abb09,lick_04,24190,23425,2,spout04,1,765,abb,2,5/24/2022,sucrose00,sucrose,0
2022_05_24_abb09,lick_04,24628,23425,2,spout04,1,1203,abb,2,5/24/2022,sucrose00,sucrose,0
2022_05_24_abb09,lick_05,38719,38538,3,spout05,1,181,abb,2,5/24/2022,sucrose05,sucrose,5
