blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_04_28_abb01,0,107,10.7,11,7.08754776585903
2022_04_28_abb01,10,60,6,4,6.548960901462833
2022_04_28_abb01,20,78,7.8,4,6.106462878695726
2022_04_28_abb01,30,28,2.8,0,4.366539438350084
2022_04_28_abb01,40,51,5.1,3.5,4.408325456829762
2022_04_28_abb01,50,56,5.6,3,6.275171533733383
2022_04_28_abb01,60,38,3.8,2,5.329165037789691
2022_04_28_abb01,70,29,2.9,1.5,3.212821536005731
2022_04_28_abb01,80,47,4.7,3,5.657836257007719
2022_04_28_abb01,90,6,0.6,0,1.2649110640673518
