blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_15_abb12,0,spout01,nacl050,15,7.5,7.5,9.192388155425117
2022_06_15_abb12,0,spout02,nacl025,23,11.5,11.5,2.1213203435596424
2022_06_15_abb12,0,spout03,nacl100,5,2.5,2.5,0.7071067811865476
2022_06_15_abb12,0,spout04,nacl000,46,23,23,0
2022_06_15_abb12,0,spout05,nacl150,7,3.5,3.5,0.7071067811865476
2022_06_15_abb12,10,spout01,nacl050,2,1,1,0
2022_06_15_abb12,10,spout02,nacl025,35,17.5,17.5,3.5355339059327378
2022_06_15_abb12,10,spout03,nacl100,13,6.5,6.5,0.7071067811865476
2022_06_15_abb12,10,spout04,nacl000,47,23.5,23.5,0.7071067811865476
2022_06_15_abb12,10,spout05,nacl150,9,4.5,4.5,0.7071067811865476
2022_06_15_abb12,20,spout01,nacl050,37,18.5,18.5,0.7071067811865476
2022_06_15_abb12,20,spout02,nacl025,35,17.5,17.5,9.192388155425117
2022_06_15_abb12,20,spout03,nacl100,10,5,5,2.8284271247461903
2022_06_15_abb12,20,spout04,nacl000,45,22.5,22.5,0.7071067811865476
2022_06_15_abb12,20,spout05,nacl150,4,2,2,1.4142135623730951
2022_06_15_abb12,30,spout01,nacl050,2,1,1,0
2022_06_15_abb12,30,spout02,nacl025,37,18.5,18.5,7.7781745930520225
2022_06_15_abb12,30,spout03,nacl100,12,6,6,4.242640687119285
2022_06_15_abb12,30,spout04,nacl000,45,22.5,22.5,0.7071067811865476
2022_06_15_abb12,30,spout05,nacl150,10,5,5,5.656854249492381
2022_06_15_abb12,40,spout01,nacl050,16,8,8,9.899494936611665
2022_06_15_abb12,40,spout02,nacl025,43,21.5,21.5,4.949747468305833
2022_06_15_abb12,40,spout03,nacl100,9,4.5,4.5,0.7071067811865476
2022_06_15_abb12,40,spout04,nacl000,45,22.5,22.5,0.7071067811865476
2022_06_15_abb12,40,spout05,nacl150,10,5,5,2.8284271247461903
2022_06_15_abb12,50,spout01,nacl050,4,2,2,0
2022_06_15_abb12,50,spout02,nacl025,31,15.5,15.5,4.949747468305833
2022_06_15_abb12,50,spout03,nacl100,12,6,6,2.8284271247461903
2022_06_15_abb12,50,spout04,nacl000,47,23.5,23.5,0.7071067811865476
2022_06_15_abb12,50,spout05,nacl150,2,1,1,0
2022_06_15_abb12,60,spout01,nacl050,2,1,1,0
2022_06_15_abb12,60,spout02,nacl025,24,12,12,2.8284271247461903
2022_06_15_abb12,60,spout03,nacl100,4,2,2,1.4142135623730951
2022_06_15_abb12,60,spout04,nacl000,46,23,23,0
2022_06_15_abb12,60,spout05,nacl150,3,1.5,1.5,0.7071067811865476
2022_06_15_abb12,70,spout01,nacl050,12,6,6,7.0710678118654755
2022_06_15_abb12,70,spout02,nacl025,27,13.5,13.5,0.7071067811865476
2022_06_15_abb12,70,spout03,nacl100,4,2,2,1.4142135623730951
2022_06_15_abb12,70,spout04,nacl000,46,23,23,0
2022_06_15_abb12,70,spout05,nacl150,3,1.5,1.5,0.7071067811865476
2022_06_15_abb12,80,spout01,nacl050,15,7.5,7.5,7.7781745930520225
2022_06_15_abb12,80,spout02,nacl025,15,7.5,7.5,3.5355339059327378
2022_06_15_abb12,80,spout03,nacl100,4,2,2,1.4142135623730951
2022_06_15_abb12,80,spout04,nacl000,46,23,23,1.4142135623730951
2022_06_15_abb12,80,spout05,nacl150,1,0.5,0.5,0.7071067811865476
2022_06_15_abb12,90,spout01,nacl050,12,6,6,1.4142135623730951
2022_06_15_abb12,90,spout02,nacl025,25,12.5,12.5,2.1213203435596424
2022_06_15_abb12,90,spout03,nacl100,3,1.5,1.5,0.7071067811865476
2022_06_15_abb12,90,spout04,nacl000,45,22.5,22.5,2.1213203435596424
2022_06_15_abb12,90,spout05,nacl150,2,1,1,0
