blockname,trial_start_ts,trial_num,spout,trial_num_tastant,lick_count,lick_ts_first,lick_ts_last,lick_ili_mean,trial_lick,experiment,cohort,date,solution,solution_type,solution_value
2022_06_08_abb07,9046,1,spout05,1,20,146,2890,144.42105263157896,1,abb,2,6/8/2022,sucrose30,sucrose,30
2022_06_08_abb07,20482,2,spout05,2,24,130,2981,123.95652173913044,1,abb,2,6/8/2022,sucrose30,sucrose,30
2022_06_08_abb07,32021,3,spout02,1,18,417,2906,146.41176470588235,1,abb,2,6/8/2022,sucrose05,sucrose,5
2022_06_08_abb07,43498,4,spout01,1,23,219,2964,124.77272727272727,1,abb,2,6/8/2022,sucrose00,sucrose,0
2022_06_08_abb07,56591,5,spout03,1,24,139,2938,121.69565217391305,1,abb,2,6/8/2022,sucrose10,sucrose,10
2022_06_08_abb07,69446,6,spout03,2,23,146,2906,125.45454545454545,1,abb,2,6/8/2022,sucrose10,sucrose,10
2022_06_08_abb07,84146,7,spout01,2,21,224,2991,138.35,1,abb,2,6/8/2022,sucrose00,sucrose,0
2022_06_08_abb07,96211,8,spout04,1,22,247,2872,125,1,abb,2,6/8/2022,sucrose20,sucrose,20
2022_06_08_abb07,107851,9,spout04,2,23,228,2944,123.45454545454545,1,abb,2,6/8/2022,sucrose20,sucrose,20
2022_06_08_abb07,121584,10,spout02,2,20,149,2955,147.68421052631578,1,abb,2,6/8/2022,sucrose05,sucrose,5
2022_06_08_abb07,133582,11,spout04,3,25,137,2874,114.04166666666667,1,abb,2,6/8/2022,sucrose20,sucrose,20
2022_06_08_abb07,145782,12,spout02,3,20,184,2955,145.8421052631579,1,abb,2,6/8/2022,sucrose05,sucrose,5
2022_06_08_abb07,159235,13,spout03,3,23,238,2984,124.81818181818181,1,abb,2,6/8/2022,sucrose10,sucrose,10
2022_06_08_abb07,173800,14,spout05,3,23,123,2874,125.04545454545455,1,abb,2,6/8/2022,sucrose30,sucrose,30
2022_06_08_abb07,185264,15,spout01,3,19,152,2940,154.88888888888889,1,abb,2,6/8/2022,sucrose00,sucrose,0
2022_06_08_abb07,201259,16,spout04,4,24,130,2879,119.52173913043478,1,abb,2,6/8/2022,sucrose20,sucrose,20
2022_06_08_abb07,213227,17,spout05,4,23,143,2946,127.4090909090909,1,abb,2,6/8/2022,sucrose30,sucrose,30
2022_06_08_abb07,225401,18,spout02,4,15,283,2811,180.57142857142858,1,abb,2,6/8/2022,sucrose05,sucrose,5
2022_06_08_abb07,241399,19,spout03,4,25,142,2933,116.29166666666667,1,abb,2,6/8/2022,sucrose10,sucrose,10
2022_06_08_abb07,252856,20,spout01,4,19,167,2884,150.94444444444446,1,abb,2,6/8/2022,sucrose00,sucrose,0
2022_06_08_abb07,265554,21,spout03,5,25,147,2938,116.29166666666667,1,abb,2,6/8/2022,sucrose10,sucrose,10
2022_06_08_abb07,278263,22,spout05,5,24,138,2928,121.30434782608695,1,abb,2,6/8/2022,sucrose30,sucrose,30
2022_06_08_abb07,294046,23,spout05,6,23,136,2939,127.4090909090909,1,abb,2,6/8/2022,sucrose30,sucrose,30
2022_06_08_abb07,309953,24,spout02,5,20,256,2787,133.21052631578948,1,abb,2,6/8/2022,sucrose05,sucrose,5
2022_06_08_abb07,322457,25,spout02,6,21,228,2835,130.35,1,abb,2,6/8/2022,sucrose05,sucrose,5
2022_06_08_abb07,334149,26,spout04,5,24,129,2925,121.56521739130434,1,abb,2,6/8/2022,sucrose20,sucrose,20
2022_06_08_abb07,347334,27,spout01,5,21,168,2978,140.5,1,abb,2,6/8/2022,sucrose00,sucrose,0
2022_06_08_abb07,358516,28,spout03,6,23,151,2885,124.27272727272727,1,abb,2,6/8/2022,sucrose10,sucrose,10
2022_06_08_abb07,373016,29,spout04,6,25,131,2953,117.58333333333333,1,abb,2,6/8/2022,sucrose20,sucrose,20
2022_06_08_abb07,387406,30,spout01,6,20,161,2918,145.10526315789474,1,abb,2,6/8/2022,sucrose00,sucrose,0
2022_06_08_abb07,400036,31,spout02,7,19,243,2968,151.38888888888889,1,abb,2,6/8/2022,sucrose05,sucrose,5
2022_06_08_abb07,413189,32,spout02,8,18,253,2885,154.8235294117647,1,abb,2,6/8/2022,sucrose05,sucrose,5
2022_06_08_abb07,426151,33,spout01,7,16,246,2832,172.4,1,abb,2,6/8/2022,sucrose00,sucrose,0
2022_06_08_abb07,440356,34,spout05,7,21,171,2923,137.6,1,abb,2,6/8/2022,sucrose30,sucrose,30
2022_06_08_abb07,451666,35,spout03,7,17,306,2562,141,1,abb,2,6/8/2022,sucrose10,sucrose,10
2022_06_08_abb07,465147,36,spout04,7,21,176,2781,130.25,1,abb,2,6/8/2022,sucrose20,sucrose,20
2022_06_08_abb07,479087,37,spout05,8,18,200,2891,158.2941176470588,1,abb,2,6/8/2022,sucrose30,sucrose,30
2022_06_08_abb07,495039,38,spout04,8,18,216,2722,147.41176470588235,1,abb,2,6/8/2022,sucrose20,sucrose,20
2022_06_08_abb07,506047,39,spout01,8,11,183,1861,167.8,1,abb,2,6/8/2022,sucrose00,sucrose,0
2022_06_08_abb07,517956,40,spout03,8,16,245,2826,172.06666666666666,1,abb,2,6/8/2022,sucrose10,sucrose,10
