blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_27_abb10,0,spout01,sucrose10,43,21.5,21.5,0.7071067811865476
2022_05_27_abb10,0,spout02,sucrose00,43,21.5,21.5,0.7071067811865476
2022_05_27_abb10,0,spout03,sucrose30,44,22,22,0
2022_05_27_abb10,0,spout04,sucrose05,48,24,24,0
2022_05_27_abb10,0,spout05,sucrose20,46,23,23,0
2022_05_27_abb10,10,spout01,sucrose10,39,19.5,19.5,0.7071067811865476
2022_05_27_abb10,10,spout02,sucrose00,37,18.5,18.5,2.1213203435596424
2022_05_27_abb10,10,spout03,sucrose30,46,23,23,1.4142135623730951
2022_05_27_abb10,10,spout04,sucrose05,48,24,24,0
2022_05_27_abb10,10,spout05,sucrose20,48,24,24,0
2022_05_27_abb10,20,spout01,sucrose10,44,22,22,0
2022_05_27_abb10,20,spout02,sucrose00,26,13,13,8.48528137423857
2022_05_27_abb10,20,spout03,sucrose30,47,23.5,23.5,0.7071067811865476
2022_05_27_abb10,20,spout04,sucrose05,46,23,23,2.8284271247461903
2022_05_27_abb10,20,spout05,sucrose20,51,25.5,25.5,0.7071067811865476
2022_05_27_abb10,30,spout01,sucrose10,41,20.5,20.5,2.1213203435596424
2022_05_27_abb10,30,spout02,sucrose00,36,18,18,2.8284271247461903
2022_05_27_abb10,30,spout03,sucrose30,46,23,23,1.4142135623730951
2022_05_27_abb10,30,spout04,sucrose05,42,21,21,2.8284271247461903
2022_05_27_abb10,30,spout05,sucrose20,50,25,25,1.4142135623730951
2022_05_27_abb10,40,spout01,sucrose10,35,17.5,17.5,2.1213203435596424
2022_05_27_abb10,40,spout02,sucrose00,31,15.5,15.5,0.7071067811865476
2022_05_27_abb10,40,spout03,sucrose30,39,19.5,19.5,0.7071067811865476
2022_05_27_abb10,40,spout04,sucrose05,32,16,16,1.4142135623730951
2022_05_27_abb10,40,spout05,sucrose20,44,22,22,4.242640687119285
2022_05_27_abb10,50,spout01,sucrose10,32,16,16,1.4142135623730951
2022_05_27_abb10,50,spout02,sucrose00,32,16,16,0
2022_05_27_abb10,50,spout03,sucrose30,39,19.5,19.5,2.1213203435596424
2022_05_27_abb10,50,spout04,sucrose05,17,8.5,8.5,6.363961030678928
2022_05_27_abb10,50,spout05,sucrose20,40,20,20,0
2022_05_27_abb10,60,spout01,sucrose10,29,14.5,14.5,2.1213203435596424
2022_05_27_abb10,60,spout02,sucrose00,22,11,11,0
2022_05_27_abb10,60,spout03,sucrose30,34,17,17,1.4142135623730951
2022_05_27_abb10,60,spout04,sucrose05,20,10,10,4.242640687119285
2022_05_27_abb10,60,spout05,sucrose20,39,19.5,19.5,0.7071067811865476
2022_05_27_abb10,70,spout01,sucrose10,33,16.5,16.5,0.7071067811865476
2022_05_27_abb10,70,spout02,sucrose00,27,13.5,13.5,2.1213203435596424
2022_05_27_abb10,70,spout03,sucrose30,33,16.5,16.5,4.949747468305833
2022_05_27_abb10,70,spout04,sucrose05,14,7,7,5.656854249492381
2022_05_27_abb10,70,spout05,sucrose20,20,10,10,14.142135623730951
2022_05_27_abb10,80,spout01,sucrose10,23,11.5,11.5,3.5355339059327378
2022_05_27_abb10,80,spout02,sucrose00,6,3,3,1.4142135623730951
2022_05_27_abb10,80,spout03,sucrose30,32,16,16,0
2022_05_27_abb10,80,spout04,sucrose05,11,5.5,5.5,2.1213203435596424
2022_05_27_abb10,80,spout05,sucrose20,28,14,14,1.4142135623730951
2022_05_27_abb10,90,spout01,sucrose10,10,5,5,0
2022_05_27_abb10,90,spout02,sucrose00,6,3,3,4.242640687119285
2022_05_27_abb10,90,spout03,sucrose30,13,6.5,6.5,9.192388155425117
2022_05_27_abb10,90,spout04,sucrose05,10,5,5,4.242640687119285
2022_05_27_abb10,90,spout05,sucrose20,22,11,11,1.4142135623730951
