blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_05_abb01,0,196,19.6,20,0.8432740427115678
2022_05_05_abb01,10,188,18.8,19,2.0976176963403033
2022_05_05_abb01,20,149,14.9,14,3.984692933938295
2022_05_05_abb01,30,152,15.2,14.5,3.9384147967311813
2022_05_05_abb01,40,126,12.6,13,3.1340424729448424
2022_05_05_abb01,50,104,10.4,9.5,4.3256341860022225
2022_05_05_abb01,60,78,7.8,7.5,4.3410188256265885
2022_05_05_abb01,70,82,8.2,7,4.732863826479693
2022_05_05_abb01,80,79,7.9,7,3.8427420765212266
2022_05_05_abb01,90,59,5.9,4,4.748099034818508
