blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_16_abb12,0,129,12.9,13.5,8.595218308907446
2022_06_16_abb12,10,135,13.5,15.5,9.617692030835672
2022_06_16_abb12,20,136,13.6,18.5,10.351596763570129
2022_06_16_abb12,30,120,12,15.5,8.919392106839767
2022_06_16_abb12,40,127,12.7,15,10.382142788889436
2022_06_16_abb12,50,114,11.4,11.5,10.200217862597075
2022_06_16_abb12,60,108,10.8,10.5,9.472767986883946
2022_06_16_abb12,70,92,9.2,6,10.031062866028815
2022_06_16_abb12,80,91,9.1,1.5,10.733643887846807
2022_06_16_abb12,90,92,9.2,6.5,9.413937657655389
