blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_06_07_abb12,lick_05,12839,12659,1,spout05,1,180,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,12998,12659,1,spout05,1,339,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,13118,12659,1,spout05,1,459,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,13234,12659,1,spout05,1,575,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,13385,12659,1,spout05,1,726,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,13528,12659,1,spout05,1,869,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,13639,12659,1,spout05,1,980,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,13929,12659,1,spout05,1,1270,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,14053,12659,1,spout05,1,1394,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,14211,12659,1,spout05,1,1552,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,14343,12659,1,spout05,1,1684,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,14467,12659,1,spout05,1,1808,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,14589,12659,1,spout05,1,1930,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,14701,12659,1,spout05,1,2042,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,14849,12659,1,spout05,1,2190,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,14976,12659,1,spout05,1,2317,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,15142,12659,1,spout05,1,2483,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_05,15281,12659,1,spout05,1,2622,abb,2,6/7/2022,sucrose00,sucrose,0
2022_06_07_abb12,lick_02,24848,24593,2,spout02,1,255,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,24979,24593,2,spout02,1,386,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,25111,24593,2,spout02,1,518,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,25234,24593,2,spout02,1,641,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,25358,24593,2,spout02,1,765,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,25475,24593,2,spout02,1,882,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,25594,24593,2,spout02,1,1001,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,25714,24593,2,spout02,1,1121,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,25848,24593,2,spout02,1,1255,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,25972,24593,2,spout02,1,1379,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,26085,24593,2,spout02,1,1492,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,26205,24593,2,spout02,1,1612,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,26328,24593,2,spout02,1,1735,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,26463,24593,2,spout02,1,1870,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,26591,24593,2,spout02,1,1998,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,26722,24593,2,spout02,1,2129,abb,2,6/7/2022,sucrose30,sucrose,30
2022_06_07_abb12,lick_02,26838,24593,2,spout02,1,2245,abb,2,6/7/2022,sucrose30,sucrose,30
