blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_06_14_abb10,lick_03,9212,9046,1,spout03,1,166,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,9297,9046,1,spout03,1,251,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,9363,9046,1,spout03,1,317,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,9402,9046,1,spout03,1,356,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,9583,9046,1,spout03,1,537,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,9703,9046,1,spout03,1,657,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,9823,9046,1,spout03,1,777,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,9951,9046,1,spout03,1,905,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,10075,9046,1,spout03,1,1029,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,10206,9046,1,spout03,1,1160,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,10349,9046,1,spout03,1,1303,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,10458,9046,1,spout03,1,1412,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,10589,9046,1,spout03,1,1543,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,10713,9046,1,spout03,1,1667,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,10963,9046,1,spout03,1,1917,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,11091,9046,1,spout03,1,2045,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,11231,9046,1,spout03,1,2185,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,11358,9046,1,spout03,1,2312,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,11501,9046,1,spout03,1,2455,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,11629,9046,1,spout03,1,2583,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,11764,9046,1,spout03,1,2718,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,11915,9046,1,spout03,1,2869,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,12035,9046,1,spout03,1,2989,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_02,20606,20482,2,spout02,1,124,abb,2,6/14/2022,nacl150,nacl,1.5
2022_06_14_abb10,lick_02,21403,20482,2,spout02,1,921,abb,2,6/14/2022,nacl150,nacl,1.5
2022_06_14_abb10,lick_02,21700,20482,2,spout02,1,1218,abb,2,6/14/2022,nacl150,nacl,1.5
2022_06_14_abb10,lick_04,32285,32021,3,spout04,1,264,abb,2,6/14/2022,nacl050,nacl,0.5
2022_06_14_abb10,lick_04,32409,32021,3,spout04,1,388,abb,2,6/14/2022,nacl050,nacl,0.5
2022_06_14_abb10,lick_04,32633,32021,3,spout04,1,612,abb,2,6/14/2022,nacl050,nacl,0.5
2022_06_14_abb10,lick_04,32738,32021,3,spout04,1,717,abb,2,6/14/2022,nacl050,nacl,0.5
2022_06_14_abb10,lick_04,32993,32021,3,spout04,1,972,abb,2,6/14/2022,nacl050,nacl,0.5
2022_06_14_abb10,lick_04,33120,32021,3,spout04,1,1099,abb,2,6/14/2022,nacl050,nacl,0.5
2022_06_14_abb10,lick_04,33271,32021,3,spout04,1,1250,abb,2,6/14/2022,nacl050,nacl,0.5
2022_06_14_abb10,lick,43673,43498,4,spout01,1,175,abb,2,6/14/2022,nacl100,nacl,1
2022_06_14_abb10,lick,43836,43498,4,spout01,1,338,abb,2,6/14/2022,nacl100,nacl,1
2022_06_14_abb10,lick_02,57038,56591,5,spout02,2,447,abb,2,6/14/2022,nacl150,nacl,1.5
2022_06_14_abb10,lick_03,69761,69446,6,spout03,2,315,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,69907,69446,6,spout03,2,461,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,70240,69446,6,spout03,2,794,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,70368,69446,6,spout03,2,922,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,70595,69446,6,spout03,2,1149,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,70723,69446,6,spout03,2,1277,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,70843,69446,6,spout03,2,1397,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,70978,69446,6,spout03,2,1532,abb,2,6/14/2022,nacl025,nacl,0.25
2022_06_14_abb10,lick_03,71099,69446,6,spout03,2,1653,abb,2,6/14/2022,nacl025,nacl,0.25
