blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_10_abb01,0,spout01,nacl100,2,1,1,0
2022_05_10_abb01,0,spout02,nacl150,2,1,1,0
2022_05_10_abb01,0,spout03,nacl025,38,19,19,0
2022_05_10_abb01,0,spout04,nacl050,12,6,6,5.656854249492381
2022_05_10_abb01,0,spout05,nacl000,41,20.5,20.5,0.7071067811865476
2022_05_10_abb01,10,spout01,nacl100,18,9,9,1.4142135623730951
2022_05_10_abb01,10,spout02,nacl150,2,1,1,0
2022_05_10_abb01,10,spout03,nacl025,36,18,18,1.4142135623730951
2022_05_10_abb01,10,spout04,nacl050,12,6,6,1.4142135623730951
2022_05_10_abb01,10,spout05,nacl000,41,20.5,20.5,2.1213203435596424
2022_05_10_abb01,20,spout01,nacl100,11,5.5,5.5,6.363961030678928
2022_05_10_abb01,20,spout02,nacl150,6,3,3,2.8284271247461903
2022_05_10_abb01,20,spout03,nacl025,19,9.5,9.5,12.020815280171307
2022_05_10_abb01,20,spout04,nacl050,31,15.5,15.5,2.1213203435596424
2022_05_10_abb01,20,spout05,nacl000,40,20,20,1.4142135623730951
2022_05_10_abb01,30,spout01,nacl100,8,4,4,0
2022_05_10_abb01,30,spout02,nacl150,4,2,2,1.4142135623730951
2022_05_10_abb01,30,spout03,nacl025,20,10,10,12.727922061357855
2022_05_10_abb01,30,spout04,nacl050,43,21.5,21.5,0.7071067811865476
2022_05_10_abb01,30,spout05,nacl000,42,21,21,0
2022_05_10_abb01,40,spout01,nacl100,12,6,6,0
2022_05_10_abb01,40,spout02,nacl150,2,1,1,0
2022_05_10_abb01,40,spout03,nacl025,32,16,16,2.8284271247461903
2022_05_10_abb01,40,spout04,nacl050,40,20,20,2.8284271247461903
2022_05_10_abb01,40,spout05,nacl000,43,21.5,21.5,0.7071067811865476
2022_05_10_abb01,50,spout01,nacl100,8,4,4,4.242640687119285
2022_05_10_abb01,50,spout02,nacl150,5,2.5,2.5,2.1213203435596424
2022_05_10_abb01,50,spout03,nacl025,19,9.5,9.5,12.020815280171307
2022_05_10_abb01,50,spout04,nacl050,19,9.5,9.5,3.5355339059327378
2022_05_10_abb01,50,spout05,nacl000,43,21.5,21.5,0.7071067811865476
2022_05_10_abb01,60,spout01,nacl100,9,4.5,4.5,4.949747468305833
2022_05_10_abb01,60,spout02,nacl150,2,1,1,0
2022_05_10_abb01,60,spout03,nacl025,18,9,9,11.313708498984761
2022_05_10_abb01,60,spout04,nacl050,16,8,8,8.48528137423857
2022_05_10_abb01,60,spout05,nacl000,44,22,22,0
2022_05_10_abb01,70,spout01,nacl100,3,1.5,1.5,0.7071067811865476
2022_05_10_abb01,70,spout02,nacl150,2,1,1,0
2022_05_10_abb01,70,spout03,nacl025,28,14,14,1.4142135623730951
2022_05_10_abb01,70,spout04,nacl050,22,11,11,1.4142135623730951
2022_05_10_abb01,70,spout05,nacl000,43,21.5,21.5,0.7071067811865476
2022_05_10_abb01,80,spout01,nacl100,13,6.5,6.5,3.5355339059327378
2022_05_10_abb01,80,spout02,nacl150,2,1,1,0
2022_05_10_abb01,80,spout03,nacl025,26,13,13,4.242640687119285
2022_05_10_abb01,80,spout04,nacl050,18,9,9,7.0710678118654755
2022_05_10_abb01,80,spout05,nacl000,41,20.5,20.5,0.7071067811865476
2022_05_10_abb01,90,spout01,nacl100,5,2.5,2.5,2.1213203435596424
2022_05_10_abb01,90,spout02,nacl150,1,0.5,0.5,0.7071067811865476
2022_05_10_abb01,90,spout03,nacl025,30,15,15,1.4142135623730951
2022_05_10_abb01,90,spout04,nacl050,21,10.5,10.5,9.192388155425117
2022_05_10_abb01,90,spout05,nacl000,21,10.5,10.5,14.849242404917497
