blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_06_17_abb11,lick,12857,12659,1,spout01,1,198,abb,2,6/17/2022,nacl150,nacl,1.5
2022_06_17_abb11,lick_03,24794,24593,2,spout03,1,201,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,24964,24593,2,spout03,1,371,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,25096,24593,2,spout03,1,503,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,25246,24593,2,spout03,1,653,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,25385,24593,2,spout03,1,792,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,25508,24593,2,spout03,1,915,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,25625,24593,2,spout03,1,1032,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,25737,24593,2,spout03,1,1144,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,25857,24593,2,spout03,1,1264,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,25976,24593,2,spout03,1,1383,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,26095,24593,2,spout03,1,1502,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,26234,24593,2,spout03,1,1641,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,26354,24593,2,spout03,1,1761,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,26482,24593,2,spout03,1,1889,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,26609,24593,2,spout03,1,2016,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,26756,24593,2,spout03,1,2163,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,26871,24593,2,spout03,1,2278,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,27003,24593,2,spout03,1,2410,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,27130,24593,2,spout03,1,2537,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,27261,24593,2,spout03,1,2668,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,27401,24593,2,spout03,1,2808,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_03,27525,24593,2,spout03,1,2932,abb,2,6/17/2022,nacl050,nacl,0.5
2022_06_17_abb11,lick_04,54504,54130,4,spout04,2,374,abb,2,6/17/2022,nacl025,nacl,0.25
