blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_06_09_abb11,lick_05,11010,10852,1,spout05,1,158,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,11114,10852,1,spout05,1,262,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,11249,10852,1,spout05,1,397,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,11400,10852,1,spout05,1,548,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,11516,10852,1,spout05,1,664,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,11635,10852,1,spout05,1,783,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,11880,10852,1,spout05,1,1028,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,12120,10852,1,spout05,1,1268,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,12251,10852,1,spout05,1,1399,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,12374,10852,1,spout05,1,1522,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,12494,10852,1,spout05,1,1642,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,12621,10852,1,spout05,1,1769,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,12758,10852,1,spout05,1,1906,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,12880,10852,1,spout05,1,2028,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,13147,10852,1,spout05,1,2295,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,13279,10852,1,spout05,1,2427,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,13422,10852,1,spout05,1,2570,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,13527,10852,1,spout05,1,2675,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,13662,10852,1,spout05,1,2810,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_05,13789,10852,1,spout05,1,2937,abb,2,6/9/2022,sucrose20,sucrose,20
2022_06_09_abb11,lick_04,22710,22537,2,spout04,1,173,abb,2,6/9/2022,sucrose05,sucrose,5
2022_06_09_abb11,lick_04,22852,22537,2,spout04,1,315,abb,2,6/9/2022,sucrose05,sucrose,5
2022_06_09_abb11,lick_04,22961,22537,2,spout04,1,424,abb,2,6/9/2022,sucrose05,sucrose,5
2022_06_09_abb11,lick_04,23093,22537,2,spout04,1,556,abb,2,6/9/2022,sucrose05,sucrose,5
2022_06_09_abb11,lick_04,23228,22537,2,spout04,1,691,abb,2,6/9/2022,sucrose05,sucrose,5
2022_06_09_abb11,lick_04,23351,22537,2,spout04,1,814,abb,2,6/9/2022,sucrose05,sucrose,5
2022_06_09_abb11,lick_04,23475,22537,2,spout04,1,938,abb,2,6/9/2022,sucrose05,sucrose,5
2022_06_09_abb11,lick_04,23599,22537,2,spout04,1,1062,abb,2,6/9/2022,sucrose05,sucrose,5
2022_06_09_abb11,lick_04,23727,22537,2,spout04,1,1190,abb,2,6/9/2022,sucrose05,sucrose,5
2022_06_09_abb11,lick_04,23834,22537,2,spout04,1,1297,abb,2,6/9/2022,sucrose05,sucrose,5
2022_06_09_abb11,lick_04,23966,22537,2,spout04,1,1429,abb,2,6/9/2022,sucrose05,sucrose,5
