blockname,trial_start_ts,trial_num,spout,trial_num_tastant,lick_count,lick_ts_first,lick_ts_last,lick_ili_mean,trial_lick,experiment,cohort,date,solution,solution_type,solution_value
2022_05_26_abb07,11817,1,spout05,1,22,165,2947,132.47619047619048,1,abb,2,5/26/2022,sucrose30,sucrose,30
2022_05_26_abb07,25904,2,spout01,1,8,169,1098,132.71428571428572,1,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb07,38092,3,spout03,1,21,308,2906,129.9,1,abb,2,5/26/2022,sucrose10,sucrose,10
2022_05_26_abb07,52231,4,spout03,2,22,155,2924,131.85714285714286,1,abb,2,5/26/2022,sucrose10,sucrose,10
2022_05_26_abb07,66898,5,spout02,1,6,278,932,130.8,1,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb07,78312,6,spout04,1,22,146,2950,133.52380952380952,1,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb07,92836,7,spout04,2,22,111,2911,133.33333333333334,1,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb07,107330,8,spout02,2,3,338,575,118.5,1,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb07,123219,9,spout01,2,3,313,541,114,1,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb07,135704,10,spout05,2,22,159,2920,131.47619047619048,1,abb,2,5/26/2022,sucrose30,sucrose,30
2022_05_26_abb07,148589,11,spout04,3,22,216,2889,127.28571428571429,1,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb07,160423,12,spout05,3,23,142,2972,128.63636363636363,1,abb,2,5/26/2022,sucrose30,sucrose,30
2022_05_26_abb07,171849,13,spout03,3,4,183,574,130.33333333333334,1,abb,2,5/26/2022,sucrose10,sucrose,10
2022_05_26_abb07,182893,14,spout05,4,23,167,2951,126.54545454545455,1,abb,2,5/26/2022,sucrose30,sucrose,30
2022_05_26_abb07,197409,15,spout02,3,3,271,514,121.5,1,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb07,210686,16,spout01,3,3,280,517,118.5,1,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb07,225640,17,spout03,4,21,142,2958,140.8,1,abb,2,5/26/2022,sucrose10,sucrose,10
2022_05_26_abb07,240898,18,spout01,4,2,306,445,139,1,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb07,255183,19,spout02,4,10,210,2728,279.77777777777777,1,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb07,269839,20,spout04,4,19,338,2839,138.94444444444446,1,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb07,282619,21,spout02,5,4,272,639,122.33333333333333,1,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb07,298593,22,spout04,5,22,198,2929,130.04761904761904,1,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb07,314481,23,spout01,5,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb07,327701,24,spout02,6,3,557,851,147,1,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb07,341553,25,spout05,5,17,950,2906,122.25,1,abb,2,5/26/2022,sucrose30,sucrose,30
2022_05_26_abb07,356807,26,spout01,6,3,377,644,133.5,1,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb07,371244,27,spout04,6,20,304,2880,135.57894736842104,1,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb07,382255,28,spout05,6,22,297,2990,128.23809523809524,1,abb,2,5/26/2022,sucrose30,sucrose,30
2022_05_26_abb07,398138,29,spout03,5,4,263,623,120,1,abb,2,5/26/2022,sucrose10,sucrose,10
2022_05_26_abb07,412129,30,spout03,6,3,312,600,144,1,abb,2,5/26/2022,sucrose10,sucrose,10
2022_05_26_abb07,424312,31,spout03,7,3,307,640,166.5,1,abb,2,5/26/2022,sucrose10,sucrose,10
2022_05_26_abb07,437102,32,spout04,7,20,492,2915,127.52631578947368,1,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb07,449664,33,spout05,7,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose30,sucrose,30
2022_05_26_abb07,461801,34,spout02,7,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb07,473812,35,spout03,8,3,292,543,125.5,1,abb,2,5/26/2022,sucrose10,sucrose,10
2022_05_26_abb07,485408,36,spout04,8,3,313,683,185,1,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb07,501373,37,spout01,7,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb07,516670,38,spout01,8,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb07,530950,39,spout05,8,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose30,sucrose,30
2022_05_26_abb07,546222,40,spout02,8,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb07,558417,41,spout01,9,3,539,821,141,1,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb07,571368,42,spout02,9,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb07,583534,43,spout04,9,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb07,596722,44,spout03,9,3,348,774,213,1,abb,2,5/26/2022,sucrose10,sucrose,10
2022_05_26_abb07,610598,45,spout04,10,20,253,2912,139.94736842105263,1,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb07,625636,46,spout05,9,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose30,sucrose,30
2022_05_26_abb07,637920,47,spout05,10,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose30,sucrose,30
2022_05_26_abb07,652634,48,spout03,10,3,602,946,172,1,abb,2,5/26/2022,sucrose10,sucrose,10
2022_05_26_abb07,665549,49,spout01,10,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb07,680780,50,spout02,10,4,532,958,142,1,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb07,693701,51,spout01,11,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb07,709009,52,spout02,11,2,389,525,136,1,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb07,724163,53,spout05,11,21,307,2926,130.95,1,abb,2,5/26/2022,sucrose30,sucrose,30
2022_05_26_abb07,738681,54,spout03,11,3,265,547,141,1,abb,2,5/26/2022,sucrose10,sucrose,10
2022_05_26_abb07,750951,55,spout03,12,3,309,603,147,1,abb,2,5/26/2022,sucrose10,sucrose,10
2022_05_26_abb07,765204,56,spout04,11,21,333,2920,129.35,1,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb07,780425,57,spout02,12,3,401,672,135.5,1,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb07,795159,58,spout05,12,21,304,2954,132.5,1,abb,2,5/26/2022,sucrose30,sucrose,30
2022_05_26_abb07,807612,59,spout01,12,3,306,570,132,1,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb07,822983,60,spout04,12,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb07,838483,61,spout01,13,3,316,568,126,1,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb07,854130,62,spout03,13,19,627,2971,130.22222222222223,1,abb,2,5/26/2022,sucrose10,sucrose,10
2022_05_26_abb07,870116,63,spout03,14,3,247,553,153,1,abb,2,5/26/2022,sucrose10,sucrose,10
2022_05_26_abb07,884822,64,spout05,13,21,341,2929,129.4,1,abb,2,5/26/2022,sucrose30,sucrose,30
2022_05_26_abb07,898078,65,spout02,13,3,305,612,153.5,1,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb07,909557,66,spout01,14,2,371,527,156,1,abb,2,5/26/2022,sucrose00,sucrose,0
2022_05_26_abb07,920886,67,spout04,13,18,285,2392,123.94117647058823,1,abb,2,5/26/2022,sucrose20,sucrose,20
2022_05_26_abb07,932501,68,spout02,14,0,NA,NA,NA,0,abb,2,5/26/2022,sucrose05,sucrose,5
2022_05_26_abb07,946793,69,spout05,14,21,433,2994,128.05,1,abb,2,5/26/2022,sucrose30,sucrose,30
2022_05_26_abb07,960859,70,spout04,14,2,370,502,132,1,abb,2,5/26/2022,sucrose20,sucrose,20
