blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_17_abb10,0,spout01,nacl150,4,2,2,0
2022_06_17_abb10,0,spout02,nacl000,35,17.5,17.5,2.1213203435596424
2022_06_17_abb10,0,spout03,nacl050,30,15,15,0
2022_06_17_abb10,0,spout04,nacl025,36,18,18,1.4142135623730951
2022_06_17_abb10,0,spout05,nacl100,20,10,10,7.0710678118654755
2022_06_17_abb10,10,spout01,nacl150,3,1.5,1.5,0.7071067811865476
2022_06_17_abb10,10,spout02,nacl000,31,15.5,15.5,0.7071067811865476
2022_06_17_abb10,10,spout03,nacl050,32,16,16,1.4142135623730951
2022_06_17_abb10,10,spout04,nacl025,39,19.5,19.5,0.7071067811865476
2022_06_17_abb10,10,spout05,nacl100,9,4.5,4.5,3.5355339059327378
2022_06_17_abb10,20,spout01,nacl150,2,1,1,1.4142135623730951
2022_06_17_abb10,20,spout02,nacl000,33,16.5,16.5,0.7071067811865476
2022_06_17_abb10,20,spout03,nacl050,32,16,16,1.4142135623730951
2022_06_17_abb10,20,spout04,nacl025,40,20,20,0
2022_06_17_abb10,20,spout05,nacl100,10,5,5,5.656854249492381
2022_06_17_abb10,30,spout01,nacl150,2,1,1,0
2022_06_17_abb10,30,spout02,nacl000,29,14.5,14.5,2.1213203435596424
2022_06_17_abb10,30,spout03,nacl050,25,12.5,12.5,2.1213203435596424
2022_06_17_abb10,30,spout04,nacl025,42,21,21,0
2022_06_17_abb10,30,spout05,nacl100,14,7,7,7.0710678118654755
2022_06_17_abb10,40,spout01,nacl150,4,2,2,0
2022_06_17_abb10,40,spout02,nacl000,32,16,16,2.8284271247461903
2022_06_17_abb10,40,spout03,nacl050,29,14.5,14.5,3.5355339059327378
2022_06_17_abb10,40,spout04,nacl025,39,19.5,19.5,2.1213203435596424
2022_06_17_abb10,40,spout05,nacl100,5,2.5,2.5,0.7071067811865476
2022_06_17_abb10,50,spout01,nacl150,2,1,1,0
2022_06_17_abb10,50,spout02,nacl000,29,14.5,14.5,0.7071067811865476
2022_06_17_abb10,50,spout03,nacl050,30,15,15,2.8284271247461903
2022_06_17_abb10,50,spout04,nacl025,41,20.5,20.5,2.1213203435596424
2022_06_17_abb10,50,spout05,nacl100,4,2,2,1.4142135623730951
2022_06_17_abb10,60,spout01,nacl150,2,1,1,0
2022_06_17_abb10,60,spout02,nacl000,28,14,14,1.4142135623730951
2022_06_17_abb10,60,spout03,nacl050,27,13.5,13.5,4.949747468305833
2022_06_17_abb10,60,spout04,nacl025,40,20,20,0
2022_06_17_abb10,60,spout05,nacl100,2,1,1,0
2022_06_17_abb10,70,spout01,nacl150,3,1.5,1.5,0.7071067811865476
2022_06_17_abb10,70,spout02,nacl000,37,18.5,18.5,2.1213203435596424
2022_06_17_abb10,70,spout03,nacl050,28,14,14,1.4142135623730951
2022_06_17_abb10,70,spout04,nacl025,36,18,18,0
2022_06_17_abb10,70,spout05,nacl100,4,2,2,1.4142135623730951
2022_06_17_abb10,80,spout01,nacl150,2,1,1,0
2022_06_17_abb10,80,spout02,nacl000,31,15.5,15.5,0.7071067811865476
2022_06_17_abb10,80,spout03,nacl050,26,13,13,4.242640687119285
2022_06_17_abb10,80,spout04,nacl025,38,19,19,1.4142135623730951
2022_06_17_abb10,80,spout05,nacl100,4,2,2,0
2022_06_17_abb10,90,spout01,nacl150,1,0.5,0.5,0.7071067811865476
2022_06_17_abb10,90,spout02,nacl000,33,16.5,16.5,2.1213203435596424
2022_06_17_abb10,90,spout03,nacl050,23,11.5,11.5,3.5355339059327378
2022_06_17_abb10,90,spout04,nacl025,35,17.5,17.5,0.7071067811865476
2022_06_17_abb10,90,spout05,nacl100,4,2,2,1.4142135623730951
