blockname,trial_start_ts,trial_num,spout,trial_num_tastant,lick_count,lick_ts_first,lick_ts_last,lick_ili_mean,trial_lick,experiment,cohort,date,solution,solution_type,solution_value
2022_05_09_abb06,12238,1,spout04,1,6,321,966,129,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,23425,2,spout01,1,17,397,2886,155.5625,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,38538,3,spout03,1,19,320,2903,143.5,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,51357,4,spout02,1,7,302,1818,252.66666666666666,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,65521,5,spout04,2,2,331,494,163,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,77104,6,spout03,2,21,294,2991,134.85,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,89260,7,spout05,1,4,337,824,162.33333333333334,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,104094,8,spout02,2,6,369,2517,429.6,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,116458,9,spout01,2,19,290,2949,147.72222222222223,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,131129,10,spout05,2,2,304,459,155,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,143687,11,spout02,3,9,333,2126,224.125,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,157723,12,spout04,3,2,304,470,166,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,170331,13,spout01,3,1,306,306,NA,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,181854,14,spout05,3,20,298,2897,136.78947368421052,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,195331,15,spout05,4,20,315,2951,138.73684210526315,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,207470,16,spout03,3,21,256,2910,132.7,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,222111,17,spout02,4,5,136,1106,242.5,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,237556,18,spout01,4,16,800,2921,141.4,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,249714,19,spout03,4,21,167,2970,140.15,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,263560,20,spout04,4,2,174,313,139,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,276955,21,spout01,5,19,252,2875,145.72222222222223,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,291495,22,spout01,6,21,221,2926,135.25,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,303216,23,spout05,5,19,248,2877,146.05555555555554,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,315613,24,spout04,5,10,221,2962,304.55555555555554,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,327204,25,spout04,6,10,190,2876,298.44444444444446,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,341610,26,spout02,5,7,382,1949,261.1666666666667,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,355343,27,spout05,6,5,303,2904,650.25,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,369894,28,spout03,5,19,284,2936,147.33333333333334,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,382578,29,spout02,6,3,318,1966,824,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,395281,30,spout03,6,20,268,2876,137.26315789473685,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,408814,31,spout03,7,22,239,2951,129.14285714285714,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,422788,32,spout05,7,3,263,518,127.5,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,435885,33,spout01,7,1,292,292,NA,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,450823,34,spout04,7,5,516,1073,139.25,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,461970,35,spout01,8,21,302,2927,131.25,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,477818,36,spout02,7,2,290,382,92,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,489426,37,spout05,8,0,NA,NA,NA,0,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,504876,38,spout03,8,17,292,2924,164.5,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,517952,39,spout04,8,2,227,455,228,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,531040,40,spout02,8,5,77,1139,265.5,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,545489,41,spout05,9,15,270,2373,150.21428571428572,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,559515,42,spout03,9,20,78,2904,148.73684210526315,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,573566,43,spout03,10,21,195,2878,134.15,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,587468,44,spout04,9,3,220,445,112.5,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,600504,45,spout02,9,3,2499,2905,203,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,615777,46,spout01,9,1,314,314,NA,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,631451,47,spout04,10,4,242,710,156,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,646144,48,spout02,10,5,296,1146,212.5,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,660994,49,spout05,10,19,492,2927,135.27777777777777,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,676649,50,spout01,10,23,294,2987,122.4090909090909,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,692279,51,spout01,11,20,298,2868,135.26315789473685,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,703752,52,spout01,12,21,281,2997,135.8,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,715383,53,spout03,11,17,266,2944,167.375,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,730086,54,spout05,11,2,247,397,150,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,745713,55,spout04,11,2,273,500,227,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,760790,56,spout05,12,20,265,2885,137.89473684210526,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,773089,57,spout04,12,4,297,667,123.33333333333333,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,788470,58,spout02,11,3,374,810,218,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,803572,59,spout02,12,1,473,473,NA,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,816652,60,spout03,12,14,358,2962,200.30769230769232,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,829376,61,spout05,13,3,290,440,75,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,845374,62,spout01,13,2,365,682,317,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,859712,63,spout04,13,1,260,260,NA,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,874842,64,spout05,14,0,NA,NA,NA,0,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,890560,65,spout03,13,12,565,2919,214,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,905304,66,spout03,14,18,306,2841,149.11764705882354,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,920918,67,spout02,13,2,282,317,35,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,934757,68,spout02,14,1,725,725,NA,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,947792,69,spout01,14,1,351,351,NA,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,963010,70,spout04,14,3,351,695,172,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,976943,71,spout01,15,0,NA,NA,NA,0,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,990295,72,spout04,15,0,NA,NA,NA,0,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,1006245,73,spout02,15,5,1359,2808,362.25,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,1020675,74,spout03,15,14,75,2692,201.30769230769232,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,1033922,75,spout05,15,2,311,320,9,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,1046151,76,spout02,16,4,140,1268,376,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,1057517,77,spout04,16,0,NA,NA,NA,0,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,1070554,78,spout03,16,13,383,2964,215.08333333333334,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,1083494,79,spout05,16,1,317,317,NA,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,1095742,80,spout01,16,17,358,2983,164.0625,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,1108379,81,spout05,17,4,477,813,112,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,1123237,82,spout03,17,14,298,2838,195.3846153846154,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,1135341,83,spout04,17,1,247,247,NA,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,1150969,84,spout04,18,0,NA,NA,NA,0,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,1164075,85,spout02,17,2,689,928,239,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,1180075,86,spout01,17,18,405,2972,151,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,1193252,87,spout03,18,14,343,2991,203.69230769230768,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,1204430,88,spout05,18,1,314,314,NA,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,1218013,89,spout01,18,18,362,2967,153.23529411764707,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,1230251,90,spout02,18,1,436,436,NA,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,1242496,91,spout03,19,12,257,2599,212.9090909090909,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,1254474,92,spout04,19,1,229,229,NA,1,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,1266300,93,spout04,20,0,NA,NA,NA,0,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,1279454,94,spout05,19,20,411,2997,136.10526315789474,1,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,1292190,95,spout05,20,0,NA,NA,NA,0,abb,1,5/9/2022,nacl050,nacl,0.5
2022_05_09_abb06,1304385,96,spout01,19,15,401,2887,177.57142857142858,1,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,1315963,97,spout03,20,9,295,2649,294.25,1,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,1327066,98,spout02,19,1,423,423,NA,1,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,1341106,99,spout02,20,0,NA,NA,NA,0,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,1355142,100,spout01,20,18,398,2942,149.64705882352942,1,abb,1,5/9/2022,nacl025,nacl,0.25
