blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_03_abb06,0,spout01,sucrose05,3,1.5,1.5,2.1213203435596424
2022_05_03_abb06,0,spout02,sucrose20,28,14,14,0
2022_05_03_abb06,0,spout03,sucrose00,3,1.5,1.5,2.1213203435596424
2022_05_03_abb06,0,spout04,sucrose30,0,0,0,0
2022_05_03_abb06,0,spout05,sucrose10,23,11.5,11.5,0.7071067811865476
2022_05_03_abb06,10,spout01,sucrose05,0,0,0,0
2022_05_03_abb06,10,spout02,sucrose20,15,7.5,7.5,10.606601717798213
2022_05_03_abb06,10,spout03,sucrose00,0,0,0,0
2022_05_03_abb06,10,spout04,sucrose30,0,0,0,0
2022_05_03_abb06,10,spout05,sucrose10,0,0,0,0
2022_05_03_abb06,20,spout01,sucrose05,3,1.5,1.5,2.1213203435596424
2022_05_03_abb06,20,spout02,sucrose20,26,13,13,1.4142135623730951
2022_05_03_abb06,20,spout03,sucrose00,2,1,1,1.4142135623730951
2022_05_03_abb06,20,spout04,sucrose30,0,0,0,0
2022_05_03_abb06,20,spout05,sucrose10,0,0,0,0
2022_05_03_abb06,30,spout01,sucrose05,0,0,0,0
2022_05_03_abb06,30,spout02,sucrose20,17,8.5,8.5,3.5355339059327378
2022_05_03_abb06,30,spout03,sucrose00,0,0,0,0
2022_05_03_abb06,30,spout04,sucrose30,0,0,0,0
2022_05_03_abb06,30,spout05,sucrose10,5,2.5,2.5,3.5355339059327378
2022_05_03_abb06,40,spout01,sucrose05,0,0,0,0
2022_05_03_abb06,40,spout02,sucrose20,8,4,4,0
2022_05_03_abb06,40,spout03,sucrose00,0,0,0,0
2022_05_03_abb06,40,spout04,sucrose30,0,0,0,0
2022_05_03_abb06,40,spout05,sucrose10,0,0,0,0
2022_05_03_abb06,50,spout01,sucrose05,0,0,0,0
2022_05_03_abb06,50,spout02,sucrose20,19,9.5,9.5,0.7071067811865476
2022_05_03_abb06,50,spout03,sucrose00,0,0,0,0
2022_05_03_abb06,50,spout04,sucrose30,0,0,0,0
2022_05_03_abb06,50,spout05,sucrose10,2,1,1,1.4142135623730951
2022_05_03_abb06,60,spout01,sucrose05,9,4.5,4.5,0.7071067811865476
2022_05_03_abb06,60,spout02,sucrose20,26,13,13,2.8284271247461903
2022_05_03_abb06,60,spout03,sucrose00,0,0,0,0
2022_05_03_abb06,60,spout04,sucrose30,0,0,0,0
2022_05_03_abb06,60,spout05,sucrose10,3,1.5,1.5,2.1213203435596424
2022_05_03_abb06,70,spout01,sucrose05,0,0,0,0
2022_05_03_abb06,70,spout02,sucrose20,32,16,16,4.242640687119285
2022_05_03_abb06,70,spout03,sucrose00,6,3,3,1.4142135623730951
2022_05_03_abb06,70,spout04,sucrose30,0,0,0,0
2022_05_03_abb06,70,spout05,sucrose10,9,4.5,4.5,2.1213203435596424
2022_05_03_abb06,80,spout01,sucrose05,6,3,3,0
2022_05_03_abb06,80,spout02,sucrose20,21,10.5,10.5,4.949747468305833
2022_05_03_abb06,80,spout03,sucrose00,3,1.5,1.5,2.1213203435596424
2022_05_03_abb06,80,spout04,sucrose30,0,0,0,0
2022_05_03_abb06,80,spout05,sucrose10,1,0.5,0.5,0.7071067811865476
2022_05_03_abb06,90,spout01,sucrose05,0,0,0,0
2022_05_03_abb06,90,spout02,sucrose20,6,3,3,0
2022_05_03_abb06,90,spout03,sucrose00,0,0,0,0
2022_05_03_abb06,90,spout04,sucrose30,0,0,0,0
2022_05_03_abb06,90,spout05,sucrose10,0,0,0,0
