blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_23_abb12,0,spout01,sucrose05,46,23,23,0
2022_05_23_abb12,0,spout02,sucrose20,37,18.5,18.5,4.949747468305833
2022_05_23_abb12,0,spout03,sucrose00,49,24.5,24.5,0.7071067811865476
2022_05_23_abb12,0,spout04,sucrose30,44,22,22,0
2022_05_23_abb12,0,spout05,sucrose10,43,21.5,21.5,0.7071067811865476
2022_05_23_abb12,10,spout01,sucrose05,48,24,24,0
2022_05_23_abb12,10,spout02,sucrose20,41,20.5,20.5,0.7071067811865476
2022_05_23_abb12,10,spout03,sucrose00,40,20,20,4.242640687119285
2022_05_23_abb12,10,spout04,sucrose30,44,22,22,0
2022_05_23_abb12,10,spout05,sucrose10,45,22.5,22.5,0.7071067811865476
2022_05_23_abb12,20,spout01,sucrose05,42,21,21,0
2022_05_23_abb12,20,spout02,sucrose20,42,21,21,0
2022_05_23_abb12,20,spout03,sucrose00,47,23.5,23.5,0.7071067811865476
2022_05_23_abb12,20,spout04,sucrose30,44,22,22,0
2022_05_23_abb12,20,spout05,sucrose10,42,21,21,0
2022_05_23_abb12,30,spout01,sucrose05,48,24,24,0
2022_05_23_abb12,30,spout02,sucrose20,41,20.5,20.5,2.1213203435596424
2022_05_23_abb12,30,spout03,sucrose00,47,23.5,23.5,0.7071067811865476
2022_05_23_abb12,30,spout04,sucrose30,46,23,23,0
2022_05_23_abb12,30,spout05,sucrose10,46,23,23,0
2022_05_23_abb12,40,spout01,sucrose05,47,23.5,23.5,0.7071067811865476
2022_05_23_abb12,40,spout02,sucrose20,45,22.5,22.5,0.7071067811865476
2022_05_23_abb12,40,spout03,sucrose00,47,23.5,23.5,0.7071067811865476
2022_05_23_abb12,40,spout04,sucrose30,45,22.5,22.5,0.7071067811865476
2022_05_23_abb12,40,spout05,sucrose10,47,23.5,23.5,0.7071067811865476
2022_05_23_abb12,50,spout01,sucrose05,48,24,24,1.4142135623730951
2022_05_23_abb12,50,spout02,sucrose20,37,18.5,18.5,2.1213203435596424
2022_05_23_abb12,50,spout03,sucrose00,43,21.5,21.5,3.5355339059327378
2022_05_23_abb12,50,spout04,sucrose30,48,24,24,0
2022_05_23_abb12,50,spout05,sucrose10,48,24,24,0
2022_05_23_abb12,60,spout01,sucrose05,40,20,20,0
2022_05_23_abb12,60,spout02,sucrose20,36,18,18,1.4142135623730951
2022_05_23_abb12,60,spout03,sucrose00,36,18,18,0
2022_05_23_abb12,60,spout04,sucrose30,47,23.5,23.5,0.7071067811865476
2022_05_23_abb12,60,spout05,sucrose10,49,24.5,24.5,0.7071067811865476
2022_05_23_abb12,70,spout01,sucrose05,26,13,13,1.4142135623730951
2022_05_23_abb12,70,spout02,sucrose20,34,17,17,0
2022_05_23_abb12,70,spout03,sucrose00,30,15,15,1.4142135623730951
2022_05_23_abb12,70,spout04,sucrose30,38,19,19,0
2022_05_23_abb12,70,spout05,sucrose10,35,17.5,17.5,4.949747468305833
2022_05_23_abb12,80,spout01,sucrose05,15,7.5,7.5,4.949747468305833
2022_05_23_abb12,80,spout02,sucrose20,24,12,12,0
2022_05_23_abb12,80,spout03,sucrose00,20,10,10,5.656854249492381
2022_05_23_abb12,80,spout04,sucrose30,22,11,11,5.656854249492381
2022_05_23_abb12,80,spout05,sucrose10,33,16.5,16.5,3.5355339059327378
2022_05_23_abb12,90,spout01,sucrose05,10,5,5,4.242640687119285
2022_05_23_abb12,90,spout02,sucrose20,18,9,9,0
2022_05_23_abb12,90,spout03,sucrose00,16,8,8,1.4142135623730951
2022_05_23_abb12,90,spout04,sucrose30,16,8,8,5.656854249492381
2022_05_23_abb12,90,spout05,sucrose10,35,17.5,17.5,4.949747468305833
