blockname,spout,lick_count_trial_mean,lick_count_total,lick_ts_first_mean,lick_ts_last_mean,lick_ili_mean_mean,trial_lick_proportion,experiment,cohort,date,solution,solution_type,solution_value
2022_05_24_abb10,spout01,16.4,328,275.95,2780.5,165.60381852302325,1,abb,2,5/24/2022,sucrose30,sucrose,30
2022_05_24_abb10,spout02,10.85,217,320.45,2265.5,207.951519828211,1,abb,2,5/24/2022,sucrose10,sucrose,10
2022_05_24_abb10,spout03,16.95,339,191.45,2649.6,160.01735185283113,1,abb,2,5/24/2022,sucrose20,sucrose,20
2022_05_24_abb10,spout04,13.45,269,163.65,2312.9,180.07259017664754,1,abb,2,5/24/2022,sucrose00,sucrose,0
2022_05_24_abb10,spout05,16.9,338,170.35,2342.05,155.67524138904574,1,abb,2,5/24/2022,sucrose05,sucrose,5
