blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_26_abb12,0,spout01,sucrose00,45,22.5,22.5,0.7071067811865476
2022_05_26_abb12,0,spout02,sucrose05,43,21.5,21.5,2.1213203435596424
2022_05_26_abb12,0,spout03,sucrose10,47,23.5,23.5,0.7071067811865476
2022_05_26_abb12,0,spout04,sucrose20,45,22.5,22.5,0.7071067811865476
2022_05_26_abb12,0,spout05,sucrose30,45,22.5,22.5,0.7071067811865476
2022_05_26_abb12,10,spout01,sucrose00,45,22.5,22.5,0.7071067811865476
2022_05_26_abb12,10,spout02,sucrose05,48,24,24,0
2022_05_26_abb12,10,spout03,sucrose10,48,24,24,0
2022_05_26_abb12,10,spout04,sucrose20,44,22,22,0
2022_05_26_abb12,10,spout05,sucrose30,43,21.5,21.5,0.7071067811865476
2022_05_26_abb12,20,spout01,sucrose00,47,23.5,23.5,0.7071067811865476
2022_05_26_abb12,20,spout02,sucrose05,43,21.5,21.5,2.1213203435596424
2022_05_26_abb12,20,spout03,sucrose10,47,23.5,23.5,0.7071067811865476
2022_05_26_abb12,20,spout04,sucrose20,47,23.5,23.5,0.7071067811865476
2022_05_26_abb12,20,spout05,sucrose30,44,22,22,0
2022_05_26_abb12,30,spout01,sucrose00,38,19,19,4.242640687119285
2022_05_26_abb12,30,spout02,sucrose05,33,16.5,16.5,0.7071067811865476
2022_05_26_abb12,30,spout03,sucrose10,47,23.5,23.5,0.7071067811865476
2022_05_26_abb12,30,spout04,sucrose20,43,21.5,21.5,3.5355339059327378
2022_05_26_abb12,30,spout05,sucrose30,47,23.5,23.5,0.7071067811865476
2022_05_26_abb12,40,spout01,sucrose00,19,9.5,9.5,0.7071067811865476
2022_05_26_abb12,40,spout02,sucrose05,37,18.5,18.5,2.1213203435596424
2022_05_26_abb12,40,spout03,sucrose10,38,19,19,7.0710678118654755
2022_05_26_abb12,40,spout04,sucrose20,44,22,22,1.4142135623730951
2022_05_26_abb12,40,spout05,sucrose30,45,22.5,22.5,0.7071067811865476
2022_05_26_abb12,50,spout01,sucrose00,16,8,8,2.8284271247461903
2022_05_26_abb12,50,spout02,sucrose05,13,6.5,6.5,3.5355339059327378
2022_05_26_abb12,50,spout03,sucrose10,25,12.5,12.5,2.1213203435596424
2022_05_26_abb12,50,spout04,sucrose20,36,18,18,8.48528137423857
2022_05_26_abb12,50,spout05,sucrose30,45,22.5,22.5,3.5355339059327378
2022_05_26_abb12,60,spout01,sucrose00,6,3,3,1.4142135623730951
2022_05_26_abb12,60,spout02,sucrose05,12,6,6,1.4142135623730951
2022_05_26_abb12,60,spout03,sucrose10,32,16,16,1.4142135623730951
2022_05_26_abb12,60,spout04,sucrose20,20,10,10,2.8284271247461903
2022_05_26_abb12,60,spout05,sucrose30,50,25,25,0
2022_05_26_abb12,70,spout01,sucrose00,8,4,4,1.4142135623730951
2022_05_26_abb12,70,spout02,sucrose05,14,7,7,9.899494936611665
2022_05_26_abb12,70,spout03,sucrose10,27,13.5,13.5,0.7071067811865476
2022_05_26_abb12,70,spout04,sucrose20,13,6.5,6.5,9.192388155425117
2022_05_26_abb12,70,spout05,sucrose30,47,23.5,23.5,0.7071067811865476
2022_05_26_abb12,80,spout01,sucrose00,7,3.5,3.5,0.7071067811865476
2022_05_26_abb12,80,spout02,sucrose05,8,4,4,2.8284271247461903
2022_05_26_abb12,80,spout03,sucrose10,6,3,3,1.4142135623730951
2022_05_26_abb12,80,spout04,sucrose20,32,16,16,0
2022_05_26_abb12,80,spout05,sucrose30,47,23.5,23.5,0.7071067811865476
2022_05_26_abb12,90,spout01,sucrose00,6,3,3,2.8284271247461903
2022_05_26_abb12,90,spout02,sucrose05,4,2,2,0
2022_05_26_abb12,90,spout03,sucrose10,8,4,4,0
2022_05_26_abb12,90,spout04,sucrose20,29,14.5,14.5,2.1213203435596424
2022_05_26_abb12,90,spout05,sucrose30,35,17.5,17.5,7.7781745930520225
