blockname,trial_start_ts,trial_num,spout,trial_num_tastant,lick_count,lick_ts_first,lick_ts_last,lick_ili_mean,trial_lick,experiment,cohort,date,solution,solution_type,solution_value
2022_04_21_abb03,12238,1,spout05,1,21,245,2964,135.95,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,23425,2,spout03,1,22,139,2906,131.76190476190476,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,38538,3,spout01,1,21,151,2912,138.05,1,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,51357,4,spout05,2,21,244,2984,137,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,65521,5,spout04,1,22,128,2960,134.85714285714286,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,77104,6,spout02,1,20,140,2897,145.10526315789474,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,89260,7,spout03,2,20,175,2908,143.8421052631579,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,104094,8,spout02,2,19,152,2944,155.11111111111111,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,116458,9,spout01,2,10,227,2991,307.1111111111111,1,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,131129,10,spout04,2,21,132,2924,139.6,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,143687,11,spout04,3,21,225,2962,136.85,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,157723,12,spout01,3,17,149,2695,159.125,1,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,170331,13,spout05,3,24,138,2991,124.04347826086956,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,181854,14,spout03,3,16,140,2978,189.2,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,195331,15,spout02,3,19,131,2910,154.38888888888889,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,207470,16,spout02,4,18,193,2825,154.8235294117647,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,222111,17,spout03,4,15,193,2945,196.57142857142858,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,237556,18,spout04,4,18,109,2858,161.7058823529412,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,249714,19,spout01,4,13,207,2109,158.5,1,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,263560,20,spout05,4,21,116,2757,132.05,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,276955,21,spout02,5,12,152,2812,241.8181818181818,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,291495,22,spout04,5,17,193,2744,159.4375,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,303216,23,spout01,5,16,151,2737,172.4,1,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,315613,24,spout05,5,18,224,2865,155.35294117647058,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,327204,25,spout02,6,13,130,2802,222.66666666666666,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,341610,26,spout05,6,21,129,2765,131.8,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,355343,27,spout03,5,11,127,2276,214.9,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,369894,28,spout03,6,9,150,1836,210.75,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,382578,29,spout04,6,18,127,2999,168.94117647058823,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,395281,30,spout01,6,15,139,2895,196.85714285714286,1,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,408814,31,spout01,7,15,146,2998,203.71428571428572,1,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,422788,32,spout03,7,13,220,2971,229.25,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,435885,33,spout02,7,17,132,2950,176.125,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,450823,34,spout04,7,13,270,2784,209.5,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,461970,35,spout05,7,18,132,2981,167.58823529411765,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,477818,36,spout03,8,10,160,2804,293.77777777777777,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,489426,37,spout01,8,7,237,1485,208,1,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,504876,38,spout04,8,13,134,2375,186.75,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,517952,39,spout02,8,3,156,678,261,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,531040,40,spout05,8,18,272,2948,157.41176470588235,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,545489,41,spout05,9,16,148,2932,185.6,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,559515,42,spout02,9,5,149,1557,352,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,573566,43,spout02,10,9,242,2914,334,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,587468,44,spout05,10,17,139,2919,173.75,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,600504,45,spout01,9,7,149,1684,255.83333333333334,1,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,615777,46,spout03,9,7,154,2416,377,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,631451,47,spout01,10,7,175,1308,188.83333333333334,1,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,646144,48,spout04,9,13,169,2380,184.25,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,660994,49,spout04,10,2,249,362,113,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,676649,50,spout03,10,8,222,2935,387.57142857142856,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,692279,51,spout02,11,10,270,2856,287.3333333333333,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,703752,52,spout01,11,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,715383,53,spout01,12,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,730086,54,spout05,11,14,509,2777,174.46153846153845,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,745713,55,spout04,11,10,283,2598,257.22222222222223,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,760790,56,spout03,11,5,326,1838,378,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,773089,57,spout03,12,3,494,947,226.5,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,788470,58,spout05,12,14,423,2677,173.3846153846154,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,803572,59,spout04,12,4,483,1012,176.33333333333334,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,816652,60,spout02,12,4,283,1052,256.3333333333333,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,829376,61,spout03,13,6,283,1361,215.6,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,845374,62,spout01,13,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,859712,63,spout05,13,13,292,2928,219.66666666666666,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,874842,64,spout04,13,3,540,791,125.5,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,890560,65,spout03,14,2,453,573,120,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,905304,66,spout05,14,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,920918,67,spout01,14,14,257,2927,205.3846153846154,1,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,934757,68,spout04,14,14,171,2968,215.15384615384616,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,947792,69,spout02,13,1,251,251,NA,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,963010,70,spout02,14,6,202,1489,257.4,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,976943,71,spout02,15,10,277,2836,284.3333333333333,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,990295,72,spout03,15,9,258,2743,310.625,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,1006245,73,spout02,16,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,1020675,74,spout05,15,13,222,2448,185.5,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,1033922,75,spout04,15,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,1046151,76,spout01,15,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,1057517,77,spout01,16,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,1070554,78,spout03,16,2,280,446,166,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,1083494,79,spout05,16,13,246,2128,156.83333333333334,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,1095742,80,spout04,16,3,346,718,186,1,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,1108379,81,spout04,17,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,1123237,82,spout05,17,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,1135341,83,spout03,17,5,289,1132,210.75,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,1150969,84,spout01,17,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,1164075,85,spout04,18,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,1180075,86,spout03,18,9,308,2874,320.75,1,abb,1,4/21/2022,sucrose10,sucrose,10
2022_04_21_abb03,1193252,87,spout05,18,14,234,2685,188.53846153846155,1,abb,1,4/21/2022,sucrose30,sucrose,30
2022_04_21_abb03,1204430,88,spout02,17,2,257,381,124,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,1218013,89,spout01,18,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose00,sucrose,0
2022_04_21_abb03,1230251,90,spout02,18,2,250,374,124,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,1242496,91,spout02,19,1,312,312,NA,1,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,1254474,92,spout02,20,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose05,sucrose,5
2022_04_21_abb03,1266300,93,spout04,19,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose20,sucrose,20
2022_04_21_abb03,1279454,94,spout03,19,0,NA,NA,NA,0,abb,1,4/21/2022,sucrose10,sucrose,10
