blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_05_abb01,0,spout01,sucrose10,40,20,20,0
2022_05_05_abb01,0,spout02,sucrose00,41,20.5,20.5,0.7071067811865476
2022_05_05_abb01,0,spout03,sucrose30,38,19,19,0
2022_05_05_abb01,0,spout04,sucrose05,38,19,19,1.4142135623730951
2022_05_05_abb01,0,spout05,sucrose20,39,19.5,19.5,0.7071067811865476
2022_05_05_abb01,10,spout01,sucrose10,38,19,19,0
2022_05_05_abb01,10,spout02,sucrose00,39,19.5,19.5,2.1213203435596424
2022_05_05_abb01,10,spout03,sucrose30,31,15.5,15.5,0.7071067811865476
2022_05_05_abb01,10,spout04,sucrose05,39,19.5,19.5,2.1213203435596424
2022_05_05_abb01,10,spout05,sucrose20,41,20.5,20.5,0.7071067811865476
2022_05_05_abb01,20,spout01,sucrose10,26,13,13,5.656854249492381
2022_05_05_abb01,20,spout02,sucrose00,28,14,14,1.4142135623730951
2022_05_05_abb01,20,spout03,sucrose30,23,11.5,11.5,0.7071067811865476
2022_05_05_abb01,20,spout04,sucrose05,31,15.5,15.5,3.5355339059327378
2022_05_05_abb01,20,spout05,sucrose20,41,20.5,20.5,0.7071067811865476
2022_05_05_abb01,30,spout01,sucrose10,27,13.5,13.5,0.7071067811865476
2022_05_05_abb01,30,spout02,sucrose00,26,13,13,5.656854249492381
2022_05_05_abb01,30,spout03,sucrose30,25,12.5,12.5,2.1213203435596424
2022_05_05_abb01,30,spout04,sucrose05,32,16,16,1.4142135623730951
2022_05_05_abb01,30,spout05,sucrose20,42,21,21,1.4142135623730951
2022_05_05_abb01,40,spout01,sucrose10,27,13.5,13.5,0.7071067811865476
2022_05_05_abb01,40,spout02,sucrose00,24,12,12,2.8284271247461903
2022_05_05_abb01,40,spout03,sucrose30,20,10,10,2.8284271247461903
2022_05_05_abb01,40,spout04,sucrose05,22,11,11,2.8284271247461903
2022_05_05_abb01,40,spout05,sucrose20,33,16.5,16.5,3.5355339059327378
2022_05_05_abb01,50,spout01,sucrose10,21,10.5,10.5,0.7071067811865476
2022_05_05_abb01,50,spout02,sucrose00,16,8,8,1.4142135623730951
2022_05_05_abb01,50,spout03,sucrose30,18,9,9,1.4142135623730951
2022_05_05_abb01,50,spout04,sucrose05,13,6.5,6.5,0.7071067811865476
2022_05_05_abb01,50,spout05,sucrose20,36,18,18,1.4142135623730951
2022_05_05_abb01,60,spout01,sucrose10,10,5,5,2.8284271247461903
2022_05_05_abb01,60,spout02,sucrose00,14,7,7,7.0710678118654755
2022_05_05_abb01,60,spout03,sucrose30,16,8,8,1.4142135623730951
2022_05_05_abb01,60,spout04,sucrose05,15,7.5,7.5,6.363961030678928
2022_05_05_abb01,60,spout05,sucrose20,23,11.5,11.5,4.949747468305833
2022_05_05_abb01,70,spout01,sucrose10,16,8,8,2.8284271247461903
2022_05_05_abb01,70,spout02,sucrose00,7,3.5,3.5,2.1213203435596424
2022_05_05_abb01,70,spout03,sucrose30,14,7,7,0
2022_05_05_abb01,70,spout04,sucrose05,13,6.5,6.5,3.5355339059327378
2022_05_05_abb01,70,spout05,sucrose20,32,16,16,1.4142135623730951
2022_05_05_abb01,80,spout01,sucrose10,17,8.5,8.5,4.949747468305833
2022_05_05_abb01,80,spout02,sucrose00,10,5,5,1.4142135623730951
2022_05_05_abb01,80,spout03,sucrose30,13,6.5,6.5,2.1213203435596424
2022_05_05_abb01,80,spout04,sucrose05,13,6.5,6.5,4.949747468305833
2022_05_05_abb01,80,spout05,sucrose20,26,13,13,0
2022_05_05_abb01,90,spout01,sucrose10,4,2,2,0
2022_05_05_abb01,90,spout02,sucrose00,8,4,4,2.8284271247461903
2022_05_05_abb01,90,spout03,sucrose30,15,7.5,7.5,3.5355339059327378
2022_05_05_abb01,90,spout04,sucrose05,5,2.5,2.5,0.7071067811865476
2022_05_05_abb01,90,spout05,sucrose20,27,13.5,13.5,0.7071067811865476
