blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_07_abb11,0,spout01,sucrose20,44,22,22,0
2022_06_07_abb11,0,spout02,sucrose30,31,15.5,15.5,0.7071067811865476
2022_06_07_abb11,0,spout03,sucrose05,44,22,22,0
2022_06_07_abb11,0,spout04,sucrose10,44,22,22,1.4142135623730951
2022_06_07_abb11,0,spout05,sucrose00,43,21.5,21.5,2.1213203435596424
2022_06_07_abb11,10,spout01,sucrose20,47,23.5,23.5,0.7071067811865476
2022_06_07_abb11,10,spout02,sucrose30,33,16.5,16.5,0.7071067811865476
2022_06_07_abb11,10,spout03,sucrose05,39,19.5,19.5,0.7071067811865476
2022_06_07_abb11,10,spout04,sucrose10,46,23,23,1.4142135623730951
2022_06_07_abb11,10,spout05,sucrose00,44,22,22,1.4142135623730951
2022_06_07_abb11,20,spout01,sucrose20,41,20.5,20.5,0.7071067811865476
2022_06_07_abb11,20,spout02,sucrose30,38,19,19,0
2022_06_07_abb11,20,spout03,sucrose05,43,21.5,21.5,2.1213203435596424
2022_06_07_abb11,20,spout04,sucrose10,43,21.5,21.5,0.7071067811865476
2022_06_07_abb11,20,spout05,sucrose00,43,21.5,21.5,2.1213203435596424
2022_06_07_abb11,30,spout01,sucrose20,38,19,19,2.8284271247461903
2022_06_07_abb11,30,spout02,sucrose30,37,18.5,18.5,0.7071067811865476
2022_06_07_abb11,30,spout03,sucrose05,35,17.5,17.5,4.949747468305833
2022_06_07_abb11,30,spout04,sucrose10,33,16.5,16.5,2.1213203435596424
2022_06_07_abb11,30,spout05,sucrose00,36,18,18,1.4142135623730951
2022_06_07_abb11,40,spout01,sucrose20,41,20.5,20.5,3.5355339059327378
2022_06_07_abb11,40,spout02,sucrose30,31,15.5,15.5,0.7071067811865476
2022_06_07_abb11,40,spout03,sucrose05,27,13.5,13.5,4.949747468305833
2022_06_07_abb11,40,spout04,sucrose10,0,0,0,0
2022_06_07_abb11,40,spout05,sucrose00,13,6.5,6.5,9.192388155425117
2022_06_07_abb11,50,spout01,sucrose20,34,17,17,0
2022_06_07_abb11,50,spout02,sucrose30,35,17.5,17.5,2.1213203435596424
2022_06_07_abb11,50,spout03,sucrose05,25,12.5,12.5,3.5355339059327378
2022_06_07_abb11,50,spout04,sucrose10,20,10,10,14.142135623730951
2022_06_07_abb11,50,spout05,sucrose00,22,11,11,2.8284271247461903
2022_06_07_abb11,60,spout01,sucrose20,32,16,16,1.4142135623730951
2022_06_07_abb11,60,spout02,sucrose30,25,12.5,12.5,2.1213203435596424
2022_06_07_abb11,60,spout03,sucrose05,10,5,5,7.0710678118654755
2022_06_07_abb11,60,spout04,sucrose10,0,0,0,0
2022_06_07_abb11,60,spout05,sucrose00,0,0,0,0
2022_06_07_abb11,70,spout01,sucrose20,30,15,15,1.4142135623730951
2022_06_07_abb11,70,spout02,sucrose30,30,15,15,0
2022_06_07_abb11,70,spout03,sucrose05,9,4.5,4.5,6.363961030678928
2022_06_07_abb11,70,spout04,sucrose10,0,0,0,0
2022_06_07_abb11,70,spout05,sucrose00,0,0,0,0
2022_06_07_abb11,80,spout01,sucrose20,31,15.5,15.5,2.1213203435596424
2022_06_07_abb11,80,spout02,sucrose30,27,13.5,13.5,0.7071067811865476
2022_06_07_abb11,80,spout03,sucrose05,18,9,9,1.4142135623730951
2022_06_07_abb11,80,spout04,sucrose10,0,0,0,0
2022_06_07_abb11,80,spout05,sucrose00,0,0,0,0
2022_06_07_abb11,90,spout01,sucrose20,23,11.5,11.5,2.1213203435596424
2022_06_07_abb11,90,spout02,sucrose30,27,13.5,13.5,2.1213203435596424
2022_06_07_abb11,90,spout03,sucrose05,0,0,0,0
2022_06_07_abb11,90,spout04,sucrose10,0,0,0,0
2022_06_07_abb11,90,spout05,sucrose00,0,0,0,0
