blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_08_abb10,0,spout01,sucrose00,11,5.5,5.5,0.7071067811865476
2022_06_08_abb10,0,spout02,sucrose05,30,15,15,5.656854249492381
2022_06_08_abb10,0,spout03,sucrose10,42,21,21,1.4142135623730951
2022_06_08_abb10,0,spout04,sucrose20,36,18,18,4.242640687119285
2022_06_08_abb10,0,spout05,sucrose30,44,22,22,1.4142135623730951
2022_06_08_abb10,10,spout01,sucrose00,7,3.5,3.5,2.1213203435596424
2022_06_08_abb10,10,spout02,sucrose05,21,10.5,10.5,3.5355339059327378
2022_06_08_abb10,10,spout03,sucrose10,31,15.5,15.5,0.7071067811865476
2022_06_08_abb10,10,spout04,sucrose20,31,15.5,15.5,9.192388155425117
2022_06_08_abb10,10,spout05,sucrose30,44,22,22,0
2022_06_08_abb10,20,spout01,sucrose00,7,3.5,3.5,0.7071067811865476
2022_06_08_abb10,20,spout02,sucrose05,9,4.5,4.5,0.7071067811865476
2022_06_08_abb10,20,spout03,sucrose10,18,9,9,1.4142135623730951
2022_06_08_abb10,20,spout04,sucrose20,39,19.5,19.5,0.7071067811865476
2022_06_08_abb10,20,spout05,sucrose30,39,19.5,19.5,2.1213203435596424
2022_06_08_abb10,30,spout01,sucrose00,6,3,3,1.4142135623730951
2022_06_08_abb10,30,spout02,sucrose05,5,2.5,2.5,0.7071067811865476
2022_06_08_abb10,30,spout03,sucrose10,17,8.5,8.5,2.1213203435596424
2022_06_08_abb10,30,spout04,sucrose20,43,21.5,21.5,2.1213203435596424
2022_06_08_abb10,30,spout05,sucrose30,37,18.5,18.5,0.7071067811865476
2022_06_08_abb10,40,spout01,sucrose00,6,3,3,0
2022_06_08_abb10,40,spout02,sucrose05,5,2.5,2.5,0.7071067811865476
2022_06_08_abb10,40,spout03,sucrose10,19,9.5,9.5,6.363961030678928
2022_06_08_abb10,40,spout04,sucrose20,39,19.5,19.5,3.5355339059327378
2022_06_08_abb10,40,spout05,sucrose30,36,18,18,1.4142135623730951
2022_06_08_abb10,50,spout01,sucrose00,3,1.5,1.5,2.1213203435596424
2022_06_08_abb10,50,spout02,sucrose05,6,3,3,1.4142135623730951
2022_06_08_abb10,50,spout03,sucrose10,6,3,3,4.242640687119285
2022_06_08_abb10,50,spout04,sucrose20,23,11.5,11.5,6.363961030678928
2022_06_08_abb10,50,spout05,sucrose30,31,15.5,15.5,0.7071067811865476
2022_06_08_abb10,60,spout01,sucrose00,0,0,0,0
2022_06_08_abb10,60,spout02,sucrose05,6,3,3,2.8284271247461903
2022_06_08_abb10,60,spout03,sucrose10,3,1.5,1.5,2.1213203435596424
2022_06_08_abb10,60,spout04,sucrose20,16,8,8,11.313708498984761
2022_06_08_abb10,60,spout05,sucrose30,35,17.5,17.5,0.7071067811865476
2022_06_08_abb10,70,spout01,sucrose00,2,1,1,1.4142135623730951
2022_06_08_abb10,70,spout02,sucrose05,4,2,2,0
2022_06_08_abb10,70,spout03,sucrose10,4,2,2,2.8284271247461903
2022_06_08_abb10,70,spout04,sucrose20,0,0,0,0
2022_06_08_abb10,70,spout05,sucrose30,26,13,13,2.8284271247461903
2022_06_08_abb10,80,spout01,sucrose00,2,1,1,1.4142135623730951
2022_06_08_abb10,80,spout02,sucrose05,3,1.5,1.5,2.1213203435596424
2022_06_08_abb10,80,spout03,sucrose10,4,2,2,2.8284271247461903
2022_06_08_abb10,80,spout04,sucrose20,20,10,10,2.8284271247461903
2022_06_08_abb10,80,spout05,sucrose30,28,14,14,1.4142135623730951
2022_06_08_abb10,90,spout01,sucrose00,0,0,0,0
2022_06_08_abb10,90,spout02,sucrose05,0,0,0,0
2022_06_08_abb10,90,spout03,sucrose10,0,0,0,0
2022_06_08_abb10,90,spout04,sucrose20,0,0,0,0
2022_06_08_abb10,90,spout05,sucrose30,30,15,15,1.4142135623730951
