blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_31_abb11,0,spout01,sucrose30,44,22,22,0
2022_05_31_abb11,0,spout02,sucrose10,47,23.5,23.5,0.7071067811865476
2022_05_31_abb11,0,spout03,sucrose20,46,23,23,0
2022_05_31_abb11,0,spout04,sucrose00,45,22.5,22.5,0.7071067811865476
2022_05_31_abb11,0,spout05,sucrose05,42,21,21,1.4142135623730951
2022_05_31_abb11,10,spout01,sucrose30,43,21.5,21.5,2.1213203435596424
2022_05_31_abb11,10,spout02,sucrose10,46,23,23,1.4142135623730951
2022_05_31_abb11,10,spout03,sucrose20,47,23.5,23.5,0.7071067811865476
2022_05_31_abb11,10,spout04,sucrose00,46,23,23,0
2022_05_31_abb11,10,spout05,sucrose05,47,23.5,23.5,0.7071067811865476
2022_05_31_abb11,20,spout01,sucrose30,44,22,22,1.4142135623730951
2022_05_31_abb11,20,spout02,sucrose10,45,22.5,22.5,0.7071067811865476
2022_05_31_abb11,20,spout03,sucrose20,48,24,24,0
2022_05_31_abb11,20,spout04,sucrose00,44,22,22,2.8284271247461903
2022_05_31_abb11,20,spout05,sucrose05,44,22,22,1.4142135623730951
2022_05_31_abb11,30,spout01,sucrose30,39,19.5,19.5,0.7071067811865476
2022_05_31_abb11,30,spout02,sucrose10,37,18.5,18.5,3.5355339059327378
2022_05_31_abb11,30,spout03,sucrose20,49,24.5,24.5,0.7071067811865476
2022_05_31_abb11,30,spout04,sucrose00,16,8,8,11.313708498984761
2022_05_31_abb11,30,spout05,sucrose05,40,20,20,2.8284271247461903
2022_05_31_abb11,40,spout01,sucrose30,35,17.5,17.5,0.7071067811865476
2022_05_31_abb11,40,spout02,sucrose10,35,17.5,17.5,0.7071067811865476
2022_05_31_abb11,40,spout03,sucrose20,50,25,25,0
2022_05_31_abb11,40,spout04,sucrose00,33,16.5,16.5,2.1213203435596424
2022_05_31_abb11,40,spout05,sucrose05,37,18.5,18.5,3.5355339059327378
2022_05_31_abb11,50,spout01,sucrose30,35,17.5,17.5,0.7071067811865476
2022_05_31_abb11,50,spout02,sucrose10,36,18,18,0
2022_05_31_abb11,50,spout03,sucrose20,38,19,19,7.0710678118654755
2022_05_31_abb11,50,spout04,sucrose00,4,2,2,2.8284271247461903
2022_05_31_abb11,50,spout05,sucrose05,24,12,12,2.8284271247461903
2022_05_31_abb11,60,spout01,sucrose30,31,15.5,15.5,0.7071067811865476
2022_05_31_abb11,60,spout02,sucrose10,32,16,16,4.242640687119285
2022_05_31_abb11,60,spout03,sucrose20,43,21.5,21.5,0.7071067811865476
2022_05_31_abb11,60,spout04,sucrose00,0,0,0,0
2022_05_31_abb11,60,spout05,sucrose05,22,11,11,4.242640687119285
2022_05_31_abb11,70,spout01,sucrose30,28,14,14,0
2022_05_31_abb11,70,spout02,sucrose10,14,7,7,4.242640687119285
2022_05_31_abb11,70,spout03,sucrose20,39,19.5,19.5,0.7071067811865476
2022_05_31_abb11,70,spout04,sucrose00,0,0,0,0
2022_05_31_abb11,70,spout05,sucrose05,10,5,5,0
2022_05_31_abb11,80,spout01,sucrose30,14,7,7,9.899494936611665
2022_05_31_abb11,80,spout02,sucrose10,0,0,0,0
2022_05_31_abb11,80,spout03,sucrose20,24,12,12,0
2022_05_31_abb11,80,spout04,sucrose00,0,0,0,0
2022_05_31_abb11,80,spout05,sucrose05,11,5.5,5.5,3.5355339059327378
2022_05_31_abb11,90,spout01,sucrose30,21,10.5,10.5,2.1213203435596424
2022_05_31_abb11,90,spout02,sucrose10,0,0,0,0
2022_05_31_abb11,90,spout03,sucrose20,11,5.5,5.5,7.7781745930520225
2022_05_31_abb11,90,spout04,sucrose00,5,2.5,2.5,3.5355339059327378
2022_05_31_abb11,90,spout05,sucrose05,3,1.5,1.5,2.1213203435596424
