blockname,spout,lick_count_trial_mean,lick_count_total,lick_ts_first_mean,lick_ts_last_mean,lick_ili_mean_mean,trial_lick_proportion,experiment,cohort,date,solution,solution_type,solution_value
2022_04_28_abb03,spout01,9.2,184,202.5,1983.0625,183.32697968125214,0.8,abb,1,4/28/2022,sucrose00,sucrose,0
2022_04_28_abb03,spout02,10.2,204,252.625,2477,229.82083174178763,0.8,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb03,spout03,7.5,150,164.78571428571428,2354.285714285714,268.3974713170755,0.7,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb03,spout04,10.7,214,192.84615384615384,2817.6153846153848,177.02232819970376,0.65,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb03,spout05,13.45,269,205,2875.133333333333,162.84047502062208,0.75,abb,1,4/28/2022,sucrose30,sucrose,30
