blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_16_abb09,0,87,8.7,5,8.83238988672438
2022_06_16_abb09,10,100,10,6.5,8.666666666666666
2022_06_16_abb09,20,139,13.9,14,7.294594650226365
2022_06_16_abb09,30,110,11,7,9.249624617007738
2022_06_16_abb09,40,125,12.5,13,7.961713941664124
2022_06_16_abb09,50,104,10.4,6,9.720539536923292
2022_06_16_abb09,60,102,10.2,6,9.199033765685515
2022_06_16_abb09,70,89,8.9,2,10.016098153583672
2022_06_16_abb09,80,92,9.2,2.5,10.195859726161181
2022_06_16_abb09,90,91,9.1,5,9.573690801125528
