blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_05_31_abb07,lick_05,10567,10431,1,spout05,1,136,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,10722,10431,1,spout05,1,291,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,10843,10431,1,spout05,1,412,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,10962,10431,1,spout05,1,531,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,11078,10431,1,spout05,1,647,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,11198,10431,1,spout05,1,767,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,11311,10431,1,spout05,1,880,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,11430,10431,1,spout05,1,999,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,11551,10431,1,spout05,1,1120,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,11667,10431,1,spout05,1,1236,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,11799,10431,1,spout05,1,1368,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,11915,10431,1,spout05,1,1484,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,12035,10431,1,spout05,1,1604,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,12163,10431,1,spout05,1,1732,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,12278,10431,1,spout05,1,1847,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,12413,10431,1,spout05,1,1982,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,12530,10431,1,spout05,1,2099,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,12658,10431,1,spout05,1,2227,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,12782,10431,1,spout05,1,2351,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,12910,10431,1,spout05,1,2479,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,13045,10431,1,spout05,1,2614,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,13173,10431,1,spout05,1,2742,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,13293,10431,1,spout05,1,2862,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_05,13424,10431,1,spout05,1,2993,abb,2,5/31/2022,sucrose05,sucrose,5
2022_05_31_abb07,lick_02,25245,25016,2,spout02,1,229,abb,2,5/31/2022,sucrose10,sucrose,10
2022_05_31_abb07,lick_02,25365,25016,2,spout02,1,349,abb,2,5/31/2022,sucrose10,sucrose,10
2022_05_31_abb07,lick_02,25477,25016,2,spout02,1,461,abb,2,5/31/2022,sucrose10,sucrose,10
2022_05_31_abb07,lick_02,25593,25016,2,spout02,1,577,abb,2,5/31/2022,sucrose10,sucrose,10
2022_05_31_abb07,lick_02,25702,25016,2,spout02,1,686,abb,2,5/31/2022,sucrose10,sucrose,10
2022_05_31_abb07,lick_02,25818,25016,2,spout02,1,802,abb,2,5/31/2022,sucrose10,sucrose,10
2022_05_31_abb07,lick_02,25930,25016,2,spout02,1,914,abb,2,5/31/2022,sucrose10,sucrose,10
