blockname,trial_start_ts,trial_num,spout,trial_num_tastant,lick_count,lick_ts_first,lick_ts_last,lick_ili_mean,trial_lick,experiment,cohort,date,solution,solution_type,solution_value
2022_05_05_abb01,12659,1,spout05,1,19,146,2954,156,1,abb,1,5/5/2022,sucrose20,sucrose,20
2022_05_05_abb01,24593,2,spout03,1,19,178,2867,149.38888888888889,1,abb,1,5/5/2022,sucrose30,sucrose,30
2022_05_05_abb01,38984,3,spout01,1,20,218,2929,142.68421052631578,1,abb,1,5/5/2022,sucrose10,sucrose,10
2022_05_05_abb01,54130,4,spout05,2,20,136,2926,146.8421052631579,1,abb,1,5/5/2022,sucrose20,sucrose,20
2022_05_05_abb01,66437,5,spout02,1,21,172,2969,139.85,1,abb,1,5/5/2022,sucrose00,sucrose,0
2022_05_05_abb01,81836,6,spout04,1,20,132,2918,146.6315789473684,1,abb,1,5/5/2022,sucrose05,sucrose,5
2022_05_05_abb01,96624,7,spout01,2,20,197,2925,143.57894736842104,1,abb,1,5/5/2022,sucrose10,sucrose,10
2022_05_05_abb01,111798,8,spout03,2,19,251,2967,150.88888888888889,1,abb,1,5/5/2022,sucrose30,sucrose,30
2022_05_05_abb01,125637,9,spout02,2,20,230,2938,142.52631578947367,1,abb,1,5/5/2022,sucrose00,sucrose,0
2022_05_05_abb01,137494,10,spout04,2,18,180,2940,162.35294117647058,1,abb,1,5/5/2022,sucrose05,sucrose,5
2022_05_05_abb01,149725,11,spout01,3,19,204,2855,147.27777777777777,1,abb,1,5/5/2022,sucrose10,sucrose,10
2022_05_05_abb01,164608,12,spout01,4,19,326,2915,143.83333333333334,1,abb,1,5/5/2022,sucrose10,sucrose,10
2022_05_05_abb01,179751,13,spout05,3,21,141,2984,142.15,1,abb,1,5/5/2022,sucrose20,sucrose,20
2022_05_05_abb01,195400,14,spout04,3,21,256,2958,135.1,1,abb,1,5/5/2022,sucrose05,sucrose,5
2022_05_05_abb01,207838,15,spout02,3,21,148,2887,136.95,1,abb,1,5/5/2022,sucrose00,sucrose,0
2022_05_05_abb01,220192,16,spout02,4,18,171,2829,156.35294117647058,1,abb,1,5/5/2022,sucrose00,sucrose,0
2022_05_05_abb01,234520,17,spout04,4,18,143,2831,158.11764705882354,1,abb,1,5/5/2022,sucrose05,sucrose,5
2022_05_05_abb01,250152,18,spout03,3,15,221,2922,192.92857142857142,1,abb,1,5/5/2022,sucrose30,sucrose,30
2022_05_05_abb01,265183,19,spout05,4,20,147,2940,147,1,abb,1,5/5/2022,sucrose20,sucrose,20
2022_05_05_abb01,276864,20,spout03,4,16,184,2877,179.53333333333333,1,abb,1,5/5/2022,sucrose30,sucrose,30
2022_05_05_abb01,289521,21,spout05,5,20,133,2946,148.05263157894737,1,abb,1,5/5/2022,sucrose20,sucrose,20
2022_05_05_abb01,301274,22,spout05,6,21,150,2978,141.4,1,abb,1,5/5/2022,sucrose20,sucrose,20
2022_05_05_abb01,313828,23,spout04,5,18,149,2901,161.88235294117646,1,abb,1,5/5/2022,sucrose05,sucrose,5
2022_05_05_abb01,326755,24,spout01,5,17,186,2782,162.25,1,abb,1,5/5/2022,sucrose10,sucrose,10
2022_05_05_abb01,339732,25,spout03,5,12,173,2847,243.0909090909091,1,abb,1,5/5/2022,sucrose30,sucrose,30
2022_05_05_abb01,354643,26,spout01,6,9,254,1437,147.875,1,abb,1,5/5/2022,sucrose10,sucrose,10
2022_05_05_abb01,369026,27,spout02,5,13,159,2625,205.5,1,abb,1,5/5/2022,sucrose00,sucrose,0
2022_05_05_abb01,382117,28,spout04,6,13,222,2030,150.66666666666666,1,abb,1,5/5/2022,sucrose05,sucrose,5
2022_05_05_abb01,396602,29,spout02,6,15,234,2754,180,1,abb,1,5/5/2022,sucrose00,sucrose,0
2022_05_05_abb01,408015,30,spout03,6,11,298,2238,194,1,abb,1,5/5/2022,sucrose30,sucrose,30
2022_05_05_abb01,421545,31,spout02,7,9,157,1486,166.125,1,abb,1,5/5/2022,sucrose00,sucrose,0
2022_05_05_abb01,433056,32,spout03,7,14,132,2516,183.3846153846154,1,abb,1,5/5/2022,sucrose30,sucrose,30
2022_05_05_abb01,448043,33,spout03,8,11,146,2962,281.6,1,abb,1,5/5/2022,sucrose30,sucrose,30
2022_05_05_abb01,460782,34,spout01,7,13,160,2613,204.41666666666666,1,abb,1,5/5/2022,sucrose10,sucrose,10
2022_05_05_abb01,476065,35,spout05,7,22,174,2989,134.04761904761904,1,abb,1,5/5/2022,sucrose20,sucrose,20
2022_05_05_abb01,491165,36,spout04,7,17,142,2467,145.3125,1,abb,1,5/5/2022,sucrose05,sucrose,5
2022_05_05_abb01,503417,37,spout01,8,14,161,1993,140.92307692307693,1,abb,1,5/5/2022,sucrose10,sucrose,10
2022_05_05_abb01,519020,38,spout02,8,17,266,2743,154.8125,1,abb,1,5/5/2022,sucrose00,sucrose,0
2022_05_05_abb01,530892,39,spout05,8,20,243,2963,143.1578947368421,1,abb,1,5/5/2022,sucrose20,sucrose,20
2022_05_05_abb01,546796,40,spout04,8,15,138,2394,161.14285714285714,1,abb,1,5/5/2022,sucrose05,sucrose,5
2022_05_05_abb01,562146,41,spout01,9,14,266,2108,141.69230769230768,1,abb,1,5/5/2022,sucrose10,sucrose,10
2022_05_05_abb01,577247,42,spout03,9,12,155,2376,201.9090909090909,1,abb,1,5/5/2022,sucrose30,sucrose,30
2022_05_05_abb01,593183,43,spout05,9,14,170,1885,131.92307692307693,1,abb,1,5/5/2022,sucrose20,sucrose,20
2022_05_05_abb01,609152,44,spout04,9,9,156,1403,155.875,1,abb,1,5/5/2022,sucrose05,sucrose,5
2022_05_05_abb01,621349,45,spout04,10,13,220,2294,172.83333333333334,1,abb,1,5/5/2022,sucrose05,sucrose,5
2022_05_05_abb01,636857,46,spout01,10,13,180,2166,165.5,1,abb,1,5/5/2022,sucrose10,sucrose,10
