blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_04_22_abb06,0,94,9.4,10.5,6.669999167083073
2022_04_22_abb06,10,24,2.4,0,3.339993346633426
2022_04_22_abb06,20,35,3.5,0,5.296749527356901
2022_04_22_abb06,30,44,4.4,4,5.037636129950016
2022_04_22_abb06,40,28,2.8,0,5.072803301265814
2022_04_22_abb06,50,28,2.8,0,4.848825745591515
2022_04_22_abb06,60,35,3.5,3,3.3747427885527643
2022_04_22_abb06,70,16,1.6,0,2.6749870196985173
2022_04_22_abb06,80,22,2.2,0,3.6147844564602556
2022_04_22_abb06,90,22,2.2,0,3.73571352696584
