blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_26_abb11,0,spout01,sucrose00,29,14.5,14.5,7.7781745930520225
2022_05_26_abb11,0,spout02,sucrose05,25,12.5,12.5,3.5355339059327378
2022_05_26_abb11,0,spout03,sucrose10,42,21,21,0
2022_05_26_abb11,0,spout04,sucrose20,40,20,20,0
2022_05_26_abb11,0,spout05,sucrose30,36,18,18,1.4142135623730951
2022_05_26_abb11,10,spout01,sucrose00,12,6,6,2.8284271247461903
2022_05_26_abb11,10,spout02,sucrose05,22,11,11,8.48528137423857
2022_05_26_abb11,10,spout03,sucrose10,31,15.5,15.5,7.7781745930520225
2022_05_26_abb11,10,spout04,sucrose20,38,19,19,1.4142135623730951
2022_05_26_abb11,10,spout05,sucrose30,38,19,19,0
2022_05_26_abb11,20,spout01,sucrose00,9,4.5,4.5,0.7071067811865476
2022_05_26_abb11,20,spout02,sucrose05,8,4,4,0
2022_05_26_abb11,20,spout03,sucrose10,41,20.5,20.5,0.7071067811865476
2022_05_26_abb11,20,spout04,sucrose20,33,16.5,16.5,2.1213203435596424
2022_05_26_abb11,20,spout05,sucrose30,41,20.5,20.5,0.7071067811865476
2022_05_26_abb11,30,spout01,sucrose00,7,3.5,3.5,0.7071067811865476
2022_05_26_abb11,30,spout02,sucrose05,9,4.5,4.5,2.1213203435596424
2022_05_26_abb11,30,spout03,sucrose10,5,2.5,2.5,3.5355339059327378
2022_05_26_abb11,30,spout04,sucrose20,36,18,18,2.8284271247461903
2022_05_26_abb11,30,spout05,sucrose30,36,18,18,0
2022_05_26_abb11,40,spout01,sucrose00,6,3,3,1.4142135623730951
2022_05_26_abb11,40,spout02,sucrose05,10,5,5,7.0710678118654755
2022_05_26_abb11,40,spout03,sucrose10,29,14.5,14.5,0.7071067811865476
2022_05_26_abb11,40,spout04,sucrose20,19,9.5,9.5,13.435028842544403
2022_05_26_abb11,40,spout05,sucrose30,20,10,10,9.899494936611665
2022_05_26_abb11,50,spout01,sucrose00,6,3,3,1.4142135623730951
2022_05_26_abb11,50,spout02,sucrose05,5,2.5,2.5,0.7071067811865476
2022_05_26_abb11,50,spout03,sucrose10,28,14,14,1.4142135623730951
2022_05_26_abb11,50,spout04,sucrose20,20,10,10,9.899494936611665
2022_05_26_abb11,50,spout05,sucrose30,20,10,10,14.142135623730951
2022_05_26_abb11,60,spout01,sucrose00,4,2,2,2.8284271247461903
2022_05_26_abb11,60,spout02,sucrose05,10,5,5,7.0710678118654755
2022_05_26_abb11,60,spout03,sucrose10,0,0,0,0
2022_05_26_abb11,60,spout04,sucrose20,0,0,0,0
2022_05_26_abb11,60,spout05,sucrose30,5,2.5,2.5,3.5355339059327378
2022_05_26_abb11,70,spout01,sucrose00,3,1.5,1.5,2.1213203435596424
2022_05_26_abb11,70,spout02,sucrose05,3,1.5,1.5,2.1213203435596424
2022_05_26_abb11,70,spout03,sucrose10,0,0,0,0
2022_05_26_abb11,70,spout04,sucrose20,26,13,13,4.242640687119285
2022_05_26_abb11,70,spout05,sucrose30,22,11,11,15.556349186104045
2022_05_26_abb11,80,spout01,sucrose00,7,3.5,3.5,0.7071067811865476
2022_05_26_abb11,80,spout02,sucrose05,13,6.5,6.5,3.5355339059327378
2022_05_26_abb11,80,spout03,sucrose10,10,5,5,2.8284271247461903
2022_05_26_abb11,80,spout04,sucrose20,0,0,0,0
2022_05_26_abb11,80,spout05,sucrose30,20,10,10,14.142135623730951
2022_05_26_abb11,90,spout01,sucrose00,2,1,1,1.4142135623730951
2022_05_26_abb11,90,spout02,sucrose05,3,1.5,1.5,2.1213203435596424
2022_05_26_abb11,90,spout03,sucrose10,10,5,5,4.242640687119285
2022_05_26_abb11,90,spout04,sucrose20,0,0,0,0
2022_05_26_abb11,90,spout05,sucrose30,19,9.5,9.5,13.435028842544403
