blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_05_12_abb05,lick_02,9214,9046,1,spout02,1,168,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,9547,9046,1,spout02,1,501,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,9791,9046,1,spout02,1,745,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,9942,9046,1,spout02,1,896,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,10185,9046,1,spout02,1,1139,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,10321,9046,1,spout02,1,1275,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,10460,9046,1,spout02,1,1414,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,10692,9046,1,spout02,1,1646,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,10940,9046,1,spout02,1,1894,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,11071,9046,1,spout02,1,2025,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,11199,9046,1,spout02,1,2153,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,11436,9046,1,spout02,1,2390,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,11574,9046,1,spout02,1,2528,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,11791,9046,1,spout02,1,2745,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,11926,9046,1,spout02,1,2880,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,20754,20482,2,spout02,2,272,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_03,20793,20482,2,spout02,2,311,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,21009,20482,2,spout02,2,527,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,21257,20482,2,spout02,2,775,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,21627,20482,2,spout02,2,1145,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,21872,20482,2,spout02,2,1390,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,22019,20482,2,spout02,2,1537,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,22235,20482,2,spout02,2,1753,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,22393,20482,2,spout02,2,1911,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,22521,20482,2,spout02,2,2039,abb,1,5/12/2022,nacl050,nacl,0.5
2022_05_12_abb05,lick_02,22657,20482,2,spout02,2,2175,abb,1,5/12/2022,nacl050,nacl,0.5
