blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_15_abb11,0,spout01,nacl050,2,1,1,0
2022_06_15_abb11,0,spout02,nacl025,24,12,12,1.4142135623730951
2022_06_15_abb11,0,spout03,nacl100,20,10,10,1.4142135623730951
2022_06_15_abb11,0,spout04,nacl000,43,21.5,21.5,0.7071067811865476
2022_06_15_abb11,0,spout05,nacl150,8,4,4,1.4142135623730951
2022_06_15_abb11,10,spout01,nacl050,3,1.5,1.5,0.7071067811865476
2022_06_15_abb11,10,spout02,nacl025,24,12,12,1.4142135623730951
2022_06_15_abb11,10,spout03,nacl100,9,4.5,4.5,4.949747468305833
2022_06_15_abb11,10,spout04,nacl000,44,22,22,0
2022_06_15_abb11,10,spout05,nacl150,3,1.5,1.5,0.7071067811865476
2022_06_15_abb11,20,spout01,nacl050,3,1.5,1.5,0.7071067811865476
2022_06_15_abb11,20,spout02,nacl025,10,5,5,5.656854249492381
2022_06_15_abb11,20,spout03,nacl100,7,3.5,3.5,0.7071067811865476
2022_06_15_abb11,20,spout04,nacl000,47,23.5,23.5,2.1213203435596424
2022_06_15_abb11,20,spout05,nacl150,3,1.5,1.5,0.7071067811865476
2022_06_15_abb11,30,spout01,nacl050,2,1,1,0
2022_06_15_abb11,30,spout02,nacl025,27,13.5,13.5,0.7071067811865476
2022_06_15_abb11,30,spout03,nacl100,5,2.5,2.5,0.7071067811865476
2022_06_15_abb11,30,spout04,nacl000,45,22.5,22.5,0.7071067811865476
2022_06_15_abb11,30,spout05,nacl150,2,1,1,0
2022_06_15_abb11,40,spout01,nacl050,4,2,2,0
2022_06_15_abb11,40,spout02,nacl025,30,15,15,2.8284271247461903
2022_06_15_abb11,40,spout03,nacl100,6,3,3,2.8284271247461903
2022_06_15_abb11,40,spout04,nacl000,44,22,22,1.4142135623730951
2022_06_15_abb11,40,spout05,nacl150,5,2.5,2.5,0.7071067811865476
2022_06_15_abb11,50,spout01,nacl050,11,5.5,5.5,4.949747468305833
2022_06_15_abb11,50,spout02,nacl025,21,10.5,10.5,6.363961030678928
2022_06_15_abb11,50,spout03,nacl100,7,3.5,3.5,3.5355339059327378
2022_06_15_abb11,50,spout04,nacl000,27,13.5,13.5,12.020815280171307
2022_06_15_abb11,50,spout05,nacl150,1,0.5,0.5,0.7071067811865476
2022_06_15_abb11,60,spout01,nacl050,12,6,6,7.0710678118654755
2022_06_15_abb11,60,spout02,nacl025,13,6.5,6.5,6.363961030678928
2022_06_15_abb11,60,spout03,nacl100,5,2.5,2.5,2.1213203435596424
2022_06_15_abb11,60,spout04,nacl000,44,22,22,1.4142135623730951
2022_06_15_abb11,60,spout05,nacl150,2,1,1,0
2022_06_15_abb11,70,spout01,nacl050,2,1,1,0
2022_06_15_abb11,70,spout02,nacl025,7,3.5,3.5,3.5355339059327378
2022_06_15_abb11,70,spout03,nacl100,2,1,1,0
2022_06_15_abb11,70,spout04,nacl000,42,21,21,2.8284271247461903
2022_06_15_abb11,70,spout05,nacl150,1,0.5,0.5,0.7071067811865476
2022_06_15_abb11,80,spout01,nacl050,4,2,2,1.4142135623730951
2022_06_15_abb11,80,spout02,nacl025,4,2,2,0
2022_06_15_abb11,80,spout03,nacl100,4,2,2,1.4142135623730951
2022_06_15_abb11,80,spout04,nacl000,39,19.5,19.5,0.7071067811865476
2022_06_15_abb11,80,spout05,nacl150,0,0,0,0
2022_06_15_abb11,90,spout01,nacl050,9,4.5,4.5,4.949747468305833
2022_06_15_abb11,90,spout02,nacl025,12,6,6,5.656854249492381
2022_06_15_abb11,90,spout03,nacl100,2,1,1,0
2022_06_15_abb11,90,spout04,nacl000,42,21,21,2.8284271247461903
2022_06_15_abb11,90,spout05,nacl150,1,0.5,0.5,0.7071067811865476
