blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_04_abb04,0,spout01,sucrose30,37,18.5,18.5,0.7071067811865476
2022_05_04_abb04,0,spout02,sucrose10,29,14.5,14.5,0.7071067811865476
2022_05_04_abb04,0,spout03,sucrose20,30,15,15,2.8284271247461903
2022_05_04_abb04,0,spout04,sucrose00,40,20,20,0
2022_05_04_abb04,0,spout05,sucrose05,40,20,20,1.4142135623730951
2022_05_04_abb04,10,spout01,sucrose30,38,19,19,1.4142135623730951
2022_05_04_abb04,10,spout02,sucrose10,34,17,17,2.8284271247461903
2022_05_04_abb04,10,spout03,sucrose20,35,17.5,17.5,0.7071067811865476
2022_05_04_abb04,10,spout04,sucrose00,45,22.5,22.5,0.7071067811865476
2022_05_04_abb04,10,spout05,sucrose05,43,21.5,21.5,0.7071067811865476
2022_05_04_abb04,20,spout01,sucrose30,35,17.5,17.5,0.7071067811865476
2022_05_04_abb04,20,spout02,sucrose10,27,13.5,13.5,2.1213203435596424
2022_05_04_abb04,20,spout03,sucrose20,38,19,19,0
2022_05_04_abb04,20,spout04,sucrose00,44,22,22,1.4142135623730951
2022_05_04_abb04,20,spout05,sucrose05,43,21.5,21.5,0.7071067811865476
2022_05_04_abb04,30,spout01,sucrose30,41,20.5,20.5,3.5355339059327378
2022_05_04_abb04,30,spout02,sucrose10,26,13,13,1.4142135623730951
2022_05_04_abb04,30,spout03,sucrose20,39,19.5,19.5,0.7071067811865476
2022_05_04_abb04,30,spout04,sucrose00,42,21,21,1.4142135623730951
2022_05_04_abb04,30,spout05,sucrose05,40,20,20,1.4142135623730951
2022_05_04_abb04,40,spout01,sucrose30,25,12.5,12.5,4.949747468305833
2022_05_04_abb04,40,spout02,sucrose10,27,13.5,13.5,0.7071067811865476
2022_05_04_abb04,40,spout03,sucrose20,35,17.5,17.5,2.1213203435596424
2022_05_04_abb04,40,spout04,sucrose00,36,18,18,0
2022_05_04_abb04,40,spout05,sucrose05,45,22.5,22.5,0.7071067811865476
2022_05_04_abb04,50,spout01,sucrose30,40,20,20,2.8284271247461903
2022_05_04_abb04,50,spout02,sucrose10,26,13,13,1.4142135623730951
2022_05_04_abb04,50,spout03,sucrose20,41,20.5,20.5,3.5355339059327378
2022_05_04_abb04,50,spout04,sucrose00,32,16,16,4.242640687119285
2022_05_04_abb04,50,spout05,sucrose05,48,24,24,0
2022_05_04_abb04,60,spout01,sucrose30,26,13,13,1.4142135623730951
2022_05_04_abb04,60,spout02,sucrose10,16,8,8,5.656854249492381
2022_05_04_abb04,60,spout03,sucrose20,23,11.5,11.5,2.1213203435596424
2022_05_04_abb04,60,spout04,sucrose00,22,11,11,2.8284271247461903
2022_05_04_abb04,60,spout05,sucrose05,24,12,12,11.313708498984761
2022_05_04_abb04,70,spout01,sucrose30,25,12.5,12.5,0.7071067811865476
2022_05_04_abb04,70,spout02,sucrose10,21,10.5,10.5,4.949747468305833
2022_05_04_abb04,70,spout03,sucrose20,11,5.5,5.5,7.7781745930520225
2022_05_04_abb04,70,spout04,sucrose00,6,3,3,0
2022_05_04_abb04,70,spout05,sucrose05,40,20,20,2.8284271247461903
2022_05_04_abb04,80,spout01,sucrose30,19,9.5,9.5,2.1213203435596424
2022_05_04_abb04,80,spout02,sucrose10,4,2,2,0
2022_05_04_abb04,80,spout03,sucrose20,17,8.5,8.5,2.1213203435596424
2022_05_04_abb04,80,spout04,sucrose00,3,1.5,1.5,2.1213203435596424
2022_05_04_abb04,80,spout05,sucrose05,15,7.5,7.5,7.7781745930520225
2022_05_04_abb04,90,spout01,sucrose30,9,4.5,4.5,6.363961030678928
2022_05_04_abb04,90,spout02,sucrose10,0,0,0,0
2022_05_04_abb04,90,spout03,sucrose20,0,0,0,0
2022_05_04_abb04,90,spout04,sucrose00,1,0.5,0.5,0.7071067811865476
2022_05_04_abb04,90,spout05,sucrose05,0,0,0,0
