blockname,trial_start_ts,trial_num,spout,trial_num_tastant,lick_count,lick_ts_first,lick_ts_last,lick_ili_mean,trial_lick,experiment,cohort,date,solution,solution_type,solution_value
2022_05_02_abb05,9046,1,spout05,1,20,152,2888,144,1,abb,1,5/2/2022,sucrose20,sucrose,20
2022_05_02_abb05,20482,2,spout03,1,17,140,2734,162.125,1,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb05,32021,3,spout01,1,5,153,833,170,1,abb,1,5/2/2022,sucrose10,sucrose,10
2022_05_02_abb05,43498,4,spout04,1,3,282,591,154.5,1,abb,1,5/2/2022,sucrose05,sucrose,5
2022_05_02_abb05,56591,5,spout02,1,4,164,605,147,1,abb,1,5/2/2022,sucrose00,sucrose,0
2022_05_02_abb05,69446,6,spout03,2,18,146,2855,159.35294117647058,1,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb05,84146,7,spout02,2,3,167,502,167.5,1,abb,1,5/2/2022,sucrose00,sucrose,0
2022_05_02_abb05,96211,8,spout04,2,6,144,1682,307.6,1,abb,1,5/2/2022,sucrose05,sucrose,5
2022_05_02_abb05,107851,9,spout01,2,19,276,2945,148.27777777777777,1,abb,1,5/2/2022,sucrose10,sucrose,10
2022_05_02_abb05,121584,10,spout05,2,20,141,2916,146.05263157894737,1,abb,1,5/2/2022,sucrose20,sucrose,20
2022_05_02_abb05,133582,11,spout01,3,4,186,595,136.33333333333334,1,abb,1,5/2/2022,sucrose10,sucrose,10
2022_05_02_abb05,145782,12,spout03,3,14,164,2823,204.53846153846155,1,abb,1,5/2/2022,sucrose30,sucrose,30
2022_05_02_abb05,159235,13,spout05,3,4,150,603,151,1,abb,1,5/2/2022,sucrose20,sucrose,20
2022_05_02_abb05,173800,14,spout02,3,3,257,636,189.5,1,abb,1,5/2/2022,sucrose00,sucrose,0
2022_05_02_abb05,185264,15,spout04,3,4,1913,2316,134.33333333333334,1,abb,1,5/2/2022,sucrose05,sucrose,5
