blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_04_14_abb06,lick_03,25004,23021,3,spout03,1,1983,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,25147,23021,3,spout03,1,2126,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,25235,23021,3,spout03,1,2214,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,25336,23021,3,spout03,1,2315,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,25437,23021,3,spout03,1,2416,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,25537,23021,3,spout03,1,2516,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,25657,23021,3,spout03,1,2636,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,25757,23021,3,spout03,1,2736,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,25877,23021,3,spout03,1,2856,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_04,33551,31498,4,spout04,1,2053,abb,1,4/14/2022,sucrose20,sucrose,20
2022_04_14_abb06,lick_04,33690,31498,4,spout04,1,2192,abb,1,4/14/2022,sucrose20,sucrose,20
2022_04_14_abb06,lick_04,33888,31498,4,spout04,1,2390,abb,1,4/14/2022,sucrose20,sucrose,20
2022_04_14_abb06,lick_04,33992,31498,4,spout04,1,2494,abb,1,4/14/2022,sucrose20,sucrose,20
2022_04_14_abb06,lick_04,34231,31498,4,spout04,1,2733,abb,1,4/14/2022,sucrose20,sucrose,20
2022_04_14_abb06,lick_02,53191,51446,6,spout02,1,1745,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_02,53326,51446,6,spout02,1,1880,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_02,53434,51446,6,spout02,1,1988,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_05,63458,63147,7,spout05,2,311,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,63589,63147,7,spout05,2,442,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_03,74215,72212,8,spout03,2,2003,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,74397,72212,8,spout03,2,2185,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_02,93688,91585,10,spout02,2,2103,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_02,93939,91585,10,spout02,2,2354,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_03,110144,109783,12,spout03,3,361,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,110368,109783,12,spout03,3,585,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_02,163441,162228,17,spout02,4,1213,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_02,163573,162228,17,spout02,4,1345,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_02,164172,162228,17,spout02,4,1944,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_02,165212,162228,17,spout02,4,2984,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_02,204017,202555,21,spout02,5,1462,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_02,205072,202555,21,spout02,5,2517,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_03,307784,307038,31,spout03,7,746,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,307900,307038,31,spout03,7,862,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,308092,307038,31,spout03,7,1054,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,308356,307038,31,spout03,7,1318,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,309457,307038,31,spout03,7,2419,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_02,357538,357149,36,spout02,7,389,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_02,357658,357149,36,spout02,7,509,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_02,357945,357149,36,spout02,7,796,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_05,382098,381042,38,spout05,8,1056,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,382342,381042,38,spout05,8,1300,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,382716,381042,38,spout05,8,1674,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,383123,381042,38,spout05,8,2081,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,383494,381042,38,spout05,8,2452,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,383753,381042,38,spout05,8,2711,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,384009,381042,38,spout05,8,2967,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_02,389379,389051,39,spout02,8,328,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_02,391771,389051,39,spout02,8,2720,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_05,458694,455708,46,spout05,9,2986,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_03,471387,468610,47,spout03,10,2777,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_02,481158,480747,48,spout02,10,411,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_02,481273,480747,48,spout02,10,526,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_02,481610,480747,48,spout02,10,863,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_05,502683,501803,50,spout05,10,880,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,502825,501803,50,spout05,10,1022,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,503105,501803,50,spout05,10,1302,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,503777,501803,50,spout05,10,1974,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,503927,501803,50,spout05,10,2124,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,504043,501803,50,spout05,10,2240,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,504190,501803,50,spout05,10,2387,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,504419,501803,50,spout05,10,2616,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,504790,501803,50,spout05,10,2987,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_03,511400,510787,51,spout03,11,613,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,511548,510787,51,spout03,11,761,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,512001,510787,51,spout03,11,1214,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick_03,512391,510787,51,spout03,11,1604,abb,1,4/14/2022,sucrose10,sucrose,10
2022_04_14_abb06,lick,532860,530752,53,spout01,11,2108,abb,1,4/14/2022,sucrose00,sucrose,0
2022_04_14_abb06,lick,533003,530752,53,spout01,11,2251,abb,1,4/14/2022,sucrose00,sucrose,0
2022_04_14_abb06,lick_02,550578,550047,55,spout02,12,531,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_02,550710,550047,55,spout02,12,663,abb,1,4/14/2022,sucrose05,sucrose,5
2022_04_14_abb06,lick_05,582295,581966,58,spout05,11,329,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,582597,581966,58,spout05,11,631,abb,1,4/14/2022,sucrose30,sucrose,30
2022_04_14_abb06,lick_05,582926,581966,58,spout05,11,960,abb,1,4/14/2022,sucrose30,sucrose,30
