blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_05_06_abb03,lick_05,9157,9046,1,spout05,1,111,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,9295,9046,1,spout05,1,249,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,9446,9046,1,spout05,1,400,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,9586,9046,1,spout05,1,540,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,9741,9046,1,spout05,1,695,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,9876,9046,1,spout05,1,830,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,10015,9046,1,spout05,1,969,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,10170,9046,1,spout05,1,1124,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,10281,9046,1,spout05,1,1235,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,10452,9046,1,spout05,1,1406,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,10588,9046,1,spout05,1,1542,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,10711,9046,1,spout05,1,1665,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,10862,9046,1,spout05,1,1816,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,11017,9046,1,spout05,1,1971,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,11171,9046,1,spout05,1,2125,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,11315,9046,1,spout05,1,2269,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,11465,9046,1,spout05,1,2419,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,11616,9046,1,spout05,1,2570,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,11643,9046,1,spout05,1,2597,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,11774,9046,1,spout05,1,2728,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_05,11926,9046,1,spout05,1,2880,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb03,lick_02,20733,20482,2,spout02,1,251,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,20942,20482,2,spout02,1,460,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,21078,20482,2,spout02,1,596,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,21193,20482,2,spout02,1,711,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,21321,20482,2,spout02,1,839,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,21452,20482,2,spout02,1,970,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,21596,20482,2,spout02,1,1114,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,21739,20482,2,spout02,1,1257,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,21890,20482,2,spout02,1,1408,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,22025,20482,2,spout02,1,1543,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,22172,20482,2,spout02,1,1690,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,22277,20482,2,spout02,1,1795,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,22427,20482,2,spout02,1,1945,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,22559,20482,2,spout02,1,2077,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,22714,20482,2,spout02,1,2232,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,22852,20482,2,spout02,1,2370,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb03,lick_02,23019,20482,2,spout02,1,2537,abb,1,5/6/2022,sucrose20,sucrose,20
