blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_13_abb10,0,spout01,nacl025,43,21.5,21.5,0.7071067811865476
2022_06_13_abb10,0,spout02,nacl100,14,7,7,2.8284271247461903
2022_06_13_abb10,0,spout03,nacl000,48,24,24,0
2022_06_13_abb10,0,spout04,nacl150,0,0,0,0
2022_06_13_abb10,0,spout05,nacl050,33,16.5,16.5,3.5355339059327378
2022_06_13_abb10,10,spout01,nacl025,26,13,13,16.97056274847714
2022_06_13_abb10,10,spout02,nacl100,13,6.5,6.5,3.5355339059327378
2022_06_13_abb10,10,spout03,nacl000,48,24,24,0
2022_06_13_abb10,10,spout04,nacl150,0,0,0,0
2022_06_13_abb10,10,spout05,nacl050,43,21.5,21.5,3.5355339059327378
2022_06_13_abb10,20,spout01,nacl025,26,13,13,18.384776310850235
2022_06_13_abb10,20,spout02,nacl100,13,6.5,6.5,0.7071067811865476
2022_06_13_abb10,20,spout03,nacl000,49,24.5,24.5,0.7071067811865476
2022_06_13_abb10,20,spout04,nacl150,0,0,0,0
2022_06_13_abb10,20,spout05,nacl050,36,18,18,2.8284271247461903
2022_06_13_abb10,30,spout01,nacl025,42,21,21,7.0710678118654755
2022_06_13_abb10,30,spout02,nacl100,6,3,3,0
2022_06_13_abb10,30,spout03,nacl000,50,25,25,1.4142135623730951
2022_06_13_abb10,30,spout04,nacl150,0,0,0,0
2022_06_13_abb10,30,spout05,nacl050,17,8.5,8.5,7.7781745930520225
2022_06_13_abb10,40,spout01,nacl025,27,13.5,13.5,17.67766952966369
2022_06_13_abb10,40,spout02,nacl100,4,2,2,0
2022_06_13_abb10,40,spout03,nacl000,49,24.5,24.5,0.7071067811865476
2022_06_13_abb10,40,spout04,nacl150,0,0,0,0
2022_06_13_abb10,40,spout05,nacl050,24,12,12,11.313708498984761
2022_06_13_abb10,50,spout01,nacl025,2,1,1,0
2022_06_13_abb10,50,spout02,nacl100,3,1.5,1.5,0.7071067811865476
2022_06_13_abb10,50,spout03,nacl000,49,24.5,24.5,0.7071067811865476
2022_06_13_abb10,50,spout04,nacl150,0,0,0,0
2022_06_13_abb10,50,spout05,nacl050,8,4,4,1.4142135623730951
2022_06_13_abb10,60,spout01,nacl025,3,1.5,1.5,0.7071067811865476
2022_06_13_abb10,60,spout02,nacl100,3,1.5,1.5,0.7071067811865476
2022_06_13_abb10,60,spout03,nacl000,48,24,24,1.4142135623730951
2022_06_13_abb10,60,spout04,nacl150,0,0,0,0
2022_06_13_abb10,60,spout05,nacl050,22,11,11,9.899494936611665
2022_06_13_abb10,70,spout01,nacl025,22,11,11,14.142135623730951
2022_06_13_abb10,70,spout02,nacl100,6,3,3,1.4142135623730951
2022_06_13_abb10,70,spout03,nacl000,51,25.5,25.5,0.7071067811865476
2022_06_13_abb10,70,spout04,nacl150,0,0,0,0
2022_06_13_abb10,70,spout05,nacl050,4,2,2,0
2022_06_13_abb10,80,spout01,nacl025,3,1.5,1.5,0.7071067811865476
2022_06_13_abb10,80,spout02,nacl100,5,2.5,2.5,2.1213203435596424
2022_06_13_abb10,80,spout03,nacl000,51,25.5,25.5,0.7071067811865476
2022_06_13_abb10,80,spout04,nacl150,0,0,0,0
2022_06_13_abb10,80,spout05,nacl050,11,5.5,5.5,4.949747468305833
2022_06_13_abb10,90,spout01,nacl025,3,1.5,1.5,0.7071067811865476
2022_06_13_abb10,90,spout02,nacl100,4,2,2,0
2022_06_13_abb10,90,spout03,nacl000,50,25,25,0
2022_06_13_abb10,90,spout04,nacl150,0,0,0,0
2022_06_13_abb10,90,spout05,nacl050,2,1,1,0
