blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_04_22_abb04,0,98,9.8,6,6.892830413633511
2022_04_22_abb04,10,86,8.6,6.5,5.758086101783783
2022_04_22_abb04,20,53,5.3,3,5.558776843874918
2022_04_22_abb04,30,47,4.7,3,4.372896319628699
2022_04_22_abb04,40,52,5.2,4,4.565571644870382
2022_04_22_abb04,50,23,2.3,0,3.802046232695699
2022_04_22_abb04,60,8,0.8,0,1.9321835661585918
2022_04_22_abb04,70,28,2.8,0,4.661902329879224
2022_04_22_abb04,80,52,5.2,1,7.420691791650336
2022_04_22_abb04,90,53,5.3,4,5.578729445153459
