blockname,trial_start_ts,trial_num,spout,trial_num_tastant,lick_count,lick_ts_first,lick_ts_last,lick_ili_mean,trial_lick,experiment,cohort,date,solution,solution_type,solution_value
2022_05_19_abb12,10852,1,spout04,1,0,NA,NA,NA,0,abb,2,5/19/2022,sucrose20,sucrose,20
2022_05_19_abb12,22537,2,spout04,2,0,NA,NA,NA,0,abb,2,5/19/2022,sucrose20,sucrose,20
2022_05_19_abb12,35502,3,spout05,1,5,511,2720,552.25,1,abb,2,5/19/2022,sucrose30,sucrose,30
2022_05_19_abb12,50637,4,spout02,1,0,NA,NA,NA,0,abb,2,5/19/2022,sucrose05,sucrose,5
2022_05_19_abb12,64013,5,spout05,2,9,563,2955,299,1,abb,2,5/19/2022,sucrose30,sucrose,30
2022_05_19_abb12,78140,6,spout01,1,10,979,2932,217,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,90384,7,spout03,1,7,468,2056,264.6666666666667,1,abb,2,5/19/2022,sucrose10,sucrose,10
2022_05_19_abb12,103327,8,spout02,2,9,1137,2721,198,1,abb,2,5/19/2022,sucrose05,sucrose,5
2022_05_19_abb12,119243,9,spout01,2,15,794,2882,149.14285714285714,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,132038,10,spout03,2,17,415,2903,155.5,1,abb,2,5/19/2022,sucrose10,sucrose,10
2022_05_19_abb12,144829,11,spout02,3,11,324,2112,178.8,1,abb,2,5/19/2022,sucrose05,sucrose,5
2022_05_19_abb12,156547,12,spout05,3,10,792,2593,200.11111111111111,1,abb,2,5/19/2022,sucrose30,sucrose,30
2022_05_19_abb12,170845,13,spout02,4,7,381,2841,410,1,abb,2,5/19/2022,sucrose05,sucrose,5
2022_05_19_abb12,183452,14,spout05,4,15,429,2883,175.28571428571428,1,abb,2,5/19/2022,sucrose30,sucrose,30
2022_05_19_abb12,197903,15,spout04,3,20,271,2961,141.57894736842104,1,abb,2,5/19/2022,sucrose20,sucrose,20
2022_05_19_abb12,211401,16,spout03,3,17,271,2968,168.5625,1,abb,2,5/19/2022,sucrose10,sucrose,10
2022_05_19_abb12,227049,17,spout01,3,19,353,2911,142.11111111111111,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,240952,18,spout01,4,20,329,2867,133.57894736842104,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,252143,19,spout03,4,15,407,2927,180,1,abb,2,5/19/2022,sucrose10,sucrose,10
2022_05_19_abb12,266212,20,spout04,4,17,295,2574,142.4375,1,abb,2,5/19/2022,sucrose20,sucrose,20
2022_05_19_abb12,279566,21,spout05,5,17,265,2579,144.625,1,abb,2,5/19/2022,sucrose30,sucrose,30
2022_05_19_abb12,291798,22,spout01,5,19,371,2999,146,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,305290,23,spout02,5,16,650,2942,152.8,1,abb,2,5/19/2022,sucrose05,sucrose,5
2022_05_19_abb12,319707,24,spout05,6,19,245,2884,146.61111111111111,1,abb,2,5/19/2022,sucrose30,sucrose,30
2022_05_19_abb12,331771,25,spout01,6,20,310,2845,133.42105263157896,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,344396,26,spout03,5,18,231,2985,162,1,abb,2,5/19/2022,sucrose10,sucrose,10
2022_05_19_abb12,355680,27,spout04,5,15,703,2828,151.78571428571428,1,abb,2,5/19/2022,sucrose20,sucrose,20
2022_05_19_abb12,368493,28,spout04,6,14,280,2293,154.84615384615384,1,abb,2,5/19/2022,sucrose20,sucrose,20
2022_05_19_abb12,381162,29,spout02,6,10,313,1599,142.88888888888889,1,abb,2,5/19/2022,sucrose05,sucrose,5
2022_05_19_abb12,395887,30,spout03,6,17,224,2849,164.0625,1,abb,2,5/19/2022,sucrose10,sucrose,10
2022_05_19_abb12,408967,31,spout04,7,18,246,2754,147.52941176470588,1,abb,2,5/19/2022,sucrose20,sucrose,20
2022_05_19_abb12,421299,32,spout03,7,20,243,2942,142.05263157894737,1,abb,2,5/19/2022,sucrose10,sucrose,10
2022_05_19_abb12,432773,33,spout01,7,21,305,2855,127.5,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,446245,34,spout02,7,2,339,490,151,1,abb,2,5/19/2022,sucrose05,sucrose,5
2022_05_19_abb12,461365,35,spout02,8,11,386,2978,259.2,1,abb,2,5/19/2022,sucrose05,sucrose,5
2022_05_19_abb12,473832,36,spout05,7,19,274,2835,142.27777777777777,1,abb,2,5/19/2022,sucrose30,sucrose,30
2022_05_19_abb12,488751,37,spout01,8,20,290,2894,137.05263157894737,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,503852,38,spout05,8,17,328,2824,156,1,abb,2,5/19/2022,sucrose30,sucrose,30
2022_05_19_abb12,517792,39,spout04,8,15,229,2987,197,1,abb,2,5/19/2022,sucrose20,sucrose,20
2022_05_19_abb12,529875,40,spout03,8,22,244,3000,131.23809523809524,1,abb,2,5/19/2022,sucrose10,sucrose,10
2022_05_19_abb12,543258,41,spout05,9,20,237,2892,139.73684210526315,1,abb,2,5/19/2022,sucrose30,sucrose,30
2022_05_19_abb12,556334,42,spout03,9,17,250,2959,169.3125,1,abb,2,5/19/2022,sucrose10,sucrose,10
2022_05_19_abb12,570877,43,spout01,9,21,307,2890,129.15,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,586157,44,spout01,10,21,284,2943,132.95,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,597869,45,spout02,9,12,547,2857,210,1,abb,2,5/19/2022,sucrose05,sucrose,5
2022_05_19_abb12,611632,46,spout04,9,20,288,2916,138.31578947368422,1,abb,2,5/19/2022,sucrose20,sucrose,20
2022_05_19_abb12,624115,47,spout03,10,21,251,2997,137.3,1,abb,2,5/19/2022,sucrose10,sucrose,10
2022_05_19_abb12,639696,48,spout04,10,19,227,2852,145.83333333333334,1,abb,2,5/19/2022,sucrose20,sucrose,20
2022_05_19_abb12,654934,49,spout02,10,12,319,2351,184.72727272727272,1,abb,2,5/19/2022,sucrose05,sucrose,5
2022_05_19_abb12,669656,50,spout05,10,19,292,2880,143.77777777777777,1,abb,2,5/19/2022,sucrose30,sucrose,30
2022_05_19_abb12,682994,51,spout02,11,1,361,361,NA,1,abb,2,5/19/2022,sucrose05,sucrose,5
2022_05_19_abb12,698127,52,spout05,11,20,264,2925,140.05263157894737,1,abb,2,5/19/2022,sucrose30,sucrose,30
2022_05_19_abb12,713174,53,spout04,11,3,2682,2933,125.5,1,abb,2,5/19/2022,sucrose20,sucrose,20
2022_05_19_abb12,728765,54,spout05,12,17,253,2858,162.8125,1,abb,2,5/19/2022,sucrose30,sucrose,30
2022_05_19_abb12,742081,55,spout02,12,12,287,2523,203.27272727272728,1,abb,2,5/19/2022,sucrose05,sucrose,5
2022_05_19_abb12,755137,56,spout04,12,17,215,2351,133.5,1,abb,2,5/19/2022,sucrose20,sucrose,20
2022_05_19_abb12,770037,57,spout03,11,21,257,2878,131.05,1,abb,2,5/19/2022,sucrose10,sucrose,10
2022_05_19_abb12,782516,58,spout03,12,17,259,2821,160.125,1,abb,2,5/19/2022,sucrose10,sucrose,10
2022_05_19_abb12,794384,59,spout01,11,21,300,2858,127.9,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,809270,60,spout01,12,21,297,2788,124.55,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,825144,61,spout05,13,1,2989,2989,NA,1,abb,2,5/19/2022,sucrose30,sucrose,30
2022_05_19_abb12,836827,62,spout02,13,16,360,2991,175.4,1,abb,2,5/19/2022,sucrose05,sucrose,5
2022_05_19_abb12,849616,63,spout03,13,16,266,2931,177.66666666666666,1,abb,2,5/19/2022,sucrose10,sucrose,10
2022_05_19_abb12,862147,64,spout03,14,17,410,2944,158.375,1,abb,2,5/19/2022,sucrose10,sucrose,10
2022_05_19_abb12,876173,65,spout02,14,16,416,2911,166.33333333333334,1,abb,2,5/19/2022,sucrose05,sucrose,5
2022_05_19_abb12,890976,66,spout01,13,20,303,2895,136.42105263157896,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,904896,67,spout04,13,12,236,2916,243.63636363636363,1,abb,2,5/19/2022,sucrose20,sucrose,20
2022_05_19_abb12,918551,68,spout04,14,21,229,2884,132.75,1,abb,2,5/19/2022,sucrose20,sucrose,20
2022_05_19_abb12,930748,69,spout01,14,19,309,2908,144.38888888888889,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,945832,70,spout05,14,18,219,2951,160.7058823529412,1,abb,2,5/19/2022,sucrose30,sucrose,30
2022_05_19_abb12,961714,71,spout01,15,19,315,2811,138.66666666666666,1,abb,2,5/19/2022,sucrose00,sucrose,0
2022_05_19_abb12,974381,72,spout02,15,13,312,2212,158.33333333333334,1,abb,2,5/19/2022,sucrose05,sucrose,5
