blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_04_20_abb05,0,spout01,sucrose20,45,22.5,22.5,2.1213203435596424
2022_04_20_abb05,0,spout02,sucrose30,39,19.5,19.5,2.1213203435596424
2022_04_20_abb05,0,spout03,sucrose05,28,14,14,0
2022_04_20_abb05,0,spout04,sucrose10,39,19.5,19.5,4.949747468305833
2022_04_20_abb05,0,spout05,sucrose00,38,19,19,2.8284271247461903
2022_04_20_abb05,10,spout01,sucrose20,37,18.5,18.5,2.1213203435596424
2022_04_20_abb05,10,spout02,sucrose30,38,19,19,2.8284271247461903
2022_04_20_abb05,10,spout03,sucrose05,30,15,15,2.8284271247461903
2022_04_20_abb05,10,spout04,sucrose10,36,18,18,4.242640687119285
2022_04_20_abb05,10,spout05,sucrose00,32,16,16,2.8284271247461903
2022_04_20_abb05,20,spout01,sucrose20,36,18,18,1.4142135623730951
2022_04_20_abb05,20,spout02,sucrose30,30,15,15,1.4142135623730951
2022_04_20_abb05,20,spout03,sucrose05,20,10,10,4.242640687119285
2022_04_20_abb05,20,spout04,sucrose10,40,20,20,1.4142135623730951
2022_04_20_abb05,20,spout05,sucrose00,29,14.5,14.5,3.5355339059327378
2022_04_20_abb05,30,spout01,sucrose20,30,15,15,2.8284271247461903
2022_04_20_abb05,30,spout02,sucrose30,25,12.5,12.5,0.7071067811865476
2022_04_20_abb05,30,spout03,sucrose05,22,11,11,2.8284271247461903
2022_04_20_abb05,30,spout04,sucrose10,29,14.5,14.5,3.5355339059327378
2022_04_20_abb05,30,spout05,sucrose00,23,11.5,11.5,4.949747468305833
2022_04_20_abb05,40,spout01,sucrose20,25,12.5,12.5,0.7071067811865476
2022_04_20_abb05,40,spout02,sucrose30,27,13.5,13.5,3.5355339059327378
2022_04_20_abb05,40,spout03,sucrose05,12,6,6,0
2022_04_20_abb05,40,spout04,sucrose10,27,13.5,13.5,2.1213203435596424
2022_04_20_abb05,40,spout05,sucrose00,23,11.5,11.5,4.949747468305833
2022_04_20_abb05,50,spout01,sucrose20,24,12,12,0
2022_04_20_abb05,50,spout02,sucrose30,19,9.5,9.5,0.7071067811865476
2022_04_20_abb05,50,spout03,sucrose05,11,5.5,5.5,3.5355339059327378
2022_04_20_abb05,50,spout04,sucrose10,18,9,9,5.656854249492381
2022_04_20_abb05,50,spout05,sucrose00,15,7.5,7.5,0.7071067811865476
2022_04_20_abb05,60,spout01,sucrose20,23,11.5,11.5,0.7071067811865476
2022_04_20_abb05,60,spout02,sucrose30,22,11,11,1.4142135623730951
2022_04_20_abb05,60,spout03,sucrose05,11,5.5,5.5,4.949747468305833
2022_04_20_abb05,60,spout04,sucrose10,14,7,7,4.242640687119285
2022_04_20_abb05,60,spout05,sucrose00,9,4.5,4.5,0.7071067811865476
2022_04_20_abb05,70,spout01,sucrose20,17,8.5,8.5,0.7071067811865476
2022_04_20_abb05,70,spout02,sucrose30,22,11,11,0
2022_04_20_abb05,70,spout03,sucrose05,15,7.5,7.5,2.1213203435596424
2022_04_20_abb05,70,spout04,sucrose10,24,12,12,5.656854249492381
2022_04_20_abb05,70,spout05,sucrose00,7,3.5,3.5,0.7071067811865476
2022_04_20_abb05,80,spout01,sucrose20,12,6,6,5.656854249492381
2022_04_20_abb05,80,spout02,sucrose30,12,6,6,1.4142135623730951
2022_04_20_abb05,80,spout03,sucrose05,4,2,2,0
2022_04_20_abb05,80,spout04,sucrose10,18,9,9,0
2022_04_20_abb05,80,spout05,sucrose00,4,2,2,1.4142135623730951
2022_04_20_abb05,90,spout01,sucrose20,18,9,9,2.8284271247461903
2022_04_20_abb05,90,spout02,sucrose30,15,7.5,7.5,0.7071067811865476
2022_04_20_abb05,90,spout03,sucrose05,8,4,4,1.4142135623730951
2022_04_20_abb05,90,spout04,sucrose10,6,3,3,1.4142135623730951
2022_04_20_abb05,90,spout05,sucrose00,4,2,2,1.4142135623730951
