blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_25_abb08,0,spout01,sucrose20,38,19,19,1.4142135623730951
2022_05_25_abb08,0,spout02,sucrose30,40,20,20,1.4142135623730951
2022_05_25_abb08,0,spout03,sucrose05,40,20,20,4.242640687119285
2022_05_25_abb08,0,spout04,sucrose10,44,22,22,1.4142135623730951
2022_05_25_abb08,0,spout05,sucrose00,42,21,21,1.4142135623730951
2022_05_25_abb08,10,spout01,sucrose20,38,19,19,1.4142135623730951
2022_05_25_abb08,10,spout02,sucrose30,41,20.5,20.5,0.7071067811865476
2022_05_25_abb08,10,spout03,sucrose05,47,23.5,23.5,0.7071067811865476
2022_05_25_abb08,10,spout04,sucrose10,47,23.5,23.5,0.7071067811865476
2022_05_25_abb08,10,spout05,sucrose00,44,22,22,0
2022_05_25_abb08,20,spout01,sucrose20,34,17,17,0
2022_05_25_abb08,20,spout02,sucrose30,35,17.5,17.5,0.7071067811865476
2022_05_25_abb08,20,spout03,sucrose05,46,23,23,1.4142135623730951
2022_05_25_abb08,20,spout04,sucrose10,47,23.5,23.5,0.7071067811865476
2022_05_25_abb08,20,spout05,sucrose00,42,21,21,0
2022_05_25_abb08,30,spout01,sucrose20,35,17.5,17.5,2.1213203435596424
2022_05_25_abb08,30,spout02,sucrose30,36,18,18,1.4142135623730951
2022_05_25_abb08,30,spout03,sucrose05,46,23,23,1.4142135623730951
2022_05_25_abb08,30,spout04,sucrose10,47,23.5,23.5,0.7071067811865476
2022_05_25_abb08,30,spout05,sucrose00,43,21.5,21.5,0.7071067811865476
2022_05_25_abb08,40,spout01,sucrose20,32,16,16,0
2022_05_25_abb08,40,spout02,sucrose30,31,15.5,15.5,0.7071067811865476
2022_05_25_abb08,40,spout03,sucrose05,47,23.5,23.5,0.7071067811865476
2022_05_25_abb08,40,spout04,sucrose10,49,24.5,24.5,0.7071067811865476
2022_05_25_abb08,40,spout05,sucrose00,47,23.5,23.5,0.7071067811865476
2022_05_25_abb08,50,spout01,sucrose20,35,17.5,17.5,0.7071067811865476
2022_05_25_abb08,50,spout02,sucrose30,32,16,16,0
2022_05_25_abb08,50,spout03,sucrose05,47,23.5,23.5,0.7071067811865476
2022_05_25_abb08,50,spout04,sucrose10,22,11,11,14.142135623730951
2022_05_25_abb08,50,spout05,sucrose00,49,24.5,24.5,0.7071067811865476
2022_05_25_abb08,60,spout01,sucrose20,23,11.5,11.5,2.1213203435596424
2022_05_25_abb08,60,spout02,sucrose30,35,17.5,17.5,0.7071067811865476
2022_05_25_abb08,60,spout03,sucrose05,33,16.5,16.5,6.363961030678928
2022_05_25_abb08,60,spout04,sucrose10,41,20.5,20.5,2.1213203435596424
2022_05_25_abb08,60,spout05,sucrose00,49,24.5,24.5,0.7071067811865476
2022_05_25_abb08,70,spout01,sucrose20,14,7,7,9.899494936611665
2022_05_25_abb08,70,spout02,sucrose30,25,12.5,12.5,2.1213203435596424
2022_05_25_abb08,70,spout03,sucrose05,25,12.5,12.5,4.949747468305833
2022_05_25_abb08,70,spout04,sucrose10,9,4.5,4.5,4.949747468305833
2022_05_25_abb08,70,spout05,sucrose00,34,17,17,11.313708498984761
2022_05_25_abb08,80,spout01,sucrose20,29,14.5,14.5,0.7071067811865476
2022_05_25_abb08,80,spout02,sucrose30,18,9,9,7.0710678118654755
2022_05_25_abb08,80,spout03,sucrose05,11,5.5,5.5,7.7781745930520225
2022_05_25_abb08,80,spout04,sucrose10,21,10.5,10.5,4.949747468305833
2022_05_25_abb08,80,spout05,sucrose00,25,12.5,12.5,0.7071067811865476
2022_05_25_abb08,90,spout01,sucrose20,26,13,13,2.8284271247461903
2022_05_25_abb08,90,spout02,sucrose30,23,11.5,11.5,2.1213203435596424
2022_05_25_abb08,90,spout03,sucrose05,8,4,4,1.4142135623730951
2022_05_25_abb08,90,spout04,sucrose10,8,4,4,4.242640687119285
2022_05_25_abb08,90,spout05,sucrose00,28,14,14,14.142135623730951
