blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_15_abb11,0,97,9.7,10,7.543208866258444
2022_06_15_abb11,10,83,8.3,5,8.459708426811568
2022_06_15_abb11,20,70,7,2.5,9.043106644167024
2022_06_15_abb11,30,81,8.1,2.5,9.060905032059436
2022_06_15_abb11,40,89,8.9,4,8.710785141293394
2022_06_15_abb11,50,67,6.7,5.5,7.02456008903365
2022_06_15_abb11,60,76,7.6,3,8.553102101317133
2022_06_15_abb11,70,54,5.4,1,8.435375246872871
2022_06_15_abb11,80,51,5.1,2,7.665941994736633
2022_06_15_abb11,90,66,6.6,1.5,8.342661445845684
