blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_05_09_abb06,lick_04,12559,12238,1,spout04,1,321,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,lick_04,12748,12238,1,spout04,1,510,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,lick_04,12837,12238,1,spout04,1,599,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,lick_04,12934,12238,1,spout04,1,696,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,lick_04,13073,12238,1,spout04,1,835,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,lick_04,13204,12238,1,spout04,1,966,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,lick,23822,23425,2,spout01,1,397,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,24015,23425,2,spout01,1,590,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,24131,23425,2,spout01,1,706,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,24274,23425,2,spout01,1,849,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,24386,23425,2,spout01,1,961,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,24510,23425,2,spout01,1,1085,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,24745,23425,2,spout01,1,1320,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,24993,23425,2,spout01,1,1568,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,25159,23425,2,spout01,1,1734,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,25283,23425,2,spout01,1,1858,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,25414,23425,2,spout01,1,1989,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,25530,23425,2,spout01,1,2105,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,25662,23425,2,spout01,1,2237,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,25789,23425,2,spout01,1,2364,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,26036,23425,2,spout01,1,2611,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,26183,23425,2,spout01,1,2758,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick,26311,23425,2,spout01,1,2886,abb,1,5/9/2022,nacl025,nacl,0.25
2022_05_09_abb06,lick_03,38858,38538,3,spout03,1,320,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,39091,38538,3,spout03,1,553,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,39230,38538,3,spout03,1,692,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,39334,38538,3,spout03,1,796,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,39465,38538,3,spout03,1,927,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,39597,38538,3,spout03,1,1059,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,39716,38538,3,spout03,1,1178,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,39836,38538,3,spout03,1,1298,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,39981,38538,3,spout03,1,1443,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,40115,38538,3,spout03,1,1577,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,40255,38538,3,spout03,1,1717,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,40389,38538,3,spout03,1,1851,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,40524,38538,3,spout03,1,1986,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,40668,38538,3,spout03,1,2130,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,40819,38538,3,spout03,1,2281,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,41051,38538,3,spout03,1,2513,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,41190,38538,3,spout03,1,2652,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,41297,38538,3,spout03,1,2759,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,41441,38538,3,spout03,1,2903,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_02,51659,51357,4,spout02,1,302,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,lick_02,51868,51357,4,spout02,1,511,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,lick_02,51992,51357,4,spout02,1,635,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,lick_02,52301,51357,4,spout02,1,944,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,lick_02,52445,51357,4,spout02,1,1088,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,lick_02,53008,51357,4,spout02,1,1651,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,lick_02,53175,51357,4,spout02,1,1818,abb,1,5/9/2022,nacl100,nacl,1
2022_05_09_abb06,lick_04,65852,65521,5,spout04,2,331,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,lick_04,66015,65521,5,spout04,2,494,abb,1,5/9/2022,nacl150,nacl,1.5
2022_05_09_abb06,lick_03,77398,77104,6,spout03,2,294,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,77629,77104,6,spout03,2,525,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,77760,77104,6,spout03,2,656,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,77888,77104,6,spout03,2,784,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,78011,77104,6,spout03,2,907,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,78135,77104,6,spout03,2,1031,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,78267,77104,6,spout03,2,1163,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,78395,77104,6,spout03,2,1291,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,78530,77104,6,spout03,2,1426,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,78649,77104,6,spout03,2,1545,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,78773,77104,6,spout03,2,1669,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,78888,77104,6,spout03,2,1784,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,79021,77104,6,spout03,2,1917,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,79148,77104,6,spout03,2,2044,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,79267,77104,6,spout03,2,2163,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,79403,77104,6,spout03,2,2299,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,79546,77104,6,spout03,2,2442,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,79705,77104,6,spout03,2,2601,abb,1,5/9/2022,nacl000,nacl,0
2022_05_09_abb06,lick_03,79824,77104,6,spout03,2,2720,abb,1,5/9/2022,nacl000,nacl,0
