blockname,trial_start_ts,trial_num,spout,trial_num_tastant,lick_count,lick_ts_first,lick_ts_last,lick_ili_mean,trial_lick,experiment,cohort,date,solution,solution_type,solution_value
2022_05_11_abb01,12238,1,spout04,1,18,224,2868,155.52941176470588,1,abb,1,5/11/2022,nacl000,nacl,0
2022_05_11_abb01,23425,2,spout05,1,1,223,223,NA,1,abb,1,5/11/2022,nacl150,nacl,1.5
2022_05_11_abb01,38538,3,spout02,1,3,552,1511,479.5,1,abb,1,5/11/2022,nacl025,nacl,0.25
2022_05_11_abb01,51357,4,spout01,1,0,NA,NA,NA,0,abb,1,5/11/2022,nacl050,nacl,0.5
2022_05_11_abb01,65521,5,spout01,2,0,NA,NA,NA,0,abb,1,5/11/2022,nacl050,nacl,0.5
2022_05_11_abb01,77104,6,spout04,2,20,198,2958,145.26315789473685,1,abb,1,5/11/2022,nacl000,nacl,0
2022_05_11_abb01,89260,7,spout02,2,0,NA,NA,NA,0,abb,1,5/11/2022,nacl025,nacl,0.25
2022_05_11_abb01,104094,8,spout03,1,1,876,876,NA,1,abb,1,5/11/2022,nacl100,nacl,1
2022_05_11_abb01,116458,9,spout05,2,1,220,220,NA,1,abb,1,5/11/2022,nacl150,nacl,1.5
2022_05_11_abb01,131129,10,spout03,2,1,195,195,NA,1,abb,1,5/11/2022,nacl100,nacl,1
2022_05_11_abb01,143687,11,spout04,3,18,220,2936,159.76470588235293,1,abb,1,5/11/2022,nacl000,nacl,0
2022_05_11_abb01,157723,12,spout04,4,17,174,2952,173.625,1,abb,1,5/11/2022,nacl000,nacl,0
2022_05_11_abb01,170331,13,spout02,3,0,NA,NA,NA,0,abb,1,5/11/2022,nacl025,nacl,0.25
2022_05_11_abb01,181854,14,spout03,3,1,333,333,NA,1,abb,1,5/11/2022,nacl100,nacl,1
2022_05_11_abb01,195331,15,spout01,3,0,NA,NA,NA,0,abb,1,5/11/2022,nacl050,nacl,0.5
2022_05_11_abb01,207470,16,spout05,3,6,161,1483,264.4,1,abb,1,5/11/2022,nacl150,nacl,1.5
2022_05_11_abb01,222111,17,spout05,4,1,212,212,NA,1,abb,1,5/11/2022,nacl150,nacl,1.5
2022_05_11_abb01,237556,18,spout03,4,1,301,301,NA,1,abb,1,5/11/2022,nacl100,nacl,1
2022_05_11_abb01,249714,19,spout02,4,0,NA,NA,NA,0,abb,1,5/11/2022,nacl025,nacl,0.25
2022_05_11_abb01,263560,20,spout01,4,0,NA,NA,NA,0,abb,1,5/11/2022,nacl050,nacl,0.5
2022_05_11_abb01,276955,21,spout04,5,17,209,2986,173.5625,1,abb,1,5/11/2022,nacl000,nacl,0
2022_05_11_abb01,291495,22,spout03,5,1,178,178,NA,1,abb,1,5/11/2022,nacl100,nacl,1
2022_05_11_abb01,303216,23,spout05,5,4,197,877,226.66666666666666,1,abb,1,5/11/2022,nacl150,nacl,1.5
2022_05_11_abb01,315613,24,spout01,5,2,369,658,289,1,abb,1,5/11/2022,nacl050,nacl,0.5
2022_05_11_abb01,327204,25,spout05,6,4,213,874,220.33333333333334,1,abb,1,5/11/2022,nacl150,nacl,1.5
2022_05_11_abb01,341610,26,spout02,5,19,222,2864,146.77777777777777,1,abb,1,5/11/2022,nacl025,nacl,0.25
2022_05_11_abb01,355343,27,spout02,6,16,276,2818,169.46666666666667,1,abb,1,5/11/2022,nacl025,nacl,0.25
2022_05_11_abb01,369894,28,spout03,6,2,234,467,233,1,abb,1,5/11/2022,nacl100,nacl,1
2022_05_11_abb01,382578,29,spout04,6,20,213,2999,146.6315789473684,1,abb,1,5/11/2022,nacl000,nacl,0
2022_05_11_abb01,395281,30,spout01,6,2,405,506,101,1,abb,1,5/11/2022,nacl050,nacl,0.5
2022_05_11_abb01,408814,31,spout04,7,19,158,2885,151.5,1,abb,1,5/11/2022,nacl000,nacl,0
2022_05_11_abb01,422788,32,spout05,7,1,190,190,NA,1,abb,1,5/11/2022,nacl150,nacl,1.5
2022_05_11_abb01,435885,33,spout03,7,2,270,501,231,1,abb,1,5/11/2022,nacl100,nacl,1
2022_05_11_abb01,450823,34,spout01,7,17,359,2885,157.875,1,abb,1,5/11/2022,nacl050,nacl,0.5
2022_05_11_abb01,461970,35,spout02,7,16,327,2957,175.33333333333334,1,abb,1,5/11/2022,nacl025,nacl,0.25
2022_05_11_abb01,477818,36,spout05,8,2,198,341,143,1,abb,1,5/11/2022,nacl150,nacl,1.5
2022_05_11_abb01,489426,37,spout02,8,14,281,2438,165.92307692307693,1,abb,1,5/11/2022,nacl025,nacl,0.25
2022_05_11_abb01,504876,38,spout03,8,1,270,270,NA,1,abb,1,5/11/2022,nacl100,nacl,1
2022_05_11_abb01,517952,39,spout01,8,18,378,2924,149.76470588235293,1,abb,1,5/11/2022,nacl050,nacl,0.5
2022_05_11_abb01,531040,40,spout04,8,21,195,2957,138.1,1,abb,1,5/11/2022,nacl000,nacl,0
2022_05_11_abb01,545489,41,spout05,9,1,148,148,NA,1,abb,1,5/11/2022,nacl150,nacl,1.5
2022_05_11_abb01,559515,42,spout02,9,15,300,2907,186.21428571428572,1,abb,1,5/11/2022,nacl025,nacl,0.25
2022_05_11_abb01,573566,43,spout02,10,15,333,2992,189.92857142857142,1,abb,1,5/11/2022,nacl025,nacl,0.25
2022_05_11_abb01,587468,44,spout01,9,9,308,2571,282.875,1,abb,1,5/11/2022,nacl050,nacl,0.5
2022_05_11_abb01,600504,45,spout04,9,19,171,2983,156.22222222222223,1,abb,1,5/11/2022,nacl000,nacl,0
2022_05_11_abb01,615777,46,spout01,10,2,179,367,188,1,abb,1,5/11/2022,nacl050,nacl,0.5
2022_05_11_abb01,631451,47,spout03,9,2,203,334,131,1,abb,1,5/11/2022,nacl100,nacl,1
2022_05_11_abb01,646144,48,spout04,10,18,152,2871,159.94117647058823,1,abb,1,5/11/2022,nacl000,nacl,0
2022_05_11_abb01,660994,49,spout05,10,1,191,191,NA,1,abb,1,5/11/2022,nacl150,nacl,1.5
2022_05_11_abb01,676649,50,spout03,10,5,268,1662,348.5,1,abb,1,5/11/2022,nacl100,nacl,1
2022_05_11_abb01,692279,51,spout04,11,19,222,2922,150,1,abb,1,5/11/2022,nacl000,nacl,0
2022_05_11_abb01,703752,52,spout03,11,1,139,139,NA,1,abb,1,5/11/2022,nacl100,nacl,1
2022_05_11_abb01,715383,53,spout03,12,3,235,586,175.5,1,abb,1,5/11/2022,nacl100,nacl,1
2022_05_11_abb01,730086,54,spout04,12,20,183,2968,146.57894736842104,1,abb,1,5/11/2022,nacl000,nacl,0
2022_05_11_abb01,745713,55,spout02,11,1,342,342,NA,1,abb,1,5/11/2022,nacl025,nacl,0.25
2022_05_11_abb01,760790,56,spout05,11,1,183,183,NA,1,abb,1,5/11/2022,nacl150,nacl,1.5
2022_05_11_abb01,773089,57,spout05,12,4,199,667,156,1,abb,1,5/11/2022,nacl150,nacl,1.5
2022_05_11_abb01,788470,58,spout01,11,16,348,2918,171.33333333333334,1,abb,1,5/11/2022,nacl050,nacl,0.5
2022_05_11_abb01,803572,59,spout02,12,16,368,2847,165.26666666666668,1,abb,1,5/11/2022,nacl025,nacl,0.25
2022_05_11_abb01,816652,60,spout01,12,15,257,2979,194.42857142857142,1,abb,1,5/11/2022,nacl050,nacl,0.5
2022_05_11_abb01,829376,61,spout03,13,2,219,435,216,1,abb,1,5/11/2022,nacl100,nacl,1
2022_05_11_abb01,845374,62,spout01,13,19,347,2978,146.16666666666666,1,abb,1,5/11/2022,nacl050,nacl,0.5
2022_05_11_abb01,859712,63,spout01,14,17,194,2831,164.8125,1,abb,1,5/11/2022,nacl050,nacl,0.5
2022_05_11_abb01,874842,64,spout03,14,3,266,510,122,1,abb,1,5/11/2022,nacl100,nacl,1
2022_05_11_abb01,890560,65,spout04,13,19,192,2953,153.38888888888889,1,abb,1,5/11/2022,nacl000,nacl,0
