blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_04_15_abb04,0,53,5.3,1.5,6.498717822257967
2022_04_15_abb04,10,21,2.1,1,2.766867462592951
2022_04_15_abb04,20,22,2.2,0,3.966526608171604
2022_04_15_abb04,30,17,1.7,0,3.6224607965059086
2022_04_15_abb04,40,35,3.5,1,4.8362060428489695
2022_04_15_abb04,50,18,1.8,1,2.3944379994757297
2022_04_15_abb04,60,32,3.2,2,3.32665998663324
2022_04_15_abb04,70,30,3,2,3.0912061651652345
2022_04_15_abb04,80,28,2.8,2,3.2591750830880843
2022_04_15_abb04,90,41,4.1,3,3.725288952252936
