blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_13_abb05,0,spout01,nacl150,8,4,4,4.242640687119285
2022_05_13_abb05,0,spout02,nacl000,37,18.5,18.5,0.7071067811865476
2022_05_13_abb05,0,spout03,nacl050,31,15.5,15.5,0.7071067811865476
2022_05_13_abb05,0,spout04,nacl025,13,6.5,6.5,9.192388155425117
2022_05_13_abb05,0,spout05,nacl100,4,2,2,1.4142135623730951
2022_05_13_abb05,10,spout01,nacl150,7,3.5,3.5,2.1213203435596424
2022_05_13_abb05,10,spout02,nacl000,31,15.5,15.5,0.7071067811865476
2022_05_13_abb05,10,spout03,nacl050,31,15.5,15.5,2.1213203435596424
2022_05_13_abb05,10,spout04,nacl025,12,6,6,4.242640687119285
2022_05_13_abb05,10,spout05,nacl100,4,2,2,1.4142135623730951
2022_05_13_abb05,20,spout01,nacl150,5,2.5,2.5,2.1213203435596424
2022_05_13_abb05,20,spout02,nacl000,39,19.5,19.5,3.5355339059327378
2022_05_13_abb05,20,spout03,nacl050,16,8,8,9.899494936611665
2022_05_13_abb05,20,spout04,nacl025,0,0,0,0
2022_05_13_abb05,20,spout05,nacl100,0,0,0,0
2022_05_13_abb05,30,spout01,nacl150,4,2,2,0
2022_05_13_abb05,30,spout02,nacl000,36,18,18,1.4142135623730951
2022_05_13_abb05,30,spout03,nacl050,32,16,16,0
2022_05_13_abb05,30,spout04,nacl025,1,0.5,0.5,0.7071067811865476
2022_05_13_abb05,30,spout05,nacl100,1,0.5,0.5,0.7071067811865476
2022_05_13_abb05,40,spout01,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_13_abb05,40,spout02,nacl000,37,18.5,18.5,3.5355339059327378
2022_05_13_abb05,40,spout03,nacl050,25,12.5,12.5,2.1213203435596424
2022_05_13_abb05,40,spout04,nacl025,21,10.5,10.5,2.1213203435596424
2022_05_13_abb05,40,spout05,nacl100,1,0.5,0.5,0.7071067811865476
2022_05_13_abb05,50,spout01,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_13_abb05,50,spout02,nacl000,34,17,17,1.4142135623730951
2022_05_13_abb05,50,spout03,nacl050,22,11,11,1.4142135623730951
2022_05_13_abb05,50,spout04,nacl025,30,15,15,1.4142135623730951
2022_05_13_abb05,50,spout05,nacl100,4,2,2,1.4142135623730951
2022_05_13_abb05,60,spout01,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_13_abb05,60,spout02,nacl000,38,19,19,0
2022_05_13_abb05,60,spout03,nacl050,36,18,18,1.4142135623730951
2022_05_13_abb05,60,spout04,nacl025,12,6,6,8.48528137423857
2022_05_13_abb05,60,spout05,nacl100,0,0,0,0
2022_05_13_abb05,70,spout01,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_13_abb05,70,spout02,nacl000,34,17,17,0
2022_05_13_abb05,70,spout03,nacl050,35,17.5,17.5,2.1213203435596424
2022_05_13_abb05,70,spout04,nacl025,31,15.5,15.5,0.7071067811865476
2022_05_13_abb05,70,spout05,nacl100,5,2.5,2.5,2.1213203435596424
2022_05_13_abb05,80,spout01,nacl150,4,2,2,1.4142135623730951
2022_05_13_abb05,80,spout02,nacl000,36,18,18,2.8284271247461903
2022_05_13_abb05,80,spout03,nacl050,20,10,10,2.8284271247461903
2022_05_13_abb05,80,spout04,nacl025,27,13.5,13.5,0.7071067811865476
2022_05_13_abb05,80,spout05,nacl100,3,1.5,1.5,0.7071067811865476
2022_05_13_abb05,90,spout01,nacl150,2,1,1,0
2022_05_13_abb05,90,spout02,nacl000,38,19,19,0
2022_05_13_abb05,90,spout03,nacl050,29,14.5,14.5,3.5355339059327378
2022_05_13_abb05,90,spout04,nacl025,24,12,12,7.0710678118654755
2022_05_13_abb05,90,spout05,nacl100,2,1,1,0
