blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_08_abb07,0,spout01,sucrose00,44,22,22,1.4142135623730951
2022_06_08_abb07,0,spout02,sucrose05,38,19,19,1.4142135623730951
2022_06_08_abb07,0,spout03,sucrose10,47,23.5,23.5,0.7071067811865476
2022_06_08_abb07,0,spout04,sucrose20,45,22.5,22.5,0.7071067811865476
2022_06_08_abb07,0,spout05,sucrose30,44,22,22,2.8284271247461903
2022_06_08_abb07,10,spout01,sucrose00,38,19,19,0
2022_06_08_abb07,10,spout02,sucrose05,35,17.5,17.5,3.5355339059327378
2022_06_08_abb07,10,spout03,sucrose10,48,24,24,1.4142135623730951
2022_06_08_abb07,10,spout04,sucrose20,49,24.5,24.5,0.7071067811865476
2022_06_08_abb07,10,spout05,sucrose30,46,23,23,0
2022_06_08_abb07,20,spout01,sucrose00,41,20.5,20.5,0.7071067811865476
2022_06_08_abb07,20,spout02,sucrose05,41,20.5,20.5,0.7071067811865476
2022_06_08_abb07,20,spout03,sucrose10,48,24,24,1.4142135623730951
2022_06_08_abb07,20,spout04,sucrose20,49,24.5,24.5,0.7071067811865476
2022_06_08_abb07,20,spout05,sucrose30,47,23.5,23.5,0.7071067811865476
2022_06_08_abb07,30,spout01,sucrose00,27,13.5,13.5,3.5355339059327378
2022_06_08_abb07,30,spout02,sucrose05,37,18.5,18.5,0.7071067811865476
2022_06_08_abb07,30,spout03,sucrose10,33,16.5,16.5,0.7071067811865476
2022_06_08_abb07,30,spout04,sucrose20,39,19.5,19.5,2.1213203435596424
2022_06_08_abb07,30,spout05,sucrose30,39,19.5,19.5,2.1213203435596424
2022_06_08_abb07,40,spout01,sucrose00,10,5,5,2.8284271247461903
2022_06_08_abb07,40,spout02,sucrose05,31,15.5,15.5,0.7071067811865476
2022_06_08_abb07,40,spout03,sucrose10,30,15,15,0
2022_06_08_abb07,40,spout04,sucrose20,34,17,17,1.4142135623730951
2022_06_08_abb07,40,spout05,sucrose30,34,17,17,0
2022_06_08_abb07,50,spout01,sucrose00,2,1,1,1.4142135623730951
2022_06_08_abb07,50,spout02,sucrose05,22,11,11,0
2022_06_08_abb07,50,spout03,sucrose10,23,11.5,11.5,4.949747468305833
2022_06_08_abb07,50,spout04,sucrose20,30,15,15,0
2022_06_08_abb07,50,spout05,sucrose30,28,14,14,1.4142135623730951
2022_06_08_abb07,60,spout01,sucrose00,3,1.5,1.5,0.7071067811865476
2022_06_08_abb07,60,spout02,sucrose05,4,2,2,2.8284271247461903
2022_06_08_abb07,60,spout03,sucrose10,22,11,11,4.242640687119285
2022_06_08_abb07,60,spout04,sucrose20,25,12.5,12.5,6.363961030678928
2022_06_08_abb07,60,spout05,sucrose30,16,8,8,11.313708498984761
2022_06_08_abb07,70,spout01,sucrose00,16,8,8,11.313708498984761
2022_06_08_abb07,70,spout02,sucrose05,6,3,3,0
2022_06_08_abb07,70,spout03,sucrose10,16,8,8,11.313708498984761
2022_06_08_abb07,70,spout04,sucrose20,11,5.5,5.5,7.7781745930520225
2022_06_08_abb07,70,spout05,sucrose30,16,8,8,11.313708498984761
2022_06_08_abb07,80,spout01,sucrose00,1,0.5,0.5,0.7071067811865476
2022_06_08_abb07,80,spout02,sucrose05,12,6,6,4.242640687119285
2022_06_08_abb07,80,spout03,sucrose10,36,18,18,2.8284271247461903
2022_06_08_abb07,80,spout04,sucrose20,29,14.5,14.5,3.5355339059327378
2022_06_08_abb07,80,spout05,sucrose30,16,8,8,11.313708498984761
2022_06_08_abb07,90,spout01,sucrose00,3,1.5,1.5,2.1213203435596424
2022_06_08_abb07,90,spout02,sucrose05,0,0,0,0
2022_06_08_abb07,90,spout03,sucrose10,9,4.5,4.5,2.1213203435596424
2022_06_08_abb07,90,spout04,sucrose20,2,1,1,1.4142135623730951
2022_06_08_abb07,90,spout05,sucrose30,16,8,8,9.899494936611665
