blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_24_abb09,0,113,11.3,9,8.994442728707543
2022_05_24_abb09,10,115,11.5,7.5,7.763876465901411
2022_05_24_abb09,20,99,9.9,8.5,6.367451958550173
2022_05_24_abb09,30,105,10.5,6.5,9.675283515799995
2022_05_24_abb09,40,87,8.7,3.5,7.454305243727726
2022_05_24_abb09,50,100,10,6.5,8.498365855987975
2022_05_24_abb09,60,67,6.7,3,7.10320741324337
2022_05_24_abb09,70,68,6.8,3,8.310635755865292
2022_05_24_abb09,80,19,1.9,0,4.433458644845529
2022_05_24_abb09,90,7,0.7,0,1.1595018087284057
