blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_26_abb09,0,174,17.4,20.5,6.65331997326648
2022_05_26_abb09,10,118,11.8,9.5,7.223418704310154
2022_05_26_abb09,20,121,12.1,9.5,7.233410137841088
2022_05_26_abb09,30,130,13,10,10.088497300281038
2022_05_26_abb09,40,105,10.5,9,7.849274559544411
2022_05_26_abb09,50,83,8.3,3.5,7.846442930823283
2022_05_26_abb09,60,97,9.7,7,9.019115502334165
2022_05_26_abb09,70,74,7.4,4.5,7.4565407529228995
2022_05_26_abb09,80,60,6,2,8.013876853447538
2022_05_26_abb09,90,36,3.6,1.5,6.149977416399366
