blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_10_abb10,0,spout01,sucrose05,17,8.5,8.5,6.363961030678928
2022_06_10_abb10,0,spout02,sucrose20,19,9.5,9.5,13.435028842544403
2022_06_10_abb10,0,spout03,sucrose00,18,9,9,7.0710678118654755
2022_06_10_abb10,0,spout04,sucrose30,42,21,21,0
2022_06_10_abb10,0,spout05,sucrose10,31,15.5,15.5,9.192388155425117
2022_06_10_abb10,10,spout01,sucrose05,5,2.5,2.5,0.7071067811865476
2022_06_10_abb10,10,spout02,sucrose20,26,13,13,2.8284271247461903
2022_06_10_abb10,10,spout03,sucrose00,10,5,5,0
2022_06_10_abb10,10,spout04,sucrose30,46,23,23,0
2022_06_10_abb10,10,spout05,sucrose10,39,19.5,19.5,0.7071067811865476
2022_06_10_abb10,20,spout01,sucrose05,11,5.5,5.5,0.7071067811865476
2022_06_10_abb10,20,spout02,sucrose20,33,16.5,16.5,0.7071067811865476
2022_06_10_abb10,20,spout03,sucrose00,11,5.5,5.5,2.1213203435596424
2022_06_10_abb10,20,spout04,sucrose30,42,21,21,1.4142135623730951
2022_06_10_abb10,20,spout05,sucrose10,12,6,6,1.4142135623730951
2022_06_10_abb10,30,spout01,sucrose05,9,4.5,4.5,0.7071067811865476
2022_06_10_abb10,30,spout02,sucrose20,31,15.5,15.5,2.1213203435596424
2022_06_10_abb10,30,spout03,sucrose00,8,4,4,0
2022_06_10_abb10,30,spout04,sucrose30,44,22,22,1.4142135623730951
2022_06_10_abb10,30,spout05,sucrose10,22,11,11,9.899494936611665
2022_06_10_abb10,40,spout01,sucrose05,8,4,4,1.4142135623730951
2022_06_10_abb10,40,spout02,sucrose20,27,13.5,13.5,0.7071067811865476
2022_06_10_abb10,40,spout03,sucrose00,6,3,3,0
2022_06_10_abb10,40,spout04,sucrose30,13,6.5,6.5,9.192388155425117
2022_06_10_abb10,40,spout05,sucrose10,4,2,2,2.8284271247461903
2022_06_10_abb10,50,spout01,sucrose05,5,2.5,2.5,0.7071067811865476
2022_06_10_abb10,50,spout02,sucrose20,20,10,10,2.8284271247461903
2022_06_10_abb10,50,spout03,sucrose00,8,4,4,0
2022_06_10_abb10,50,spout04,sucrose30,39,19.5,19.5,0.7071067811865476
2022_06_10_abb10,50,spout05,sucrose10,13,6.5,6.5,9.192388155425117
2022_06_10_abb10,60,spout01,sucrose05,5,2.5,2.5,0.7071067811865476
2022_06_10_abb10,60,spout02,sucrose20,21,10.5,10.5,4.949747468305833
2022_06_10_abb10,60,spout03,sucrose00,5,2.5,2.5,0.7071067811865476
2022_06_10_abb10,60,spout04,sucrose30,34,17,17,1.4142135623730951
2022_06_10_abb10,60,spout05,sucrose10,11,5.5,5.5,0.7071067811865476
2022_06_10_abb10,70,spout01,sucrose05,5,2.5,2.5,0.7071067811865476
2022_06_10_abb10,70,spout02,sucrose20,6,3,3,4.242640687119285
2022_06_10_abb10,70,spout03,sucrose00,6,3,3,0
2022_06_10_abb10,70,spout04,sucrose30,45,22.5,22.5,0.7071067811865476
2022_06_10_abb10,70,spout05,sucrose10,18,9,9,7.0710678118654755
2022_06_10_abb10,80,spout01,sucrose05,19,9.5,9.5,10.606601717798213
2022_06_10_abb10,80,spout02,sucrose20,8,4,4,5.656854249492381
2022_06_10_abb10,80,spout03,sucrose00,2,1,1,1.4142135623730951
2022_06_10_abb10,80,spout04,sucrose30,19,9.5,9.5,2.1213203435596424
2022_06_10_abb10,80,spout05,sucrose10,18,9,9,5.656854249492381
2022_06_10_abb10,90,spout01,sucrose05,5,2.5,2.5,0.7071067811865476
2022_06_10_abb10,90,spout02,sucrose20,7,3.5,3.5,4.949747468305833
2022_06_10_abb10,90,spout03,sucrose00,5,2.5,2.5,0.7071067811865476
2022_06_10_abb10,90,spout04,sucrose30,21,10.5,10.5,14.849242404917497
2022_06_10_abb10,90,spout05,sucrose10,11,5.5,5.5,3.5355339059327378
