blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_17_abb11,0,spout01,nacl150,2,1,1,0
2022_06_17_abb11,0,spout02,nacl000,35,17.5,17.5,0.7071067811865476
2022_06_17_abb11,0,spout03,nacl050,36,18,18,5.656854249492381
2022_06_17_abb11,0,spout04,nacl025,15,7.5,7.5,10.606601717798213
2022_06_17_abb11,0,spout05,nacl100,13,6.5,6.5,9.192388155425117
2022_06_17_abb11,10,spout01,nacl150,3,1.5,1.5,0.7071067811865476
2022_06_17_abb11,10,spout02,nacl000,36,18,18,0
2022_06_17_abb11,10,spout03,nacl050,35,17.5,17.5,0.7071067811865476
2022_06_17_abb11,10,spout04,nacl025,25,12.5,12.5,3.5355339059327378
2022_06_17_abb11,10,spout05,nacl100,16,8,8,0
2022_06_17_abb11,20,spout01,nacl150,11,5.5,5.5,3.5355339059327378
2022_06_17_abb11,20,spout02,nacl000,32,16,16,1.4142135623730951
2022_06_17_abb11,20,spout03,nacl050,37,18.5,18.5,0.7071067811865476
2022_06_17_abb11,20,spout04,nacl025,38,19,19,1.4142135623730951
2022_06_17_abb11,20,spout05,nacl100,7,3.5,3.5,3.5355339059327378
2022_06_17_abb11,30,spout01,nacl150,3,1.5,1.5,0.7071067811865476
2022_06_17_abb11,30,spout02,nacl000,37,18.5,18.5,0.7071067811865476
2022_06_17_abb11,30,spout03,nacl050,38,19,19,0
2022_06_17_abb11,30,spout04,nacl025,16,8,8,11.313708498984761
2022_06_17_abb11,30,spout05,nacl100,2,1,1,1.4142135623730951
2022_06_17_abb11,40,spout01,nacl150,5,2.5,2.5,0.7071067811865476
2022_06_17_abb11,40,spout02,nacl000,38,19,19,0
2022_06_17_abb11,40,spout03,nacl050,27,13.5,13.5,2.1213203435596424
2022_06_17_abb11,40,spout04,nacl025,37,18.5,18.5,0.7071067811865476
2022_06_17_abb11,40,spout05,nacl100,1,0.5,0.5,0.7071067811865476
2022_06_17_abb11,50,spout01,nacl150,4,2,2,1.4142135623730951
2022_06_17_abb11,50,spout02,nacl000,35,17.5,17.5,2.1213203435596424
2022_06_17_abb11,50,spout03,nacl050,28,14,14,0
2022_06_17_abb11,50,spout04,nacl025,29,14.5,14.5,0.7071067811865476
2022_06_17_abb11,50,spout05,nacl100,6,3,3,4.242640687119285
2022_06_17_abb11,60,spout01,nacl150,2,1,1,0
2022_06_17_abb11,60,spout02,nacl000,35,17.5,17.5,0.7071067811865476
2022_06_17_abb11,60,spout03,nacl050,25,12.5,12.5,2.1213203435596424
2022_06_17_abb11,60,spout04,nacl025,34,17,17,0
2022_06_17_abb11,60,spout05,nacl100,0,0,0,0
2022_06_17_abb11,70,spout01,nacl150,2,1,1,0
2022_06_17_abb11,70,spout02,nacl000,31,15.5,15.5,2.1213203435596424
2022_06_17_abb11,70,spout03,nacl050,36,18,18,0
2022_06_17_abb11,70,spout04,nacl025,15,7.5,7.5,10.606601717798213
2022_06_17_abb11,70,spout05,nacl100,0,0,0,0
2022_06_17_abb11,80,spout01,nacl150,1,0.5,0.5,0.7071067811865476
2022_06_17_abb11,80,spout02,nacl000,32,16,16,1.4142135623730951
2022_06_17_abb11,80,spout03,nacl050,29,14.5,14.5,0.7071067811865476
2022_06_17_abb11,80,spout04,nacl025,31,15.5,15.5,2.1213203435596424
2022_06_17_abb11,80,spout05,nacl100,0,0,0,0
2022_06_17_abb11,90,spout01,nacl150,2,1,1,0
2022_06_17_abb11,90,spout02,nacl000,24,12,12,1.4142135623730951
2022_06_17_abb11,90,spout03,nacl050,23,11.5,11.5,0.7071067811865476
2022_06_17_abb11,90,spout04,nacl025,16,8,8,11.313708498984761
2022_06_17_abb11,90,spout05,nacl100,9,4.5,4.5,6.363961030678928
