blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_23_abb11,0,spout01,sucrose05,35,17.5,17.5,3.5355339059327378
2022_05_23_abb11,0,spout02,sucrose20,38,19,19,0
2022_05_23_abb11,0,spout03,sucrose00,12,6,6,0
2022_05_23_abb11,0,spout04,sucrose30,42,21,21,0
2022_05_23_abb11,0,spout05,sucrose10,36,18,18,2.8284271247461903
2022_05_23_abb11,10,spout01,sucrose05,10,5,5,2.8284271247461903
2022_05_23_abb11,10,spout02,sucrose20,42,21,21,0
2022_05_23_abb11,10,spout03,sucrose00,11,5.5,5.5,3.5355339059327378
2022_05_23_abb11,10,spout04,sucrose30,42,21,21,0
2022_05_23_abb11,10,spout05,sucrose10,42,21,21,0
2022_05_23_abb11,20,spout01,sucrose05,10,5,5,2.8284271247461903
2022_05_23_abb11,20,spout02,sucrose20,40,20,20,1.4142135623730951
2022_05_23_abb11,20,spout03,sucrose00,12,6,6,1.4142135623730951
2022_05_23_abb11,20,spout04,sucrose30,41,20.5,20.5,0.7071067811865476
2022_05_23_abb11,20,spout05,sucrose10,28,14,14,8.48528137423857
2022_05_23_abb11,30,spout01,sucrose05,10,5,5,0
2022_05_23_abb11,30,spout02,sucrose20,42,21,21,1.4142135623730951
2022_05_23_abb11,30,spout03,sucrose00,9,4.5,4.5,0.7071067811865476
2022_05_23_abb11,30,spout04,sucrose30,41,20.5,20.5,0.7071067811865476
2022_05_23_abb11,30,spout05,sucrose10,31,15.5,15.5,6.363961030678928
2022_05_23_abb11,40,spout01,sucrose05,6,3,3,0
2022_05_23_abb11,40,spout02,sucrose20,32,16,16,5.656854249492381
2022_05_23_abb11,40,spout03,sucrose00,4,2,2,2.8284271247461903
2022_05_23_abb11,40,spout04,sucrose30,21,10.5,10.5,14.849242404917497
2022_05_23_abb11,40,spout05,sucrose10,28,14,14,5.656854249492381
2022_05_23_abb11,50,spout01,sucrose05,11,5.5,5.5,2.1213203435596424
2022_05_23_abb11,50,spout02,sucrose20,38,19,19,0
2022_05_23_abb11,50,spout03,sucrose00,11,5.5,5.5,2.1213203435596424
2022_05_23_abb11,50,spout04,sucrose30,0,0,0,0
2022_05_23_abb11,50,spout05,sucrose10,0,0,0,0
2022_05_23_abb11,60,spout01,sucrose05,20,10,10,4.242640687119285
2022_05_23_abb11,60,spout02,sucrose20,30,15,15,2.8284271247461903
2022_05_23_abb11,60,spout03,sucrose00,9,4.5,4.5,0.7071067811865476
2022_05_23_abb11,60,spout04,sucrose30,43,21.5,21.5,0.7071067811865476
2022_05_23_abb11,60,spout05,sucrose10,6,3,3,4.242640687119285
2022_05_23_abb11,70,spout01,sucrose05,7,3.5,3.5,0.7071067811865476
2022_05_23_abb11,70,spout02,sucrose20,20,10,10,14.142135623730951
2022_05_23_abb11,70,spout03,sucrose00,6,3,3,0
2022_05_23_abb11,70,spout04,sucrose30,39,19.5,19.5,2.1213203435596424
2022_05_23_abb11,70,spout05,sucrose10,42,21,21,1.4142135623730951
2022_05_23_abb11,80,spout01,sucrose05,7,3.5,3.5,0.7071067811865476
2022_05_23_abb11,80,spout02,sucrose20,19,9.5,9.5,4.949747468305833
2022_05_23_abb11,80,spout03,sucrose00,6,3,3,2.8284271247461903
2022_05_23_abb11,80,spout04,sucrose30,42,21,21,2.8284271247461903
2022_05_23_abb11,80,spout05,sucrose10,8,4,4,0
2022_05_23_abb11,90,spout01,sucrose05,6,3,3,0
2022_05_23_abb11,90,spout02,sucrose20,27,13.5,13.5,2.1213203435596424
2022_05_23_abb11,90,spout03,sucrose00,6,3,3,1.4142135623730951
2022_05_23_abb11,90,spout04,sucrose30,34,17,17,1.4142135623730951
2022_05_23_abb11,90,spout05,sucrose10,4,2,2,2.8284271247461903
