blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_13_abb04,0,spout01,nacl150,17,8.5,8.5,3.5355339059327378
2022_05_13_abb04,0,spout02,nacl000,39,19.5,19.5,0.7071067811865476
2022_05_13_abb04,0,spout03,nacl050,39,19.5,19.5,0.7071067811865476
2022_05_13_abb04,0,spout04,nacl025,29,14.5,14.5,0.7071067811865476
2022_05_13_abb04,0,spout05,nacl100,20,10,10,1.4142135623730951
2022_05_13_abb04,10,spout01,nacl150,14,7,7,1.4142135623730951
2022_05_13_abb04,10,spout02,nacl000,41,20.5,20.5,2.1213203435596424
2022_05_13_abb04,10,spout03,nacl050,35,17.5,17.5,6.363961030678928
2022_05_13_abb04,10,spout04,nacl025,34,17,17,7.0710678118654755
2022_05_13_abb04,10,spout05,nacl100,17,8.5,8.5,4.949747468305833
2022_05_13_abb04,20,spout01,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_13_abb04,20,spout02,nacl000,42,21,21,1.4142135623730951
2022_05_13_abb04,20,spout03,nacl050,28,14,14,4.242640687119285
2022_05_13_abb04,20,spout04,nacl025,37,18.5,18.5,0.7071067811865476
2022_05_13_abb04,20,spout05,nacl100,11,5.5,5.5,2.1213203435596424
2022_05_13_abb04,30,spout01,nacl150,4,2,2,1.4142135623730951
2022_05_13_abb04,30,spout02,nacl000,39,19.5,19.5,0.7071067811865476
2022_05_13_abb04,30,spout03,nacl050,40,20,20,5.656854249492381
2022_05_13_abb04,30,spout04,nacl025,21,10.5,10.5,0.7071067811865476
2022_05_13_abb04,30,spout05,nacl100,14,7,7,0
2022_05_13_abb04,40,spout01,nacl150,4,2,2,1.4142135623730951
2022_05_13_abb04,40,spout02,nacl000,36,18,18,5.656854249492381
2022_05_13_abb04,40,spout03,nacl050,16,8,8,0
2022_05_13_abb04,40,spout04,nacl025,34,17,17,1.4142135623730951
2022_05_13_abb04,40,spout05,nacl100,5,2.5,2.5,2.1213203435596424
2022_05_13_abb04,50,spout01,nacl150,4,2,2,0
2022_05_13_abb04,50,spout02,nacl000,42,21,21,1.4142135623730951
2022_05_13_abb04,50,spout03,nacl050,10,5,5,0
2022_05_13_abb04,50,spout04,nacl025,37,18.5,18.5,0.7071067811865476
2022_05_13_abb04,50,spout05,nacl100,4,2,2,0
2022_05_13_abb04,60,spout01,nacl150,2,1,1,0
2022_05_13_abb04,60,spout02,nacl000,41,20.5,20.5,0.7071067811865476
2022_05_13_abb04,60,spout03,nacl050,18,9,9,0
2022_05_13_abb04,60,spout04,nacl025,29,14.5,14.5,6.363961030678928
2022_05_13_abb04,60,spout05,nacl100,4,2,2,1.4142135623730951
2022_05_13_abb04,70,spout01,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_13_abb04,70,spout02,nacl000,42,21,21,2.8284271247461903
2022_05_13_abb04,70,spout03,nacl050,30,15,15,1.4142135623730951
2022_05_13_abb04,70,spout04,nacl025,37,18.5,18.5,3.5355339059327378
2022_05_13_abb04,70,spout05,nacl100,7,3.5,3.5,3.5355339059327378
2022_05_13_abb04,80,spout01,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_13_abb04,80,spout02,nacl000,34,17,17,2.8284271247461903
2022_05_13_abb04,80,spout03,nacl050,5,2.5,2.5,0.7071067811865476
2022_05_13_abb04,80,spout04,nacl025,0,0,0,0
2022_05_13_abb04,80,spout05,nacl100,2,1,1,1.4142135623730951
2022_05_13_abb04,90,spout01,nacl150,3,1.5,1.5,0.7071067811865476
2022_05_13_abb04,90,spout02,nacl000,41,20.5,20.5,0.7071067811865476
2022_05_13_abb04,90,spout03,nacl050,22,11,11,12.727922061357855
2022_05_13_abb04,90,spout04,nacl025,10,5,5,7.0710678118654755
2022_05_13_abb04,90,spout05,nacl100,0,0,0,0
