blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_20_abb08,0,spout01,sucrose10,21,10.5,10.5,13.435028842544403
2022_05_20_abb08,0,spout02,sucrose00,42,21,21,1.4142135623730951
2022_05_20_abb08,0,spout03,sucrose30,46,23,23,0
2022_05_20_abb08,0,spout04,sucrose05,44,22,22,0
2022_05_20_abb08,0,spout05,sucrose20,37,18.5,18.5,4.949747468305833
2022_05_20_abb08,10,spout01,sucrose10,47,23.5,23.5,0.7071067811865476
2022_05_20_abb08,10,spout02,sucrose00,39,19.5,19.5,3.5355339059327378
2022_05_20_abb08,10,spout03,sucrose30,45,22.5,22.5,0.7071067811865476
2022_05_20_abb08,10,spout04,sucrose05,44,22,22,0
2022_05_20_abb08,10,spout05,sucrose20,44,22,22,1.4142135623730951
2022_05_20_abb08,20,spout01,sucrose10,37,18.5,18.5,0.7071067811865476
2022_05_20_abb08,20,spout02,sucrose00,43,21.5,21.5,0.7071067811865476
2022_05_20_abb08,20,spout03,sucrose30,47,23.5,23.5,0.7071067811865476
2022_05_20_abb08,20,spout04,sucrose05,47,23.5,23.5,0.7071067811865476
2022_05_20_abb08,20,spout05,sucrose20,50,25,25,0
2022_05_20_abb08,30,spout01,sucrose10,36,18,18,4.242640687119285
2022_05_20_abb08,30,spout02,sucrose00,44,22,22,2.8284271247461903
2022_05_20_abb08,30,spout03,sucrose30,40,20,20,5.656854249492381
2022_05_20_abb08,30,spout04,sucrose05,34,17,17,5.656854249492381
2022_05_20_abb08,30,spout05,sucrose20,47,23.5,23.5,0.7071067811865476
2022_05_20_abb08,40,spout01,sucrose10,50,25,25,1.4142135623730951
2022_05_20_abb08,40,spout02,sucrose00,35,17.5,17.5,2.1213203435596424
2022_05_20_abb08,40,spout03,sucrose30,48,24,24,0
2022_05_20_abb08,40,spout04,sucrose05,42,21,21,0
2022_05_20_abb08,40,spout05,sucrose20,29,14.5,14.5,13.435028842544403
2022_05_20_abb08,50,spout01,sucrose10,43,21.5,21.5,0.7071067811865476
2022_05_20_abb08,50,spout02,sucrose00,41,20.5,20.5,2.1213203435596424
2022_05_20_abb08,50,spout03,sucrose30,21,10.5,10.5,14.849242404917497
2022_05_20_abb08,50,spout04,sucrose05,37,18.5,18.5,2.1213203435596424
2022_05_20_abb08,50,spout05,sucrose20,49,24.5,24.5,0.7071067811865476
2022_05_20_abb08,60,spout01,sucrose10,22,11,11,15.556349186104045
2022_05_20_abb08,60,spout02,sucrose00,25,12.5,12.5,7.7781745930520225
2022_05_20_abb08,60,spout03,sucrose30,29,14.5,14.5,0.7071067811865476
2022_05_20_abb08,60,spout04,sucrose05,28,14,14,7.0710678118654755
2022_05_20_abb08,60,spout05,sucrose20,50,25,25,0
2022_05_20_abb08,70,spout01,sucrose10,20,10,10,2.8284271247461903
2022_05_20_abb08,70,spout02,sucrose00,20,10,10,8.48528137423857
2022_05_20_abb08,70,spout03,sucrose30,28,14,14,4.242640687119285
2022_05_20_abb08,70,spout04,sucrose05,26,13,13,1.4142135623730951
2022_05_20_abb08,70,spout05,sucrose20,46,23,23,1.4142135623730951
2022_05_20_abb08,80,spout01,sucrose10,12,6,6,1.4142135623730951
2022_05_20_abb08,80,spout02,sucrose00,15,7.5,7.5,2.1213203435596424
2022_05_20_abb08,80,spout03,sucrose30,37,18.5,18.5,0.7071067811865476
2022_05_20_abb08,80,spout04,sucrose05,12,6,6,7.0710678118654755
2022_05_20_abb08,80,spout05,sucrose20,40,20,20,0
2022_05_20_abb08,90,spout01,sucrose10,8,4,4,5.656854249492381
2022_05_20_abb08,90,spout02,sucrose00,2,1,1,0
2022_05_20_abb08,90,spout03,sucrose30,18,9,9,12.727922061357855
2022_05_20_abb08,90,spout04,sucrose05,20,10,10,7.0710678118654755
2022_05_20_abb08,90,spout05,sucrose20,44,22,22,0
