blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_04_18_abb06,lick_04,27089,25016,2,spout04,2,2073,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,27183,25016,2,spout04,2,2167,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,27283,25016,2,spout04,2,2267,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,27380,25016,2,spout04,2,2364,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,27488,25016,2,spout04,2,2472,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,27705,25016,2,spout04,2,2689,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,27945,25016,2,spout04,2,2929,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_03,40341,40056,3,spout03,1,285,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,40535,40056,3,spout03,1,479,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,40662,40056,3,spout03,1,606,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,40921,40056,3,spout03,1,865,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,41114,40056,3,spout03,1,1058,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,41234,40056,3,spout03,1,1178,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,41479,40056,3,spout03,1,1423,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,41679,40056,3,spout03,1,1623,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,42028,40056,3,spout03,1,1972,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_02,67021,66744,5,spout02,1,277,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,67138,66744,5,spout02,1,394,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,67262,66744,5,spout02,1,518,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,67408,66744,5,spout02,1,664,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,67520,66744,5,spout02,1,776,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,67633,66744,5,spout02,1,889,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,67911,66744,5,spout02,1,1167,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,68058,66744,5,spout02,1,1314,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,68283,66744,5,spout02,1,1539,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,68751,66744,5,spout02,1,2007,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,69257,66744,5,spout02,1,2513,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick,98064,95314,7,spout01,2,2750,abb,1,4/18/2022,sucrose05,sucrose,5
2022_04_18_abb06,lick,98199,95314,7,spout01,2,2885,abb,1,4/18/2022,sucrose05,sucrose,5
2022_04_18_abb06,lick,98277,95314,7,spout01,2,2963,abb,1,4/18/2022,sucrose05,sucrose,5
2022_04_18_abb06,lick_02,108176,107917,8,spout02,2,259,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,108312,107917,8,spout02,2,395,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,108447,107917,8,spout02,2,530,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,108552,107917,8,spout02,2,635,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,108710,107917,8,spout02,2,793,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,108804,107917,8,spout02,2,887,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,108962,107917,8,spout02,2,1045,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,109074,107917,8,spout02,2,1157,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,109224,107917,8,spout02,2,1307,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,109349,107917,8,spout02,2,1432,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,109716,107917,8,spout02,2,1799,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_03,122640,122358,9,spout03,2,282,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,122772,122358,9,spout03,2,414,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,122864,122358,9,spout03,2,506,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,123094,122358,9,spout03,2,736,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_05,138500,137967,10,spout05,2,533,abb,1,4/18/2022,sucrose10,sucrose,10
2022_04_18_abb06,lick_05,140372,137967,10,spout05,2,2405,abb,1,4/18/2022,sucrose10,sucrose,10
2022_04_18_abb06,lick_05,140492,137967,10,spout05,2,2525,abb,1,4/18/2022,sucrose10,sucrose,10
2022_04_18_abb06,lick_05,140689,137967,10,spout05,2,2722,abb,1,4/18/2022,sucrose10,sucrose,10
2022_04_18_abb06,lick_05,140898,137967,10,spout05,2,2931,abb,1,4/18/2022,sucrose10,sucrose,10
2022_04_18_abb06,lick,151367,151085,11,spout01,3,282,abb,1,4/18/2022,sucrose05,sucrose,5
2022_04_18_abb06,lick,151495,151085,11,spout01,3,410,abb,1,4/18/2022,sucrose05,sucrose,5
2022_04_18_abb06,lick,151600,151085,11,spout01,3,515,abb,1,4/18/2022,sucrose05,sucrose,5
2022_04_18_abb06,lick,151711,151085,11,spout01,3,626,abb,1,4/18/2022,sucrose05,sucrose,5
2022_04_18_abb06,lick,151979,151085,11,spout01,3,894,abb,1,4/18/2022,sucrose05,sucrose,5
2022_04_18_abb06,lick_02,165963,165602,12,spout02,3,361,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,166076,165602,12,spout02,3,474,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,166215,165602,12,spout02,3,613,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,166311,165602,12,spout02,3,709,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,166451,165602,12,spout02,3,849,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,166594,165602,12,spout02,3,992,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,166707,165602,12,spout02,3,1105,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,166853,165602,12,spout02,3,1251,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,166966,165602,12,spout02,3,1364,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,167116,165602,12,spout02,3,1514,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,167233,165602,12,spout02,3,1631,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,167337,165602,12,spout02,3,1735,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,167460,165602,12,spout02,3,1858,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,167581,165602,12,spout02,3,1979,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,167704,165602,12,spout02,3,2102,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,167825,165602,12,spout02,3,2223,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,167960,165602,12,spout02,3,2358,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,168091,165602,12,spout02,3,2489,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,168215,165602,12,spout02,3,2613,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,168335,165602,12,spout02,3,2733,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,168459,165602,12,spout02,3,2857,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_02,168574,165602,12,spout02,3,2972,abb,1,4/18/2022,sucrose20,sucrose,20
2022_04_18_abb06,lick_04,177634,177366,13,spout04,3,268,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,177788,177366,13,spout04,3,422,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,177928,177366,13,spout04,3,562,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,178102,177366,13,spout04,3,736,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,178227,177366,13,spout04,3,861,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,178345,177366,13,spout04,3,979,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,178497,177366,13,spout04,3,1131,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,178648,177366,13,spout04,3,1282,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,178780,177366,13,spout04,3,1414,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,178904,177366,13,spout04,3,1538,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,179058,177366,13,spout04,3,1692,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,179197,177366,13,spout04,3,1831,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,179329,177366,13,spout04,3,1963,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,179460,177366,13,spout04,3,2094,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,179596,177366,13,spout04,3,2230,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,179727,177366,13,spout04,3,2361,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,179855,177366,13,spout04,3,2489,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,180164,177366,13,spout04,3,2798,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_04,180284,177366,13,spout04,3,2918,abb,1,4/18/2022,sucrose30,sucrose,30
2022_04_18_abb06,lick_03,189739,189494,14,spout03,3,245,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,189843,189494,14,spout03,3,349,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,189932,189494,14,spout03,3,438,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,190052,189494,14,spout03,3,558,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,190141,189494,14,spout03,3,647,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick_03,192362,189494,14,spout03,3,2868,abb,1,4/18/2022,sucrose00,sucrose,0
2022_04_18_abb06,lick,205268,204984,15,spout01,4,284,abb,1,4/18/2022,sucrose05,sucrose,5
2022_04_18_abb06,lick,205489,204984,15,spout01,4,505,abb,1,4/18/2022,sucrose05,sucrose,5
