blockname,trial_split,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_04_15_abb05,0,181,18.1,18.5,3.142893217686178
2022_04_15_abb05,10,145,14.5,14,1.9578900207451218
2022_04_15_abb05,20,121,12.1,12,3.4464152068167553
2022_04_15_abb05,30,98,9.8,9,2.936362072739365
2022_04_15_abb05,40,81,8.1,8,4.748099034818508
2022_04_15_abb05,50,61,6.1,7,3.1073389830457114
2022_04_15_abb05,60,48,4.8,5,3.190262963734773
2022_04_15_abb05,70,46,4.6,4,3.6270588023294517
2022_04_15_abb05,80,59,5.9,5,5.526702854726717
2022_04_15_abb05,90,52,5.2,5.5,2.6997942308422114
