blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_04_28_abb01,lick_02,10621,10431,1,spout02,1,190,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,11109,10431,1,spout02,1,678,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,11259,10431,1,spout02,1,828,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,11387,10431,1,spout02,1,956,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,11527,10431,1,spout02,1,1096,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,11646,10431,1,spout02,1,1215,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,11786,10431,1,spout02,1,1355,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,11925,10431,1,spout02,1,1494,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,12080,10431,1,spout02,1,1649,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,12219,10431,1,spout02,1,1788,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,12374,10431,1,spout02,1,1943,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,12528,10431,1,spout02,1,2097,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,12698,10431,1,spout02,1,2267,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,12826,10431,1,spout02,1,2395,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,12985,10431,1,spout02,1,2554,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,13128,10431,1,spout02,1,2697,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,13379,10431,1,spout02,1,2948,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_03,25299,25016,2,spout03,1,283,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,25454,25016,2,spout03,1,438,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,25601,25016,2,spout03,1,585,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,25720,25016,2,spout03,1,704,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,25864,25016,2,spout03,1,848,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,25996,25016,2,spout03,1,980,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,26235,25016,2,spout03,1,1219,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,26362,25016,2,spout03,1,1346,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,26506,25016,2,spout03,1,1490,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,26645,25016,2,spout03,1,1629,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,26784,25016,2,spout03,1,1768,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,26928,25016,2,spout03,1,1912,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,27089,25016,2,spout03,1,2073,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,27361,25016,2,spout03,1,2345,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,27527,25016,2,spout03,1,2511,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,27655,25016,2,spout03,1,2639,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,27836,25016,2,spout03,1,2820,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,27971,25016,2,spout03,1,2955,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,40278,40056,3,spout03,2,222,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,40440,40056,3,spout03,2,384,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,40584,40056,3,spout03,2,528,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,40765,40056,3,spout03,2,709,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,40908,40056,3,spout03,2,852,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,41036,40056,3,spout03,2,980,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,41156,40056,3,spout03,2,1100,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,41314,40056,3,spout03,2,1258,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,41667,40056,3,spout03,2,1611,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,42057,40056,3,spout03,2,2001,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_03,42212,40056,3,spout03,2,2156,abb,1,4/28/2022,sucrose10,sucrose,10
2022_04_28_abb01,lick_02,53147,52864,4,spout02,2,283,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,53286,52864,4,spout02,2,422,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,53417,52864,4,spout02,2,553,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_02,53557,52864,4,spout02,2,693,abb,1,4/28/2022,sucrose05,sucrose,5
2022_04_28_abb01,lick_04,67213,66744,5,spout04,1,469,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,67348,66744,5,spout04,1,604,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,67457,66744,5,spout04,1,713,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,67599,66744,5,spout04,1,855,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,67727,66744,5,spout04,1,983,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,67843,66744,5,spout04,1,1099,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,67959,66744,5,spout04,1,1215,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,68102,66744,5,spout04,1,1358,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,68221,66744,5,spout04,1,1477,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,68397,66744,5,spout04,1,1653,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,68504,66744,5,spout04,1,1760,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,68670,66744,5,spout04,1,1926,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,68791,66744,5,spout04,1,2047,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,68953,66744,5,spout04,1,2209,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,69065,66744,5,spout04,1,2321,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,69344,66744,5,spout04,1,2600,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,69486,66744,5,spout04,1,2742,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_04,69653,66744,5,spout04,1,2909,abb,1,4/28/2022,sucrose20,sucrose,20
2022_04_28_abb01,lick_05,80958,80702,6,spout05,1,256,abb,1,4/28/2022,sucrose30,sucrose,30
