blockname,trial_start_ts,trial_num,spout,trial_num_tastant,lick_count,lick_ts_first,lick_ts_last,lick_ili_mean,trial_lick,experiment,cohort,date,solution,solution_type,solution_value
2022_04_22_abb05,12238,1,spout02,1,21,148,2967,140.95,1,abb,1,4/22/2022,sucrose00,sucrose,0
2022_04_22_abb05,23425,2,spout04,1,22,141,2939,133.23809523809524,1,abb,1,4/22/2022,sucrose05,sucrose,5
2022_04_22_abb05,38538,3,spout01,1,21,144,2934,139.5,1,abb,1,4/22/2022,sucrose10,sucrose,10
2022_04_22_abb05,51357,4,spout05,1,20,185,2949,145.47368421052633,1,abb,1,4/22/2022,sucrose20,sucrose,20
2022_04_22_abb05,65521,5,spout03,1,21,136,2812,133.8,1,abb,1,4/22/2022,sucrose30,sucrose,30
2022_04_22_abb05,77104,6,spout04,2,22,180,2933,131.0952380952381,1,abb,1,4/22/2022,sucrose05,sucrose,5
2022_04_22_abb05,89260,7,spout02,2,21,139,2876,136.85,1,abb,1,4/22/2022,sucrose00,sucrose,0
2022_04_22_abb05,104094,8,spout03,2,21,130,2988,142.9,1,abb,1,4/22/2022,sucrose30,sucrose,30
2022_04_22_abb05,116458,9,spout01,2,18,130,2957,166.2941176470588,1,abb,1,4/22/2022,sucrose10,sucrose,10
2022_04_22_abb05,131129,10,spout05,2,20,151,2983,149.05263157894737,1,abb,1,4/22/2022,sucrose20,sucrose,20
2022_04_22_abb05,143687,11,spout03,3,16,160,2794,175.6,1,abb,1,4/22/2022,sucrose30,sucrose,30
2022_04_22_abb05,157723,12,spout02,3,13,140,2408,189,1,abb,1,4/22/2022,sucrose00,sucrose,0
2022_04_22_abb05,170331,13,spout01,3,15,156,2484,166.28571428571428,1,abb,1,4/22/2022,sucrose10,sucrose,10
2022_04_22_abb05,181854,14,spout03,4,17,142,2768,164.125,1,abb,1,4/22/2022,sucrose30,sucrose,30
2022_04_22_abb05,195331,15,spout02,4,5,198,2808,652.5,1,abb,1,4/22/2022,sucrose00,sucrose,0
2022_04_22_abb05,207470,16,spout05,3,19,260,2831,142.83333333333334,1,abb,1,4/22/2022,sucrose20,sucrose,20
2022_04_22_abb05,222111,17,spout05,4,19,249,2986,152.05555555555554,1,abb,1,4/22/2022,sucrose20,sucrose,20
2022_04_22_abb05,237556,18,spout01,4,13,156,2889,227.75,1,abb,1,4/22/2022,sucrose10,sucrose,10
2022_04_22_abb05,249714,19,spout04,3,23,134,2965,128.6818181818182,1,abb,1,4/22/2022,sucrose05,sucrose,5
2022_04_22_abb05,263560,20,spout04,4,24,118,2942,122.78260869565217,1,abb,1,4/22/2022,sucrose05,sucrose,5
2022_04_22_abb05,276955,21,spout05,5,18,209,2926,159.8235294117647,1,abb,1,4/22/2022,sucrose20,sucrose,20
2022_04_22_abb05,291495,22,spout05,6,19,248,2927,148.83333333333334,1,abb,1,4/22/2022,sucrose20,sucrose,20
2022_04_22_abb05,303216,23,spout01,5,12,150,2613,223.9090909090909,1,abb,1,4/22/2022,sucrose10,sucrose,10
2022_04_22_abb05,315613,24,spout02,5,16,241,2810,171.26666666666668,1,abb,1,4/22/2022,sucrose00,sucrose,0
2022_04_22_abb05,327204,25,spout03,5,13,136,2886,229.16666666666666,1,abb,1,4/22/2022,sucrose30,sucrose,30
2022_04_22_abb05,341610,26,spout03,6,11,132,2707,257.5,1,abb,1,4/22/2022,sucrose30,sucrose,30
2022_04_22_abb05,355343,27,spout02,6,8,143,1973,261.42857142857144,1,abb,1,4/22/2022,sucrose00,sucrose,0
2022_04_22_abb05,369894,28,spout04,5,21,136,2972,141.8,1,abb,1,4/22/2022,sucrose05,sucrose,5
2022_04_22_abb05,382578,29,spout04,6,17,155,2607,153.25,1,abb,1,4/22/2022,sucrose05,sucrose,5
2022_04_22_abb05,395281,30,spout01,6,10,154,2715,284.55555555555554,1,abb,1,4/22/2022,sucrose10,sucrose,10
2022_04_22_abb05,408814,31,spout04,7,18,184,2838,156.11764705882354,1,abb,1,4/22/2022,sucrose05,sucrose,5
2022_04_22_abb05,422788,32,spout03,7,14,132,2873,210.84615384615384,1,abb,1,4/22/2022,sucrose30,sucrose,30
