blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_23_abb08,0,spout01,sucrose05,39,19.5,19.5,0.7071067811865476
2022_05_23_abb08,0,spout02,sucrose20,33,16.5,16.5,3.5355339059327378
2022_05_23_abb08,0,spout03,sucrose00,39,19.5,19.5,4.949747468305833
2022_05_23_abb08,0,spout04,sucrose30,42,21,21,0
2022_05_23_abb08,0,spout05,sucrose10,42,21,21,1.4142135623730951
2022_05_23_abb08,10,spout01,sucrose05,45,22.5,22.5,0.7071067811865476
2022_05_23_abb08,10,spout02,sucrose20,38,19,19,5.656854249492381
2022_05_23_abb08,10,spout03,sucrose00,47,23.5,23.5,2.1213203435596424
2022_05_23_abb08,10,spout04,sucrose30,42,21,21,1.4142135623730951
2022_05_23_abb08,10,spout05,sucrose10,47,23.5,23.5,0.7071067811865476
2022_05_23_abb08,20,spout01,sucrose05,43,21.5,21.5,0.7071067811865476
2022_05_23_abb08,20,spout02,sucrose20,35,17.5,17.5,2.1213203435596424
2022_05_23_abb08,20,spout03,sucrose00,45,22.5,22.5,0.7071067811865476
2022_05_23_abb08,20,spout04,sucrose30,44,22,22,0
2022_05_23_abb08,20,spout05,sucrose10,44,22,22,1.4142135623730951
2022_05_23_abb08,30,spout01,sucrose05,19,9.5,9.5,0.7071067811865476
2022_05_23_abb08,30,spout02,sucrose20,32,16,16,1.4142135623730951
2022_05_23_abb08,30,spout03,sucrose00,33,16.5,16.5,3.5355339059327378
2022_05_23_abb08,30,spout04,sucrose30,42,21,21,0
2022_05_23_abb08,30,spout05,sucrose10,45,22.5,22.5,2.1213203435596424
2022_05_23_abb08,40,spout01,sucrose05,33,16.5,16.5,4.949747468305833
2022_05_23_abb08,40,spout02,sucrose20,28,14,14,4.242640687119285
2022_05_23_abb08,40,spout03,sucrose00,25,12.5,12.5,4.949747468305833
2022_05_23_abb08,40,spout04,sucrose30,44,22,22,1.4142135623730951
2022_05_23_abb08,40,spout05,sucrose10,31,15.5,15.5,12.020815280171307
2022_05_23_abb08,50,spout01,sucrose05,15,7.5,7.5,3.5355339059327378
2022_05_23_abb08,50,spout02,sucrose20,12,6,6,7.0710678118654755
2022_05_23_abb08,50,spout03,sucrose00,21,10.5,10.5,3.5355339059327378
2022_05_23_abb08,50,spout04,sucrose30,38,19,19,0
2022_05_23_abb08,50,spout05,sucrose10,40,20,20,2.8284271247461903
2022_05_23_abb08,60,spout01,sucrose05,5,2.5,2.5,3.5355339059327378
2022_05_23_abb08,60,spout02,sucrose20,16,8,8,11.313708498984761
2022_05_23_abb08,60,spout03,sucrose00,9,4.5,4.5,0.7071067811865476
2022_05_23_abb08,60,spout04,sucrose30,30,15,15,0
2022_05_23_abb08,60,spout05,sucrose10,16,8,8,8.48528137423857
2022_05_23_abb08,70,spout01,sucrose05,18,9,9,12.727922061357855
2022_05_23_abb08,70,spout02,sucrose20,0,0,0,0
2022_05_23_abb08,70,spout03,sucrose00,19,9.5,9.5,4.949747468305833
2022_05_23_abb08,70,spout04,sucrose30,0,0,0,0
2022_05_23_abb08,70,spout05,sucrose10,0,0,0,0
2022_05_23_abb08,80,spout01,sucrose05,30,15,15,1.4142135623730951
2022_05_23_abb08,80,spout02,sucrose20,0,0,0,0
2022_05_23_abb08,80,spout03,sucrose00,13,6.5,6.5,9.192388155425117
2022_05_23_abb08,80,spout04,sucrose30,23,11.5,11.5,16.263455967290593
2022_05_23_abb08,80,spout05,sucrose10,37,18.5,18.5,7.7781745930520225
2022_05_23_abb08,90,spout01,sucrose05,12,6,6,8.48528137423857
2022_05_23_abb08,90,spout02,sucrose20,32,16,16,1.4142135623730951
2022_05_23_abb08,90,spout03,sucrose00,3,1.5,1.5,2.1213203435596424
2022_05_23_abb08,90,spout04,sucrose30,35,17.5,17.5,0.7071067811865476
2022_05_23_abb08,90,spout05,sucrose10,37,18.5,18.5,6.363961030678928
