blockname,trial_start_ts,trial_num,spout,trial_num_tastant,lick_count,lick_ts_first,lick_ts_last,lick_ili_mean,trial_lick,experiment,cohort,date,solution,solution_type,solution_value
2022_05_06_abb05,9046,1,spout05,1,21,117,2996,143.95,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,20482,2,spout04,1,20,131,2952,148.47368421052633,1,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,32021,3,spout03,1,10,131,1864,192.55555555555554,1,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,43498,4,spout03,2,6,190,1256,213.2,1,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,56591,5,spout02,1,22,144,2966,134.38095238095238,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,69446,6,spout04,2,21,126,2933,140.35,1,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,84146,7,spout05,2,20,164,2943,146.26315789473685,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,96211,8,spout01,1,14,222,2394,167.07692307692307,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,107851,9,spout01,2,14,165,2994,217.6153846153846,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,121584,10,spout02,2,22,152,2939,132.71428571428572,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,133582,11,spout01,3,4,155,541,128.66666666666666,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,145782,12,spout03,3,3,186,445,129.5,1,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,159235,13,spout05,3,20,190,2884,141.78947368421052,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,173800,14,spout02,3,23,156,2962,127.54545454545455,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,185264,15,spout04,3,22,110,2931,134.33333333333334,1,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,201259,16,spout05,4,6,140,758,123.6,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,213227,17,spout01,4,4,165,644,159.66666666666666,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,225401,18,spout03,4,9,145,1494,168.625,1,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,241399,19,spout04,4,21,212,2903,134.55,1,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,252856,20,spout02,4,19,287,2888,144.5,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,265554,21,spout04,5,21,151,2914,138.15,1,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,278263,22,spout05,5,3,134,479,172.5,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,294046,23,spout02,5,21,218,2959,137.05,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,309953,24,spout01,5,4,165,605,146.66666666666666,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,322457,25,spout02,6,21,243,2902,132.95,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,334149,26,spout05,6,5,155,700,136.25,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,347334,27,spout03,5,4,137,876,246.33333333333334,1,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,358516,28,spout03,6,3,131,445,157,1,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,373016,29,spout01,6,10,158,2219,229,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,387406,30,spout04,6,21,145,2924,138.95,1,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,400036,31,spout01,7,4,169,607,146,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,413189,32,spout05,7,18,155,2973,165.76470588235293,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,426151,33,spout02,7,20,290,2930,138.94736842105263,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,440356,34,spout04,7,17,158,2895,171.0625,1,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,451666,35,spout03,7,2,268,689,421,1,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,465147,36,spout02,8,16,257,2975,181.2,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,479087,37,spout05,8,4,190,577,129,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,495039,38,spout04,8,19,195,2791,144.22222222222223,1,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,506047,39,spout03,8,3,132,572,220,1,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,517956,40,spout01,8,4,175,666,163.66666666666666,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,529372,41,spout01,9,4,162,612,150,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,540423,42,spout05,9,16,180,2967,185.8,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,552220,43,spout03,9,1,129,129,NA,1,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,566811,44,spout04,9,0,NA,NA,NA,0,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,581685,45,spout03,10,0,NA,NA,NA,0,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,593703,46,spout04,10,21,178,2871,134.65,1,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,609605,47,spout02,9,14,275,2734,189.15384615384616,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,624742,48,spout02,10,13,291,2919,219,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,639787,49,spout01,10,3,205,469,132,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,651799,50,spout05,10,8,293,1654,194.42857142857142,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,663783,51,spout05,11,14,146,2955,216.07692307692307,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,676409,52,spout01,11,3,157,551,197,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,689748,53,spout01,12,3,372,925,276.5,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,702395,54,spout04,11,20,181,2976,147.10526315789474,1,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,715043,55,spout03,11,5,190,985,198.75,1,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,726609,56,spout02,11,15,272,2474,157.28571428571428,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,742032,57,spout02,12,17,224,2957,170.8125,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,755962,58,spout05,12,4,228,622,131.33333333333334,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,771947,59,spout04,12,14,200,2802,200.15384615384616,1,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,785930,60,spout03,12,2,182,321,139,1,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,797729,61,spout01,13,2,375,549,174,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,809746,62,spout03,13,0,NA,NA,NA,0,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,822633,63,spout05,13,16,153,2755,173.46666666666667,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,835787,64,spout03,14,3,191,1273,541,1,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,850659,65,spout01,14,3,186,487,150.5,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,862256,66,spout02,13,20,221,2985,145.47368421052633,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,873846,67,spout04,13,13,212,2968,229.66666666666666,1,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,885093,68,spout05,14,3,358,892,267,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,897709,69,spout04,14,0,NA,NA,NA,0,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,912860,70,spout02,14,10,513,2709,244,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,927091,71,spout01,15,3,164,419,127.5,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,940777,72,spout05,15,0,NA,NA,NA,0,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,955362,73,spout02,15,20,210,2950,144.21052631578948,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,969158,74,spout04,15,12,180,2866,244.1818181818182,1,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,982623,75,spout05,16,4,452,1299,282.3333333333333,1,abb,1,5/6/2022,sucrose10,sucrose,10
2022_05_06_abb05,996019,76,spout04,16,0,NA,NA,NA,0,abb,1,5/6/2022,sucrose30,sucrose,30
2022_05_06_abb05,1007801,77,spout01,16,4,178,564,128.66666666666666,1,abb,1,5/6/2022,sucrose05,sucrose,5
2022_05_06_abb05,1020374,78,spout02,16,15,303,2819,179.71428571428572,1,abb,1,5/6/2022,sucrose20,sucrose,20
2022_05_06_abb05,1034092,79,spout03,15,3,238,497,129.5,1,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,1049362,80,spout03,16,2,1029,1153,124,1,abb,1,5/6/2022,sucrose00,sucrose,0
2022_05_06_abb05,1062467,81,spout01,17,3,162,428,133,1,abb,1,5/6/2022,sucrose05,sucrose,5
