blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_04_19_abb05,lick,11097,10431,1,spout01,1,666,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,11225,10431,1,spout01,1,794,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,11364,10431,1,spout01,1,933,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,11460,10431,1,spout01,1,1029,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,11661,10431,1,spout01,1,1230,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,11781,10431,1,spout01,1,1350,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,11897,10431,1,spout01,1,1466,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,12005,10431,1,spout01,1,1574,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,12129,10431,1,spout01,1,1698,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,12249,10431,1,spout01,1,1818,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,12369,10431,1,spout01,1,1938,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,12481,10431,1,spout01,1,2050,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,12601,10431,1,spout01,1,2170,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,12736,10431,1,spout01,1,2305,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,12967,10431,1,spout01,1,2536,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,13107,10431,1,spout01,1,2676,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,13223,10431,1,spout01,1,2792,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick,13350,10431,1,spout01,1,2919,abb,1,4/19/2022,sucrose30,sucrose,30
2022_04_19_abb05,lick_03,25427,25016,2,spout03,1,411,abb,1,4/19/2022,sucrose20,sucrose,20
2022_04_19_abb05,lick_03,25656,25016,2,spout03,1,640,abb,1,4/19/2022,sucrose20,sucrose,20
2022_04_19_abb05,lick_03,26170,25016,2,spout03,1,1154,abb,1,4/19/2022,sucrose20,sucrose,20
2022_04_19_abb05,lick_03,26418,25016,2,spout03,1,1402,abb,1,4/19/2022,sucrose20,sucrose,20
2022_04_19_abb05,lick_03,26703,25016,2,spout03,1,1687,abb,1,4/19/2022,sucrose20,sucrose,20
2022_04_19_abb05,lick_03,26974,25016,2,spout03,1,1958,abb,1,4/19/2022,sucrose20,sucrose,20
2022_04_19_abb05,lick_03,27237,25016,2,spout03,1,2221,abb,1,4/19/2022,sucrose20,sucrose,20
2022_04_19_abb05,lick_04,41090,40056,3,spout04,1,1034,abb,1,4/19/2022,sucrose00,sucrose,0
2022_04_19_abb05,lick_04,41284,40056,3,spout04,1,1228,abb,1,4/19/2022,sucrose00,sucrose,0
2022_04_19_abb05,lick_04,41404,40056,3,spout04,1,1348,abb,1,4/19/2022,sucrose00,sucrose,0
2022_04_19_abb05,lick_04,41496,40056,3,spout04,1,1440,abb,1,4/19/2022,sucrose00,sucrose,0
2022_04_19_abb05,lick_04,41612,40056,3,spout04,1,1556,abb,1,4/19/2022,sucrose00,sucrose,0
2022_04_19_abb05,lick_04,41729,40056,3,spout04,1,1673,abb,1,4/19/2022,sucrose00,sucrose,0
2022_04_19_abb05,lick_04,41848,40056,3,spout04,1,1792,abb,1,4/19/2022,sucrose00,sucrose,0
2022_04_19_abb05,lick_04,41968,40056,3,spout04,1,1912,abb,1,4/19/2022,sucrose00,sucrose,0
2022_04_19_abb05,lick_04,42091,40056,3,spout04,1,2035,abb,1,4/19/2022,sucrose00,sucrose,0
2022_04_19_abb05,lick_04,42219,40056,3,spout04,1,2163,abb,1,4/19/2022,sucrose00,sucrose,0
2022_04_19_abb05,lick_04,42343,40056,3,spout04,1,2287,abb,1,4/19/2022,sucrose00,sucrose,0
2022_04_19_abb05,lick_04,42470,40056,3,spout04,1,2414,abb,1,4/19/2022,sucrose00,sucrose,0
2022_04_19_abb05,lick_04,42602,40056,3,spout04,1,2546,abb,1,4/19/2022,sucrose00,sucrose,0
