blockname,spout,lick_count_trial_mean,lick_count_total,lick_ts_first_mean,lick_ts_last_mean,lick_ili_mean_mean,trial_lick_proportion,experiment,cohort,date,solution,solution_type,solution_value
2022_05_25_abb12,spout01,20.05,401,222.65,2885.05,144.5105503430029,1,abb,2,5/25/2022,sucrose20,sucrose,20
2022_05_25_abb12,spout02,21.65,433,236.3,2913.8,130.81678154543144,1,abb,2,5/25/2022,sucrose30,sucrose,30
2022_05_25_abb12,spout03,18.25,365,205,2535.75,150.94760188991023,1,abb,2,5/25/2022,sucrose05,sucrose,5
2022_05_25_abb12,spout04,20.3,406,202.15,2712.45,136.5010245849632,1,abb,2,5/25/2022,sucrose10,sucrose,10
2022_05_25_abb12,spout05,19.45,389,198.45,2438.35,121.75658573310747,1,abb,2,5/25/2022,sucrose00,sucrose,0
