blockname,event_id_char,event_ts,trial_start_ts,trial_num,spout,trial_num_tastant,event_ts_rel,experiment,cohort,date,solution,solution_type,solution_value
2022_05_03_abb01,lick_02,11195,10852,1,spout02,1,343,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_02,11400,10852,1,spout02,1,548,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_02,11712,10852,1,spout02,1,860,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_02,11829,10852,1,spout02,1,977,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_02,11979,10852,1,spout02,1,1127,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_02,12107,10852,1,spout02,1,1255,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_02,12500,10852,1,spout02,1,1648,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_02,12655,10852,1,spout02,1,1803,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_02,12807,10852,1,spout02,1,1955,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_02,12945,10852,1,spout02,1,2093,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_02,13108,10852,1,spout02,1,2256,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_02,13243,10852,1,spout02,1,2391,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_02,13402,10852,1,spout02,1,2550,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_02,13529,10852,1,spout02,1,2677,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_02,13800,10852,1,spout02,1,2948,abb,1,5/3/2022,sucrose20,sucrose,20
2022_05_03_abb01,lick_04,22671,22537,2,spout04,1,134,abb,1,5/3/2022,sucrose30,sucrose,30
2022_05_03_abb01,lick_04,22821,22537,2,spout04,1,284,abb,1,5/3/2022,sucrose30,sucrose,30
2022_05_03_abb01,lick_04,22945,22537,2,spout04,1,408,abb,1,5/3/2022,sucrose30,sucrose,30
2022_05_03_abb01,lick_04,23173,22537,2,spout04,1,636,abb,1,5/3/2022,sucrose30,sucrose,30
2022_05_03_abb01,lick_04,23308,22537,2,spout04,1,771,abb,1,5/3/2022,sucrose30,sucrose,30
2022_05_03_abb01,lick_04,23432,22537,2,spout04,1,895,abb,1,5/3/2022,sucrose30,sucrose,30
2022_05_03_abb01,lick_04,23578,22537,2,spout04,1,1041,abb,1,5/3/2022,sucrose30,sucrose,30
2022_05_03_abb01,lick_04,23726,22537,2,spout04,1,1189,abb,1,5/3/2022,sucrose30,sucrose,30
2022_05_03_abb01,lick_04,23857,22537,2,spout04,1,1320,abb,1,5/3/2022,sucrose30,sucrose,30
