blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_05_19_abb09,0,spout01,sucrose00,23,11.5,11.5,4.949747468305833
2022_05_19_abb09,0,spout02,sucrose05,35,17.5,17.5,4.949747468305833
2022_05_19_abb09,0,spout03,sucrose10,39,19.5,19.5,0.7071067811865476
2022_05_19_abb09,0,spout04,sucrose20,35,17.5,17.5,0.7071067811865476
2022_05_19_abb09,0,spout05,sucrose30,34,17,17,2.8284271247461903
2022_05_19_abb09,10,spout01,sucrose00,18,9,9,4.242640687119285
2022_05_19_abb09,10,spout02,sucrose05,18,9,9,5.656854249492381
2022_05_19_abb09,10,spout03,sucrose10,26,13,13,2.8284271247461903
2022_05_19_abb09,10,spout04,sucrose20,40,20,20,1.4142135623730951
2022_05_19_abb09,10,spout05,sucrose30,34,17,17,0
2022_05_19_abb09,20,spout01,sucrose00,17,8.5,8.5,3.5355339059327378
2022_05_19_abb09,20,spout02,sucrose05,16,8,8,5.656854249492381
2022_05_19_abb09,20,spout03,sucrose10,28,14,14,2.8284271247461903
2022_05_19_abb09,20,spout04,sucrose20,39,19.5,19.5,2.1213203435596424
2022_05_19_abb09,20,spout05,sucrose30,44,22,22,0
2022_05_19_abb09,30,spout01,sucrose00,16,8,8,11.313708498984761
2022_05_19_abb09,30,spout02,sucrose05,14,7,7,0
2022_05_19_abb09,30,spout03,sucrose10,26,13,13,4.242640687119285
2022_05_19_abb09,30,spout04,sucrose20,39,19.5,19.5,0.7071067811865476
2022_05_19_abb09,30,spout05,sucrose30,35,17.5,17.5,6.363961030678928
2022_05_19_abb09,40,spout01,sucrose00,6,3,3,4.242640687119285
2022_05_19_abb09,40,spout02,sucrose05,10,5,5,1.4142135623730951
2022_05_19_abb09,40,spout03,sucrose10,31,15.5,15.5,4.949747468305833
2022_05_19_abb09,40,spout04,sucrose20,35,17.5,17.5,0.7071067811865476
2022_05_19_abb09,40,spout05,sucrose30,42,21,21,4.242640687119285
2022_05_19_abb09,50,spout01,sucrose00,14,7,7,0
2022_05_19_abb09,50,spout02,sucrose05,13,6.5,6.5,2.1213203435596424
2022_05_19_abb09,50,spout03,sucrose10,27,13.5,13.5,4.949747468305833
2022_05_19_abb09,50,spout04,sucrose20,33,16.5,16.5,2.1213203435596424
2022_05_19_abb09,50,spout05,sucrose30,44,22,22,2.8284271247461903
2022_05_19_abb09,60,spout01,sucrose00,13,6.5,6.5,3.5355339059327378
2022_05_19_abb09,60,spout02,sucrose05,5,2.5,2.5,3.5355339059327378
2022_05_19_abb09,60,spout03,sucrose10,15,7.5,7.5,3.5355339059327378
2022_05_19_abb09,60,spout04,sucrose20,32,16,16,1.4142135623730951
2022_05_19_abb09,60,spout05,sucrose30,32,16,16,4.242640687119285
2022_05_19_abb09,70,spout01,sucrose00,8,4,4,0
2022_05_19_abb09,70,spout02,sucrose05,12,6,6,4.242640687119285
2022_05_19_abb09,70,spout03,sucrose10,17,8.5,8.5,3.5355339059327378
2022_05_19_abb09,70,spout04,sucrose20,28,14,14,0
2022_05_19_abb09,70,spout05,sucrose30,34,17,17,1.4142135623730951
2022_05_19_abb09,80,spout01,sucrose00,6,3,3,4.242640687119285
2022_05_19_abb09,80,spout02,sucrose05,9,4.5,4.5,2.1213203435596424
2022_05_19_abb09,80,spout03,sucrose10,15,7.5,7.5,3.5355339059327378
2022_05_19_abb09,80,spout04,sucrose20,18,9,9,11.313708498984761
2022_05_19_abb09,80,spout05,sucrose30,25,12.5,12.5,7.7781745930520225
2022_05_19_abb09,90,spout01,sucrose00,5,2.5,2.5,3.5355339059327378
2022_05_19_abb09,90,spout02,sucrose05,2,1,1,1.4142135623730951
2022_05_19_abb09,90,spout03,sucrose10,12,6,6,5.656854249492381
2022_05_19_abb09,90,spout04,sucrose20,13,6.5,6.5,6.363961030678928
2022_05_19_abb09,90,spout05,sucrose30,25,12.5,12.5,9.192388155425117
